,0,1,2
1,Write-In cells: 0,,
2,Overvote cells: 13,,
3,ISABELLE GASTON: 0,,
4,SUSAN WENGRAF: 1,,
5,FRED DODSWORTH: 2,,
6,0,,
7,1,2.0,0.0
8,1,2.0,0.0
9,1,0.0,2.0
10,1,,
11,0,1.0,2.0
12,2,0.0,
13,1,,
15,1,2.0,0.0
16,0,2.0,1.0
18,0,,
19,1,,
20,1,2.0,0.0
21,1,0.0,2.0
22,1,,
23,1,,
24,1,,
26,2,1.0,
27,1,,
28,1,,
29,1,,
30,1,0.0,
31,1,2.0,
32,2,1.0,
33,1,2.0,
34,1,,
35,1,2.0,0.0
36,1,,
37,0,1.0,
38,2,,
39,1,,
40,0,1.0,
41,1,0.0,2.0
42,2,0.0,
43,0,1.0,
44,0,1.0,2.0
45,2,0.0,1.0
46,0,2.0,
47,1,2.0,0.0
48,2,0.0,
49,1,,
50,0,2.0,
51,0,1.0,
52,1,2.0,
53,1,,
54,0,1.0,
55,2,,
56,1,,
57,0,1.0,
58,1,,
59,1,0.0,
60,1,2.0,
61,1,2.0,0.0
62,1,,
63,0,2.0,
64,1,,
65,1,2.0,
66,1,2.0,0.0
67,1,2.0,0.0
68,1,2.0,0.0
69,1,0.0,2.0
70,1,,
71,1,,
72,1,2.0,0.0
73,1,0.0,2.0
74,2,1.0,0.0
75,0,1.0,2.0
76,1,2.0,
77,0,1.0,2.0
78,0,1.0,2.0
79,1,,
80,2,1.0,0.0
81,0,1.0,2.0
82,1,2.0,0.0
83,1,2.0,0.0
84,1,2.0,
85,1,,
86,1,0.0,2.0
88,1,0.0,2.0
89,1,,
90,0,1.0,
91,1,0.0,2.0
92,1,,
93,2,0.0,
94,1,,
95,1,,
96,2,0.0,
97,2,0.0,
98,1,,
99,1,0.0,2.0
100,1,,
101,1,0.0,2.0
102,2,1.0,0.0
103,1,,
104,0,2.0,
105,1,0.0,2.0
106,1,2.0,0.0
107,1,2.0,
108,1,,
109,2,,
110,1,0.0,2.0
111,0,,
112,1,0.0,2.0
113,2,1.0,0.0
114,2,1.0,
115,1,2.0,0.0
116,1,2.0,0.0
117,1,,
118,1,0.0,2.0
119,1,,
120,0,2.0,1.0
121,0,2.0,
122,1,,
123,1,,
124,1,2.0,0.0
125,1,2.0,
126,1,,
127,1,,
128,1,,
129,1,0.0,2.0
130,1,,
131,1,2.0,
132,1,,
133,1,2.0,0.0
134,1,,
135,1,2.0,0.0
136,1,,
137,1,,
138,1,2.0,0.0
139,0,,
140,1,,
141,1,,
142,1,2.0,
143,1,,
144,1,,
145,0,,
146,0,2.0,
147,1,,
148,1,,
149,1,2.0,0.0
150,1,,
151,2,1.0,0.0
152,1,,
153,0,1.0,2.0
154,1,2.0,0.0
157,1,2.0,0.0
158,1,2.0,
159,2,,
160,1,2.0,0.0
161,1,,
162,0,2.0,1.0
163,1,,
164,0,,
165,0,1.0,2.0
167,0,,
168,0,2.0,1.0
169,1,2.0,
170,1,,
171,1,0.0,
172,0,,
173,2,,
174,0,1.0,
175,1,,
176,2,0.0,
177,2,0.0,
178,1,,
179,1,0.0,
180,2,1.0,0.0
181,1,,
182,1,0.0,
183,1,2.0,
184,1,2.0,0.0
185,1,,
186,2,0.0,
187,2,0.0,1.0
188,2,0.0,
189,2,0.0,1.0
190,1,0.0,
191,1,,
192,2,0.0,
193,1,,
195,1,,
196,1,,
197,1,,
198,1,2.0,
199,1,0.0,2.0
200,2,0.0,
201,1,2.0,0.0
202,2,1.0,0.0
203,1,,
204,2,1.0,0.0
205,1,2.0,0.0
206,0,1.0,
207,2,,
208,0,2.0,1.0
209,1,2.0,0.0
210,1,2.0,0.0
211,2,,
212,1,0.0,2.0
213,0,,
214,1,2.0,0.0
215,1,0.0,2.0
216,1,,
217,1,0.0,2.0
218,1,,
219,1,2.0,0.0
221,1,2.0,
222,1,0.0,
223,1,2.0,0.0
224,1,,
225,2,0.0,1.0
226,1,2.0,0.0
227,1,,
228,1,2.0,0.0
229,2,0.0,
231,1,,
232,1,2.0,0.0
233,2,0.0,1.0
234,1,2.0,0.0
235,2,,
236,2,0.0,1.0
237,1,,
238,1,,
239,2,,
240,2,1.0,0.0
241,1,0.0,2.0
242,1,,
243,1,0.0,
244,2,,
245,1,0.0,
246,0,1.0,
247,1,,
248,0,2.0,
249,1,0.0,2.0
250,1,2.0,0.0
251,0,1.0,
252,1,0.0,
253,0,1.0,2.0
254,0,1.0,2.0
255,2,1.0,0.0
256,0,2.0,1.0
257,2,,
258,1,0.0,
259,1,,
260,1,0.0,2.0
261,0,2.0,1.0
262,1,,
264,1,,
265,1,,
266,1,2.0,0.0
268,1,,
269,0,2.0,
270,1,,
272,1,,
273,1,,
274,1,0.0,
275,1,2.0,
276,1,,
277,1,0.0,2.0
279,1,2.0,0.0
280,1,0.0,2.0
281,1,0.0,
282,1,,
283,0,1.0,2.0
284,1,,
285,1,,
286,1,,
287,0,,
288,1,2.0,0.0
289,1,2.0,
290,1,,
291,2,0.0,
292,0,1.0,2.0
293,2,0.0,1.0
294,1,2.0,0.0
295,0,1.0,2.0
296,1,0.0,
297,1,2.0,0.0
298,1,2.0,0.0
299,1,0.0,2.0
300,2,0.0,1.0
301,0,2.0,
302,2,0.0,1.0
303,1,,
304,1,2.0,
305,1,0.0,
306,2,0.0,
307,0,1.0,
308,1,2.0,0.0
309,2,1.0,
310,1,,
311,1,,
312,1,0.0,2.0
314,1,0.0,2.0
315,1,2.0,0.0
316,1,2.0,0.0
317,0,2.0,1.0
318,1,,
319,1,,
320,1,,
321,0,1.0,2.0
323,1,2.0,0.0
324,1,0.0,2.0
325,1,,
326,0,1.0,2.0
327,1,,
328,1,,
329,1,0.0,2.0
330,1,,
331,1,2.0,0.0
332,1,,
333,1,0.0,
334,1,2.0,0.0
