,0,1,2,3
1,Write-In cells: 99,,,
2,Overvote cells: 26,,,
3,JIM NOVOSEL: 0,,,
4,ERIC PANZER: 1,,,
5,BERNT RAINER WAHL: 2,,,
6,JESSE ARREGUIN: 3,,,
7,0,1.0,2.0,
8,3,0.0,1.0,
9,3,0.0,2.0,
10,0,3.0,1.0,
11,3,,,
12,0,,,
13,1,,,
14,1,,,
15,3,0.0,1.0,
16,3,0.0,2.0,
17,0,2.0,3.0,
18,3,2.0,1.0,
19,0,2.0,3.0,
20,0,3.0,,
21,3,2.0,1.0,
22,2,1.0,3.0,
23,0,,,
24,3,2.0,1.0,
25,3,0.0,1.0,
26,3,,,
27,0,3.0,1.0,
28,2,3.0,,
29,0,1.0,2.0,
30,2,1.0,,
31,3,2.0,,
32,3,,,
33,3,1.0,0.0,
34,0,3.0,2.0,
35,3,,,
36,3,1.0,,
37,3,,,
38,1,2.0,0.0,
39,0,3.0,,
40,3,2.0,0.0,
41,3,0.0,,
42,3,0.0,2.0,
43,3,2.0,,
44,1,3.0,0.0,
45,3,0.0,2.0,
46,3,,,
47,0,2.0,,
48,0,3.0,,
49,0,3.0,,
50,0,2.0,1.0,
51,0,2.0,1.0,
52,0,3.0,,
53,0,,,
54,0,3.0,,
55,2,1.0,3.0,
56,0,1.0,2.0,
57,0,1.0,2.0,
58,3,,,
59,0,,,
60,3,,,
61,2,3.0,1.0,
62,0,,,
63,3,,,
64,0,,,
65,1,2.0,3.0,
66,3,,,
67,3,0.0,,
68,0,2.0,,
69,1,2.0,0.0,
70,0,,,
71,3,,,
72,2,1.0,3.0,
73,0,3.0,2.0,
74,3,1.0,,
75,3,0.0,2.0,
76,2,3.0,,
77,3,2.0,1.0,
78,1,2.0,3.0,
79,3,1.0,2.0,
80,0,1.0,2.0,
81,2,1.0,3.0,
82,0,,,
83,0,3.0,2.0,
84,3,1.0,0.0,
85,0,3.0,,
86,3,0.0,1.0,
87,2,0.0,1.0,
88,0,,,
89,2,3.0,0.0,
90,2,3.0,0.0,
91,3,,,
92,0,,,
93,3,0.0,1.0,
94,2,3.0,1.0,
95,3,0.0,2.0,
96,0,2.0,1.0,
97,0,3.0,2.0,
98,3,,,
99,2,0.0,3.0,
100,2,3.0,1.0,
101,0,,,
102,0,2.0,3.0,
103,2,0.0,1.0,
104,0,,,
105,2,3.0,1.0,
106,3,0.0,2.0,
107,0,3.0,1.0,
108,3,,,
109,3,0.0,,
110,3,1.0,0.0,
111,3,2.0,1.0,
112,0,,,
113,3,,,
114,3,2.0,,
115,3,2.0,0.0,
116,3,2.0,0.0,
117,0,,,
118,3,1.0,2.0,
119,0,,,
120,0,,,
121,3,2.0,1.0,
122,3,0.0,1.0,
123,3,0.0,1.0,
124,2,0.0,3.0,
125,1,3.0,,
126,1,2.0,3.0,
127,3,,,
128,0,2.0,3.0,
129,0,2.0,3.0,
130,0,1.0,2.0,
131,0,,,
132,3,0.0,,
133,3,0.0,2.0,
134,3,0.0,2.0,
135,3,0.0,2.0,
136,3,0.0,,
137,3,2.0,1.0,
138,2,3.0,,
139,3,0.0,1.0,
140,3,0.0,,
141,3,0.0,,
142,3,1.0,0.0,
143,0,2.0,3.0,
144,2,1.0,0.0,
145,0,3.0,1.0,
146,3,,,
147,0,3.0,2.0,
148,1,2.0,0.0,
149,3,2.0,0.0,
150,3,0.0,1.0,
151,0,2.0,3.0,
152,2,1.0,3.0,
153,3,2.0,0.0,
154,3,2.0,1.0,
155,0,,,
156,3,,,
157,0,,,
158,3,,,
159,0,2.0,3.0,
160,0,1.0,3.0,
161,0,3.0,,
163,0,2.0,,
164,2,0.0,3.0,
165,0,3.0,2.0,
166,3,,,
167,0,3.0,2.0,
168,0,1.0,2.0,
169,0,2.0,1.0,
170,1,0.0,2.0,
171,3,2.0,0.0,
172,0,3.0,,
173,3,,,
174,0,3.0,2.0,
175,0,,,
176,1,2.0,3.0,
177,2,,,
178,3,,,
179,3,1.0,0.0,
180,0,,,
181,3,,,
