,0,1,2
1,Write-In cells: 0,,
2,Overvote cells: 26,,
3,RIGEL ROBINSON: 0,,
4,AIDAN HILL: 1,,
5,CECILIA ''CES'' ROSALES: 2,,
6,0,1.0,2.0
7,2,,
8,0,,
9,0,,
10,1,0.0,2.0
11,1,,
12,0,,
13,2,1.0,0.0
14,0,2.0,1.0
15,0,2.0,1.0
16,2,0.0,1.0
17,2,0.0,1.0
18,2,1.0,0.0
19,0,2.0,
20,0,,
21,2,0.0,1.0
22,2,0.0,1.0
23,2,1.0,0.0
24,0,,
25,1,0.0,
26,0,1.0,2.0
27,0,2.0,
28,0,2.0,1.0
29,0,2.0,
30,0,2.0,1.0
31,0,2.0,1.0
32,0,2.0,1.0
33,0,2.0,1.0
34,1,2.0,0.0
35,0,2.0,1.0
36,2,1.0,0.0
37,2,,
38,2,,
39,2,,
40,0,,
41,0,2.0,1.0
42,2,0.0,
43,2,0.0,1.0
44,2,0.0,1.0
45,0,2.0,1.0
46,0,1.0,
47,0,,
48,0,1.0,
49,2,0.0,
50,1,0.0,2.0
51,2,0.0,1.0
52,0,2.0,1.0
53,0,2.0,1.0
54,2,0.0,1.0
56,0,2.0,1.0
57,0,1.0,2.0
58,0,2.0,1.0
59,2,0.0,1.0
60,0,2.0,1.0
61,0,2.0,1.0
62,2,0.0,1.0
63,0,,
64,0,2.0,1.0
65,0,2.0,1.0
66,2,1.0,0.0
67,0,,
68,2,0.0,
69,0,2.0,1.0
70,0,2.0,
71,2,0.0,
72,0,2.0,1.0
73,0,,
74,2,0.0,1.0
75,2,,
76,2,0.0,
77,0,,
78,0,2.0,
79,0,2.0,1.0
80,0,2.0,1.0
81,2,0.0,
82,0,2.0,
83,2,0.0,
84,2,,
85,2,,
86,2,,
87,2,0.0,1.0
88,2,0.0,1.0
89,2,0.0,1.0
90,0,,
91,2,0.0,
92,0,2.0,1.0
93,1,2.0,0.0
94,0,2.0,1.0
95,0,2.0,1.0
96,2,0.0,1.0
97,2,,
98,0,,
99,0,2.0,
100,2,0.0,1.0
101,0,1.0,2.0
102,0,2.0,1.0
103,0,1.0,2.0
104,2,0.0,
105,2,0.0,1.0
106,1,,
107,0,1.0,
108,2,,
109,2,0.0,1.0
110,0,2.0,1.0
111,1,0.0,2.0
112,2,,
113,2,,
114,2,1.0,0.0
115,0,2.0,1.0
116,0,1.0,
117,0,2.0,
118,2,,
119,2,0.0,1.0
120,1,2.0,0.0
121,0,2.0,
122,2,,
123,0,1.0,
124,0,2.0,1.0
125,0,2.0,1.0
126,2,0.0,1.0
127,2,0.0,1.0
128,0,2.0,1.0
129,2,0.0,
130,2,,
131,2,,
132,0,2.0,
133,2,,
134,2,0.0,1.0
135,2,0.0,
136,1,0.0,
137,1,,
138,0,,
139,0,,
140,1,0.0,
141,2,1.0,0.0
142,2,1.0,0.0
143,0,,
144,0,2.0,1.0
145,0,2.0,1.0
146,0,2.0,1.0
147,0,1.0,2.0
148,0,1.0,2.0
149,0,2.0,1.0
150,0,2.0,1.0
