,0,1,2
1,Write-In cells: 0,,
2,Overvote cells: 46,,
3,NANCI IRA ARMSTRONG-TEMPLE: 0,,
4,CHERYL DAVILA: 1,,
5,DARRYL MOORE: 2,,
6,0,,
7,1,2.0,0.0
8,1,0.0,2.0
9,0,1.0,2.0
10,0,,
11,2,0.0,1.0
12,0,1.0,
13,0,1.0,2.0
14,0,,
15,2,1.0,0.0
17,1,0.0,2.0
18,1,0.0,2.0
19,0,1.0,2.0
20,0,1.0,
21,2,,
22,2,1.0,
23,1,0.0,
24,2,0.0,
25,1,0.0,
26,0,1.0,
27,0,1.0,
28,1,,
30,1,2.0,0.0
31,2,0.0,1.0
32,0,1.0,2.0
33,0,1.0,2.0
34,0,1.0,2.0
35,2,0.0,1.0
36,2,1.0,0.0
37,1,0.0,2.0
38,2,,
39,2,1.0,0.0
40,0,2.0,
41,1,0.0,2.0
42,2,1.0,0.0
43,0,1.0,2.0
44,2,0.0,
45,2,,
46,1,0.0,2.0
47,0,,
48,1,0.0,2.0
49,1,0.0,
50,1,0.0,
51,0,,
53,0,,
54,2,1.0,0.0
55,2,0.0,1.0
56,0,2.0,1.0
57,1,2.0,0.0
58,0,1.0,
59,2,,
60,1,,
61,1,,
62,1,0.0,2.0
63,1,,
64,0,1.0,
65,0,1.0,2.0
66,1,0.0,2.0
67,2,1.0,0.0
68,2,0.0,1.0
70,2,0.0,1.0
71,2,1.0,0.0
73,2,1.0,0.0
74,2,1.0,0.0
75,2,,
76,0,1.0,
77,2,0.0,1.0
78,0,,
79,0,,
80,1,0.0,
81,0,1.0,2.0
82,0,1.0,
83,1,0.0,2.0
84,2,0.0,1.0
85,1,,
86,1,2.0,
87,2,1.0,0.0
88,2,1.0,
89,1,,
90,0,1.0,2.0
91,1,,
92,1,0.0,2.0
93,1,,
94,1,0.0,
95,2,1.0,0.0
96,2,,
97,2,1.0,0.0
98,1,0.0,
99,2,,
100,2,1.0,0.0
101,0,,
102,2,0.0,1.0
103,1,0.0,2.0
104,2,,
106,0,1.0,
108,1,0.0,2.0
109,1,2.0,0.0
110,0,1.0,
111,1,0.0,2.0
112,2,0.0,
113,2,,
114,2,0.0,
115,2,0.0,1.0
116,0,1.0,2.0
117,1,0.0,2.0
118,2,1.0,0.0
119,1,2.0,0.0
120,2,,
121,0,1.0,2.0
123,2,0.0,1.0
124,2,0.0,1.0
126,1,0.0,
127,1,,
128,1,,
129,0,1.0,
130,0,1.0,
131,2,,
132,2,1.0,
133,2,0.0,1.0
134,2,,
135,1,0.0,2.0
137,1,0.0,
138,2,0.0,
139,1,2.0,
140,0,1.0,2.0
141,2,1.0,
142,1,0.0,2.0
143,0,2.0,1.0
144,1,0.0,
145,1,0.0,2.0
146,0,1.0,2.0
147,0,1.0,
148,2,1.0,0.0
149,2,,
150,2,,
151,0,1.0,
152,2,,
153,1,0.0,
154,0,1.0,
155,1,0.0,2.0
156,2,1.0,
158,1,2.0,0.0
159,2,1.0,0.0
160,2,,
161,2,,
162,2,,
163,2,,
164,2,0.0,1.0
165,1,0.0,2.0
166,0,1.0,
167,2,,
168,2,,
169,0,2.0,1.0
170,2,,
171,1,0.0,2.0
172,2,1.0,
173,0,2.0,1.0
174,1,0.0,
175,0,1.0,2.0
176,2,0.0,1.0
177,1,0.0,2.0
178,1,0.0,
179,2,0.0,1.0
180,2,,
181,0,,
