,0,1,2,3
1,Write-In cells: 0,,,
2,Overvote cells: 46,,,
3,MIKE ALVAREZ COHEN: 0,,,
4,GEORGE BEIER: 1,,,
5,LORI DROSTE: 2,,,
6,JACQUELYN MCCORMICK: 3,,,
7,0,,,
8,0,,,
9,0,,,
10,0,,,
11,1,2.0,3.0,
12,1,2.0,0.0,
13,1,2.0,0.0,
14,3,2.0,1.0,
15,3,2.0,1.0,
16,1,,,
17,0,2.0,,
18,0,2.0,,
19,0,2.0,,
20,0,2.0,,
21,2,0.0,3.0,
22,2,0.0,3.0,
23,2,0.0,3.0,
24,0,3.0,,
25,0,3.0,,
26,1,,,
27,2,3.0,1.0,
28,2,3.0,1.0,
29,1,0.0,2.0,
30,1,0.0,2.0,
31,1,0.0,2.0,
32,0,2.0,3.0,
33,0,2.0,3.0,
34,0,2.0,3.0,
35,2,3.0,0.0,
36,2,3.0,0.0,
37,2,3.0,0.0,
38,2,3.0,0.0,
39,3,2.0,,
40,3,2.0,,
41,3,2.0,,
48,0,1.0,,
49,0,1.0,,
50,0,1.0,,
51,0,1.0,,
52,0,1.0,,
53,0,1.0,,
54,0,1.0,,
55,0,1.0,,
56,1,0.0,,
57,1,0.0,,
58,1,0.0,,
59,1,0.0,,
60,3,0.0,1.0,
61,3,1.0,2.0,
62,3,2.0,0.0,
63,2,0.0,1.0,
64,2,0.0,1.0,
65,3,0.0,2.0,
66,3,0.0,2.0,
67,3,0.0,2.0,
68,3,,,
69,2,0.0,1.0,
70,1,0.0,3.0,
71,0,1.0,3.0,
72,2,3.0,0.0,
73,0,2.0,1.0,
74,0,2.0,1.0,
75,0,2.0,1.0,
76,2,,,
77,2,,,
78,0,1.0,,
79,0,1.0,,
80,0,1.0,,
81,0,1.0,,
82,0,1.0,,
83,0,2.0,1.0,
84,0,2.0,1.0,
85,0,2.0,1.0,
86,0,1.0,3.0,
87,0,1.0,3.0,
88,0,1.0,3.0,
89,1,2.0,,
90,0,3.0,,
91,0,3.0,,
92,0,3.0,,
93,0,3.0,,
94,0,1.0,2.0,
95,0,1.0,2.0,
96,0,1.0,2.0,
97,0,1.0,2.0,
98,0,1.0,2.0,
99,0,1.0,2.0,
100,0,1.0,2.0,
101,1,,,
102,0,1.0,2.0,
103,0,2.0,3.0,
104,0,3.0,,
105,0,,,
106,0,,,
107,0,,,
108,0,,,
109,0,,,
110,2,3.0,1.0,
111,0,1.0,,
112,0,1.0,,
113,3,2.0,1.0,
114,3,1.0,0.0,
115,0,1.0,2.0,
116,0,1.0,2.0,
117,2,1.0,,
118,3,,,
119,0,,,
120,3,1.0,2.0,
121,3,1.0,2.0,
122,2,,,
123,0,3.0,2.0,
124,0,3.0,2.0,
125,0,,,
126,0,,,
127,0,1.0,3.0,
128,0,1.0,3.0,
129,0,1.0,3.0,
130,1,0.0,,
131,0,3.0,1.0,
132,2,3.0,,
133,0,,,
134,0,,,
135,0,,,
136,0,,,
137,0,3.0,2.0,
138,0,1.0,,
139,2,1.0,,
140,2,1.0,,
141,1,0.0,2.0,
142,1,0.0,2.0,
143,2,0.0,,
144,0,2.0,,
145,3,1.0,,
146,2,0.0,,
147,3,2.0,1.0,
148,3,2.0,1.0,
149,1,0.0,2.0,
150,2,1.0,0.0,
151,2,0.0,3.0,
152,2,,,
153,2,1.0,3.0,
154,1,2.0,0.0,
155,2,3.0,,
