,0,1,2
1,Write-In cells: 0,,
2,Overvote cells: 40,,
3,BEN GOULD: 0,,
4,KATE HARRISON: 1,,
5,GREGORY MAGOFNA: 2,,
6,0,1.0,2.0
7,0,1.0,2.0
8,0,2.0,
9,2,0.0,1.0
10,1,2.0,0.0
11,1,,
12,1,2.0,0.0
13,1,0.0,2.0
14,1,2.0,0.0
15,1,0.0,
16,1,0.0,2.0
17,0,2.0,1.0
18,2,0.0,
19,0,,
20,0,2.0,1.0
21,2,,
22,0,1.0,2.0
23,0,1.0,
24,1,0.0,2.0
25,1,,
26,0,,
27,1,2.0,
28,1,,
29,0,2.0,
30,1,,
31,1,0.0,2.0
32,2,,
33,0,,
34,1,0.0,2.0
35,0,,
36,0,1.0,2.0
37,2,,
38,2,0.0,
39,1,,
40,1,,
41,1,,
42,1,2.0,0.0
43,1,0.0,2.0
44,1,2.0,
45,1,,
46,1,0.0,2.0
47,0,2.0,1.0
48,1,2.0,0.0
49,0,1.0,
50,1,,
51,1,,
52,2,,
53,1,2.0,0.0
54,1,2.0,0.0
55,0,1.0,2.0
56,0,1.0,2.0
57,1,0.0,2.0
58,0,2.0,
59,1,0.0,2.0
60,1,2.0,0.0
61,1,2.0,0.0
62,1,2.0,
63,0,,
64,0,1.0,2.0
65,1,0.0,2.0
66,0,1.0,
68,0,2.0,1.0
69,2,0.0,
70,2,0.0,
71,0,2.0,
72,2,0.0,
73,1,0.0,2.0
74,1,0.0,2.0
75,1,0.0,
76,1,2.0,
77,1,,
78,0,2.0,1.0
79,1,0.0,2.0
80,1,0.0,2.0
81,1,0.0,2.0
82,0,2.0,1.0
83,1,0.0,2.0
84,1,,
85,1,0.0,2.0
86,0,1.0,
87,0,2.0,
88,1,0.0,2.0
89,1,2.0,0.0
90,0,,
91,0,2.0,1.0
92,0,2.0,1.0
93,1,2.0,0.0
94,1,2.0,
95,1,0.0,2.0
96,1,0.0,2.0
97,1,0.0,2.0
98,0,2.0,
99,2,1.0,0.0
101,2,1.0,0.0
102,0,2.0,1.0
103,1,,
104,1,0.0,2.0
105,2,0.0,
106,1,0.0,2.0
107,1,2.0,
108,0,2.0,1.0
109,0,1.0,2.0
110,0,1.0,2.0
111,0,1.0,
112,1,0.0,2.0
113,1,0.0,2.0
114,1,0.0,2.0
115,0,,
116,0,1.0,2.0
117,1,0.0,2.0
118,0,1.0,2.0
119,0,2.0,1.0
120,0,2.0,
121,1,0.0,2.0
122,2,1.0,
123,1,0.0,2.0
124,1,,
125,0,2.0,
126,0,2.0,
127,0,2.0,1.0
128,1,2.0,0.0
129,0,2.0,1.0
130,1,0.0,2.0
131,1,,
132,0,2.0,1.0
133,1,0.0,
134,0,1.0,
135,1,,
136,1,0.0,2.0
137,1,0.0,2.0
138,0,2.0,
139,0,2.0,1.0
140,1,0.0,2.0
141,0,1.0,2.0
142,0,1.0,
143,2,0.0,
144,2,0.0,
145,2,0.0,
146,1,,
147,1,2.0,0.0
148,1,,
149,0,2.0,
150,0,2.0,1.0
151,1,0.0,2.0
152,1,2.0,0.0
153,1,0.0,2.0
154,1,2.0,
155,0,,
156,1,,
157,1,2.0,0.0
158,1,0.0,2.0
159,0,,
160,0,,
161,1,2.0,0.0
162,1,0.0,
163,1,0.0,2.0
164,0,1.0,2.0
165,1,0.0,2.0
166,1,0.0,2.0
167,1,,
168,1,2.0,0.0
169,1,,
170,0,,
171,1,0.0,2.0
172,0,,
173,1,0.0,2.0
174,2,0.0,1.0
175,1,2.0,0.0
176,1,0.0,2.0
177,0,1.0,2.0
