ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2
91902_00000_571771,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_583473,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_591602,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_617759,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_621653,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_633375,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_636469,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_637275,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_638997,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_653709,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_656325,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_663101,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_665634,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_671021,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_675521,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_676275,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_677882,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_682462,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_685580,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,skipped,skipped
91902_00000_693920,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_719156,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_720083,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,skipped,skipped
91902_00000_722850,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,skipped,skipped
91902_00000_738923,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,skipped,skipped
91902_00000_739347,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,skipped,skipped
91902_00000_744628,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_762331,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_765658,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_767945,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,skipped,skipped
91902_00000_775505,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_781341,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,skipped,skipped
91902_00000_783312,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,skipped,skipped
91902_00000_787212,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_788668,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,Write-in,skipped
91902_00000_789074,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_794360,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_802579,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_813743,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",Write-in
91902_00000_817542,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_818098,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_824029,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_841344,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_847211,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_852456,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_859743,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_863978,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_865102,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,skipped,Write-in
91902_00000_879532,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_881662,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_886928,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_887691,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_888112,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_891079,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_906564,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_914994,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,Write-in,skipped
91902_00000_920625,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_923554,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,skipped,skipped
91902_00000_925787,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_926392,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_928368,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_943606,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_947106,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_948953,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_954722,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_956411,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_970043,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_983940,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91902_00000_984389,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,skipped,skipped
91902_00000_985153,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91910_00000_000559,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91910_00000_001260,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
91910_00000_001376,Ballot 4 - Type 4,Early Voting,Judicial District 1,Judicial,District 3 - Early Voting,District 3 - Early Voting,Region I,"Story, Andrea ""Andi""",skipped
