ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3
91902_00000_499277,Ballot 23 - Type 23,Early Voting,Judicial District 3,Judicial,District 22 - Early Voting,District 22 - Early Voting,Region I,"Wright, Stanley A.",skipped,skipped
93600_00034_000001,Ballot 23 - Type 23,Early Voting,Judicial District 3,Judicial,District 22 - Early Voting,District 22 - Early Voting,Region III,"Eischeid, Ted J.","Wright, Stanley A.",skipped
92607_00014_000001,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92607_00014_000002,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92607_00014_000003,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92607_00014_000004,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92607_00014_000005,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92607_00014_000006,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92607_00014_000007,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92607_00014_000008,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92607_00014_000009,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92607_00014_000010,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92607_00014_000011,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92607_00014_000012,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92506_00017_000001,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,"Eischeid, Ted J.",skipped,skipped
92506_00016_000001,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92506_00016_000002,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92506_00016_000003,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92506_00016_000004,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92506_00016_000005,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92506_00016_000006,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92506_00016_000007,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,"Eischeid, Ted J.",skipped,skipped
92506_00016_000008,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000001,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000002,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000003,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000004,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000005,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000006,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000007,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000008,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000009,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000010,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000011,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000012,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000013,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000014,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000015,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
92403_00024_000016,Ballot 23 - Type 23,Question,Judicial District 3,Judicial,District 22  - Question,District 22  - Question,Region II,skipped,skipped,skipped
