ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3
91902_00000_000199,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_001588,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_003723,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_004647,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_005416,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Harmon, Darrell J.",skipped,skipped
91902_00000_005780,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_008247,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_009433,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Harmon, Darrell J.",skipped,skipped
91902_00000_011985,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_012374,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_013128,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",Write-in,"Harmon, Darrell J."
91902_00000_014844,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_019291,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_020773,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_021637,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,skipped,skipped,skipped
91902_00000_022598,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_024456,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Harmon, Darrell J.",skipped,skipped
91902_00000_026443,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_027109,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_028956,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_029065,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_031324,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_032445,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_033381,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_035824,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara","Harmon, Darrell J.",skipped
91902_00000_036178,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_037281,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,skipped,skipped,skipped
91902_00000_038602,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_040250,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_043714,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_044303,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_046836,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_047086,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_048069,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_050241,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_052612,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_056391,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_058874,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_060046,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,skipped,skipped,skipped
91902_00000_062813,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_063260,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Harmon, Darrell J.",skipped,skipped
91902_00000_064579,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_067454,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara","Harmon, Darrell J.",skipped
91902_00000_069320,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara","Harmon, Darrell J.",skipped
91902_00000_069846,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_070178,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara","Harmon, Darrell J.",skipped
91902_00000_071834,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_072102,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
91902_00000_072995,Ballot 5 - Type 5,Early Voting,Judicial District 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Hannan, Sara",skipped,skipped
