ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3
93600_00033_000001,Ballot 22 - Type 22,Early Voting,Judicial District 3,Judicial,District 21 - Early Voting,District 21 - Early Voting,Region III,"Wolfe, Forrest M.",skipped,skipped
93600_00033_000002,Ballot 22 - Type 22,Early Voting,Judicial District 3,Judicial,District 21 - Early Voting,District 21 - Early Voting,Region III,"Wolfe, Forrest M.",skipped,skipped
93600_00033_000003,Ballot 22 - Type 22,Early Voting,Judicial District 3,Judicial,District 21 - Early Voting,District 21 - Early Voting,Region III,"Mears, Donna C.","Wolfe, Forrest M.",skipped
93600_00033_000004,Ballot 22 - Type 22,Early Voting,Judicial District 3,Judicial,District 21 - Early Voting,District 21 - Early Voting,Region III,"Mears, Donna C.",skipped,"Wolfe, Forrest M."
93600_00033_000005,Ballot 22 - Type 22,Early Voting,Judicial District 3,Judicial,District 21 - Early Voting,District 21 - Early Voting,Region III,"Mears, Donna C.",skipped,skipped
93600_00033_000006,Ballot 22 - Type 22,Early Voting,Judicial District 3,Judicial,District 21 - Early Voting,District 21 - Early Voting,Region III,"Mears, Donna C.","Wolfe, Forrest M.",skipped
93600_00033_000007,Ballot 22 - Type 22,Early Voting,Judicial District 3,Judicial,District 21 - Early Voting,District 21 - Early Voting,Region III,"Mears, Donna C.",Write-in,"Wolfe, Forrest M."
93600_00033_000008,Ballot 22 - Type 22,Early Voting,Judicial District 3,Judicial,District 21 - Early Voting,District 21 - Early Voting,Region III,"Mears, Donna C.","Wolfe, Forrest M.",skipped
93600_00033_000009,Ballot 22 - Type 22,Early Voting,Judicial District 3,Judicial,District 21 - Early Voting,District 21 - Early Voting,Region III,"Mears, Donna C.","Wolfe, Forrest M.",skipped
92607_00013_000001,Ballot 22 - Type 22,Question,Judicial District 3,Judicial,District 21  - Question,District 21  - Question,Region II,skipped,skipped,skipped
92607_00013_000002,Ballot 22 - Type 22,Question,Judicial District 3,Judicial,District 21  - Question,District 21  - Question,Region II,skipped,skipped,skipped
92607_00013_000003,Ballot 22 - Type 22,Question,Judicial District 3,Judicial,District 21  - Question,District 21  - Question,Region II,skipped,skipped,skipped
92607_00013_000004,Ballot 22 - Type 22,Question,Judicial District 3,Judicial,District 21  - Question,District 21  - Question,Region II,skipped,skipped,skipped
92607_00013_000005,Ballot 22 - Type 22,Question,Judicial District 3,Judicial,District 21  - Question,District 21  - Question,Region II,skipped,skipped,skipped
92607_00013_000006,Ballot 22 - Type 22,Question,Judicial District 3,Judicial,District 21  - Question,District 21  - Question,Region II,skipped,skipped,skipped
92607_00013_000007,Ballot 22 - Type 22,Question,Judicial District 3,Judicial,District 21  - Question,District 21  - Question,Region II,skipped,skipped,skipped
92506_00014_000001,Ballot 22 - Type 22,Question,Judicial District 3,Judicial,District 21  - Question,District 21  - Question,Region II,skipped,skipped,skipped
92506_00015_000001,Ballot 22 - Type 22,Question,Judicial District 3,Judicial,District 21  - Question,District 21  - Question,Region II,skipped,skipped,skipped
92506_00013_000001,Ballot 22 - Type 22,Question,Judicial District 3,Judicial,District 21  - Question,District 21  - Question,Region II,skipped,skipped,skipped
