ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2
95100_00060_000071,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000072,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000073,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000074,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00060_000075,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00060_000076,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00060_000077,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,Write-in,skipped
95100_00060_000078,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00060_000079,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000080,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000081,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00060_000082,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000083,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00060_000084,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000085,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000086,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000087,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000088,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00060_000089,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000090,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000091,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000092,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000093,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000094,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000095,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00060_000096,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00060_000097,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000098,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000099,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00060_000100,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000001,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000002,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000003,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000004,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00058_000005,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00058_000006,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000007,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00058_000008,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000009,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000010,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000011,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000012,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00058_000013,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000014,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000015,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000016,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000017,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000018,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000019,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000020,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000021,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000022,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000023,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000024,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,"Carpenter, Ben"
95100_00058_000025,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000026,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00058_000027,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00058_000028,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000029,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000030,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00058_000031,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000032,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00058_000033,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000034,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000035,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000036,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000037,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000038,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000039,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000040,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000041,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000042,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000043,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000044,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000045,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000046,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,Write-in,"Carpenter, Ben"
95100_00058_000047,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000048,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000049,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000050,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000051,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000052,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000053,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000054,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00058_000055,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000056,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00058_000057,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,Write-in,"Carpenter, Ben"
95100_00058_000058,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00058_000059,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00058_000060,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000061,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000062,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000063,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000064,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000065,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000066,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000067,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000068,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000069,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000070,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000071,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000072,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,Write-in,skipped
95100_00058_000073,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000074,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000075,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000076,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000077,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000078,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00058_000079,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00058_000080,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000081,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00058_000082,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000083,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000084,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000085,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000086,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000087,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000088,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000089,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000090,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000091,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000092,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000093,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000094,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000095,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000096,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000097,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000098,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000099,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00058_000100,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000001,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000002,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000003,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000004,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000005,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000006,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000007,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000008,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000009,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000010,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000011,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,Write-in,"Carpenter, Ben"
95100_00059_000012,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,Write-in,"Carpenter, Ben"
95100_00059_000013,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000014,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000015,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000016,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000017,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000018,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000019,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000020,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000021,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000022,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000023,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000024,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000025,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000026,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000027,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000028,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000029,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000030,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000031,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000032,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000033,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000034,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000035,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000036,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,Write-in,skipped
95100_00059_000037,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000038,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000039,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000040,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000041,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000042,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000043,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000044,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000045,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000046,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000047,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000048,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,skipped,skipped
95100_00059_000049,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
95100_00059_000050,Ballot 9 - Type 9,Absentee,Judicial District 3,Judicial,District 8 - Absentee,District 8 - Absentee,Region V,"Carpenter, Ben",skipped
