ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2
93100_00040_000035,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00040_000036,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00040_000037,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00040_000038,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00040_000039,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000001,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,Write-in,skipped
93100_00041_000002,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000003,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000004,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000005,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,skipped,skipped
93100_00041_000006,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000007,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000008,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000009,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000010,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000011,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,skipped,skipped
93100_00041_000012,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000013,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000014,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000015,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000016,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000017,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,Write-in,"Prax, Glenn M. ""Mike"""
93100_00041_000018,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000019,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000020,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000021,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000022,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000023,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000024,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000025,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,skipped,skipped
93100_00041_000026,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000027,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000028,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000029,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000030,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,skipped,"Prax, Glenn M. ""Mike"""
93100_00041_000031,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,skipped,skipped
93100_00041_000032,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000033,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000034,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000035,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000036,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000037,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,Write-in,skipped
93100_00041_000038,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,Write-in,skipped
93100_00041_000039,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000040,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000041,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000042,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000043,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000044,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000045,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,skipped,skipped
93100_00041_000046,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000047,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",Write-in
93100_00041_000048,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000049,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000050,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000051,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,Write-in,skipped
93100_00041_000052,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000053,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000054,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000055,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,skipped,skipped
93100_00041_000056,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000057,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,skipped,skipped
93100_00041_000058,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000059,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,skipped,skipped
93100_00041_000060,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000061,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000062,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000063,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000064,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000065,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,skipped,skipped
93100_00041_000066,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,skipped,skipped
93100_00041_000067,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000068,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000069,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,Write-in,"Prax, Glenn M. ""Mike"""
93100_00041_000070,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000071,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000072,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,Write-in,skipped
93100_00041_000073,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,Write-in,skipped
93100_00041_000074,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000075,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",Write-in
93100_00041_000076,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,Write-in,skipped
93100_00041_000077,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,skipped,skipped
93100_00041_000078,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000079,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000080,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000081,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000082,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,skipped,skipped
93100_00041_000083,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000084,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000085,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000086,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000087,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,"Prax, Glenn M. ""Mike""",skipped
93100_00041_000088,Ballot 35 - Type 35,Absentee,Judicial District 4,Judicial,District 33 - Absentee,District 33 - Absentee,Region III,skipped,skipped
92800_00043_000001,Ballot 35 - Type 35,Early Voting,Judicial District 4,Judicial,District 33 - Early Voting,District 33 - Early Voting,Region II,"Prax, Glenn M. ""Mike""",skipped
92800_00043_000002,Ballot 35 - Type 35,Early Voting,Judicial District 4,Judicial,District 33 - Early Voting,District 33 - Early Voting,Region II,skipped,skipped
92800_00043_000003,Ballot 35 - Type 35,Early Voting,Judicial District 4,Judicial,District 33 - Early Voting,District 33 - Early Voting,Region II,"Prax, Glenn M. ""Mike""",skipped
92700_00054_000001,Ballot 35 - Type 35,Early Voting,Judicial District 4,Judicial,District 33 - Early Voting,District 33 - Early Voting,Region II,"Prax, Glenn M. ""Mike""",skipped
33155_00000_018881,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,"Prax, Glenn M. ""Mike""",skipped
33155_00000_020347,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,"Prax, Glenn M. ""Mike""",skipped
33155_00000_027400,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,"Prax, Glenn M. ""Mike""",skipped
33155_00000_039362,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,"Prax, Glenn M. ""Mike""",skipped
33155_00000_041820,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,skipped,skipped
33155_00000_044954,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,"Prax, Glenn M. ""Mike""",skipped
33155_00000_052767,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,"Prax, Glenn M. ""Mike""",skipped
33155_00000_058278,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,skipped,skipped
33155_00000_086471,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,"Prax, Glenn M. ""Mike""",skipped
33155_00000_092943,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,"Prax, Glenn M. ""Mike""",skipped
33155_00000_103122,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,skipped,skipped
33155_00000_112577,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,skipped,skipped
33155_00000_118630,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,skipped,skipped
33155_00000_124651,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,"Prax, Glenn M. ""Mike""",skipped
33155_00000_146736,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,"Prax, Glenn M. ""Mike""",skipped
33155_00000_150049,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,"Prax, Glenn M. ""Mike""",skipped
33155_00000_165592,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,skipped,"Prax, Glenn M. ""Mike"""
33155_00000_179273,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,"Prax, Glenn M. ""Mike""",skipped
33155_00000_186058,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,"Prax, Glenn M. ""Mike""",skipped
33155_00000_189117,Ballot 35 - Type 35,Election Day,Judicial District 4,Judicial,33-155 Moose Creek,33-155 Moose Creek,Region III,"Prax, Glenn M. ""Mike""",skipped
