ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3
02760_00000_854191,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-760 Port Alexander,02-760 Port Alexander,Region I,"Himschoot, Rebecca",skipped,skipped
02760_00000_914906,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-760 Port Alexander,02-760 Port Alexander,Region I,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
02760_00000_980371,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-760 Port Alexander,02-760 Port Alexander,Region I,"Himschoot, Rebecca",skipped,skipped
02750_00000_029423,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny",skipped,skipped
02750_00000_042893,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca",skipped,skipped
02750_00000_055282,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny",skipped,skipped
02750_00000_115613,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02750_00000_183032,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02750_00000_201137,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
02750_00000_216681,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca",skipped,skipped
02750_00000_263517,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
02750_00000_275274,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca",skipped,skipped
02750_00000_284079,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
02750_00000_322324,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,skipped,skipped,skipped
02750_00000_328445,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca",skipped,skipped
02750_00000_340999,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny",skipped,skipped
02750_00000_347855,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca",skipped,skipped
02750_00000_356260,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny",skipped,skipped
02750_00000_416675,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca",skipped,skipped
02750_00000_419564,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,skipped,"Himschoot, Rebecca",skipped
02750_00000_478787,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca",skipped,skipped
02750_00000_484010,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
02750_00000_502054,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny",skipped,skipped
02750_00000_513576,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02750_00000_560639,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
02750_00000_581116,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny",skipped,skipped
02750_00000_627396,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
02750_00000_639409,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca",skipped,skipped
02750_00000_641952,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny",skipped,skipped
02750_00000_658766,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny",skipped,skipped
02750_00000_692829,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca",skipped,skipped
02750_00000_720401,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny",skipped,skipped
02750_00000_737327,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02750_00000_744831,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny",skipped,skipped
02750_00000_752249,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny",skipped,skipped
02750_00000_791994,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca",skipped,skipped
02750_00000_814588,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny",skipped,skipped
02750_00000_880158,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny",skipped,skipped
02750_00000_922308,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02750_00000_940920,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Himschoot, Rebecca",skipped,skipped
02750_00000_959748,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Skaflestad, Kenny",skipped,skipped
902735_00001_4629757,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-735 Kasaan,02-735 Kasaan,Region I,"Himschoot, Rebecca",skipped,skipped
902735_00001_7014136,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-735 Kasaan,02-735 Kasaan,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
93600_00015_000001,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
93600_00015_000002,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
93600_00015_000003,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
93600_00015_000004,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Himschoot, Rebecca",skipped,skipped
93600_00015_000005,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
93600_00015_000006,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
93600_00015_000007,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Himschoot, Rebecca",skipped,skipped
93600_00015_000008,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,skipped,skipped,skipped
93600_00015_000009,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
93600_00015_000010,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Skaflestad, Kenny",skipped,skipped
93600_00015_000011,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
93600_00015_000012,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
92900_00019_000001,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region II,"Himschoot, Rebecca",skipped,skipped
02780_00000_006896,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Himschoot, Rebecca",skipped,skipped
02780_00000_011187,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_012018,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny","Skaflestad, Kenny","Himschoot, Rebecca"
02780_00000_025029,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_031008,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02780_00000_034197,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02780_00000_037875,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_049611,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_050865,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,skipped,skipped,skipped
02780_00000_053909,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_068152,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_077582,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_089938,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_093620,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_094049,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_096557,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_102717,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_106645,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_108258,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02780_00000_113461,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Himschoot, Rebecca",skipped,skipped
02780_00000_125268,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02780_00000_128707,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02780_00000_134742,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Himschoot, Rebecca",skipped,skipped
02780_00000_147337,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_149490,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_153583,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_160377,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_162299,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_167480,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_170451,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02780_00000_171860,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02780_00000_174904,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_181289,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_196302,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_205663,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02780_00000_209216,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_211368,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_214407,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,skipped,skipped,skipped
02780_00000_226206,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_230275,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,skipped,skipped,skipped
02780_00000_233769,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_248422,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,skipped,skipped,skipped
02780_00000_254541,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02780_00000_262472,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02780_00000_269798,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_270882,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_272358,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_287788,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_295349,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_305808,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
02780_00000_308997,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_310111,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_326092,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_331972,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
02780_00000_333101,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,skipped,skipped,skipped
02780_00000_348653,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
02780_00000_354922,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny","Himschoot, Rebecca",skipped
02780_00000_367077,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,skipped,skipped,skipped
02780_00000_369130,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
02780_00000_371684,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Himschoot, Rebecca","Skaflestad, Kenny",skipped
02780_00000_372510,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Himschoot, Rebecca",skipped,skipped
02780_00000_382839,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Skaflestad, Kenny",skipped,skipped
