ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4
93200_00055_000001,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van","Stapp, Will B.","Givens, Timothy W.",skipped
93200_00055_000002,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000003,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000004,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000005,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.",skipped,skipped,skipped
93200_00055_000006,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000007,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000008,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000009,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Givens, Timothy W.","Stapp, Will B.","Lawrence, Van",skipped
93200_00055_000010,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.","Lawrence, Van",skipped
93200_00055_000011,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000012,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000013,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Givens, Timothy W.","Stapp, Will B.",skipped,skipped
93200_00055_000014,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000015,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Givens, Timothy W.",skipped,skipped,skipped
93200_00055_000016,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000017,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.",skipped,skipped,skipped
93200_00055_000018,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000019,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Givens, Timothy W.","Stapp, Will B.","Lawrence, Van",skipped
93200_00055_000020,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Givens, Timothy W.",skipped,skipped,skipped
93200_00055_000021,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000022,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000023,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.",skipped,skipped,skipped
93200_00055_000024,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van","Stapp, Will B.",skipped,skipped
93200_00055_000025,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000026,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van","Givens, Timothy W.","Stapp, Will B.",skipped
93200_00055_000027,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000028,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van","Givens, Timothy W.","Stapp, Will B.",skipped
93200_00055_000029,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",Write-in,"Stapp, Will B.","Givens, Timothy W."
93200_00055_000030,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.","Lawrence, Van",skipped
93200_00055_000031,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van","Stapp, Will B.","Givens, Timothy W.",skipped
93200_00055_000032,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000033,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Givens, Timothy W.","Stapp, Will B.","Lawrence, Van",skipped
93200_00055_000034,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000035,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van","Stapp, Will B.","Givens, Timothy W.",skipped
93200_00055_000036,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.","Lawrence, Van",skipped
93200_00055_000037,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.","Lawrence, Van",skipped
93200_00055_000038,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000039,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000040,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000041,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000042,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000043,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000044,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000045,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Givens, Timothy W.",skipped,skipped,skipped
93200_00055_000046,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000047,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van","Givens, Timothy W.","Stapp, Will B.",skipped
93200_00055_000048,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,Write-in,"Lawrence, Van",skipped,skipped
93200_00055_000049,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,"Givens, Timothy W.","Stapp, Will B."
93200_00055_000050,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000051,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000052,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000053,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van","Stapp, Will B.",skipped,skipped
93200_00055_000054,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.",skipped,skipped,skipped
93200_00055_000055,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000056,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.","Lawrence, Van",skipped
93200_00055_000057,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000058,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Lawrence, Van","Givens, Timothy W.",skipped
93200_00055_000059,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Givens, Timothy W.",skipped,skipped,skipped
93200_00055_000060,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",Write-in,"Stapp, Will B.","Givens, Timothy W."
93200_00055_000061,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van","Stapp, Will B.",skipped,skipped
93200_00055_000062,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000063,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Givens, Timothy W.","Stapp, Will B.",skipped,skipped
93200_00055_000064,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Givens, Timothy W.","Stapp, Will B.",skipped,skipped
93200_00055_000065,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Lawrence, Van","Givens, Timothy W.",skipped
93200_00055_000066,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.","Lawrence, Van",skipped
93200_00055_000067,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van","Stapp, Will B.","Givens, Timothy W.",skipped
93200_00055_000068,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.",skipped,skipped,skipped
93200_00055_000069,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.","Lawrence, Van",skipped
93200_00055_000070,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Givens, Timothy W.","Stapp, Will B.","Lawrence, Van",skipped
93200_00055_000071,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Givens, Timothy W.","Stapp, Will B.",skipped,skipped
93200_00055_000072,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000073,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000074,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000075,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Givens, Timothy W.","Stapp, Will B.","Lawrence, Van",skipped
93200_00055_000076,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000077,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000078,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000079,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000080,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000081,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Givens, Timothy W.","Stapp, Will B.","Lawrence, Van",skipped
93200_00055_000082,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Givens, Timothy W.",skipped,skipped
93200_00055_000083,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van","Stapp, Will B.","Givens, Timothy W.",skipped
93200_00055_000084,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,overvote,"Stapp, Will B.",skipped,skipped
93200_00055_000085,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Lawrence, Van",skipped,skipped,skipped
93200_00055_000086,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.",skipped,skipped,skipped
93200_00055_000087,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.",skipped,skipped,skipped
93200_00055_000088,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.","Lawrence, Van","Givens, Timothy W.",skipped
93200_00055_000089,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Givens, Timothy W.",skipped,skipped,skipped
93200_00055_000090,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Stapp, Will B.",skipped,skipped,skipped
