precincts,tally_type,ballotID,rank1,rank2,rank3
400600,Vote by Mail - 400C,000011782,skipped,CHRIS JACKSON,skipped
400600,Vote by Mail - 400C,000011783,skipped,skipped,skipped
400600,Vote by Mail - 400C,000011784,CHRIS JACKSON,CHRIS JACKSON,CHRIS JACKSON
400600,Vote by Mail - 400C,000011785,JAMES HARRIS,CHRIS JACKSON,skipped
400600,Vote by Mail - 400C,000011786,skipped,skipped,skipped
400600,Vote by Mail - 400C,000011787,skipped,skipped,skipped
400600,Vote by Mail - 400C,000011788,JAMES HARRIS,CHRIS JACKSON,skipped
400600,Vote by Mail - 400C,000011789,JAMES HARRIS,CHRIS JACKSON,CHRIS JACKSON
400600,Vote by Mail - 400C,000011790,CHRIS JACKSON,skipped,skipped
400600,Vote by Mail - 400C,000011791,CHRIS JACKSON,skipped,skipped
400600,Vote by Mail - 400C,000011792,JAMES HARRIS,CHRIS JACKSON,JAMES HARRIS
400600,Vote by Mail - 400C,000011793,JAMES HARRIS,skipped,skipped
400600,Vote by Mail - 400C,000011794,JAMES HARRIS,skipped,skipped
400600,Vote by Mail - 400C,000011795,JAMES HARRIS,CHRIS JACKSON,skipped
400600,Vote by Mail - 400C,000011796,CHRIS JACKSON,JAMES HARRIS,skipped
400600,Vote by Mail - 400C,000011797,JAMES HARRIS,CHRIS JACKSON,JAMES HARRIS
400600,Vote by Mail - 400C,000011798,CHRIS JACKSON,skipped,skipped
400600,Vote by Mail - 400C,000011799,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS
400600,Vote by Mail - 400C,000011800,JAMES HARRIS,CHRIS JACKSON,skipped
400600,Vote by Mail - 400C,000011801,JAMES HARRIS,CHRIS JACKSON,skipped
400600,Vote by Mail - 400C,000011802,skipped,skipped,skipped
400600,Vote by Mail - 400C,000011803,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS
400600,Vote by Mail - 400C,000011804,CHRIS JACKSON,CHRIS JACKSON,CHRIS JACKSON
400600,Vote by Mail - 400C,000011805,CHRIS JACKSON,skipped,JAMES HARRIS
400600,Vote by Mail - 400C,000011806,CHRIS JACKSON,skipped,skipped
400600,Vote by Mail - 400C,000011807,CHRIS JACKSON,JAMES HARRIS,CHRIS JACKSON
400600,Vote by Mail - 400C,000011808,CHRIS JACKSON,JAMES HARRIS,skipped
400600,Vote by Mail - 400C,000011809,skipped,skipped,skipped
