ic, 11.451449790794978
mallows_001, 30.247389121338912
mallows_01, 30.065069037656905
mallows_05, 29.22925941422594
mallows_1, 28.111679916317993
mallows_25, 24.4112050209205
mallows_5, 16.491278242677826
mallows_75, 5.467389121338912
mallows_95, 8.789556485355648
mallows_99, 11.100014644351463
mallows_999, 11.453696652719664
spoc_conitzer, 11.444742677824266
walsh, 16.005799163179915
sc, 11.98968410041841
urn_01, 9.085353556485355
urn_02, 8.371615062761506
urn_05, 7.755474895397489
urn_1, 8.06507740585774
urn_2, 10.211309623430962
urn_5, 15.04739121338912
5d_sphere, 10.66502719665272
2d_sphere, 11.583644351464434
3d_sphere, 11.031610878661088
csp, 12.885531380753138
1d_interval, 13.124474895397489
2d_square, 9.535964435146443
3d_cube, 8.194384937238494
5d_cube, 7.104165271966528
10d_cube, 6.2466987447698745
20d_cube, 5.715428870292887
