,0,1
1,Write-In cells: 1849,
2,Overvote cells: 74,
3,JODY LONDON: 0,
4,THEARSE PECOT: 1,
5,0,1.0
6,1,0.0
7,0,
8,0,
9,0,
10,0,
11,0,1.0
12,0,
13,0,
15,0,
17,0,1.0
18,0,1.0
19,0,
20,0,
21,1,0.0
23,0,
24,0,
25,0,
26,0,
27,0,
28,1,0.0
29,0,
31,0,
33,0,1.0
34,0,
35,0,1.0
36,0,1.0
37,0,
38,0,1.0
40,0,
41,0,1.0
42,0,1.0
43,0,1.0
44,0,
45,0,1.0
46,0,
47,0,
49,0,
51,0,
52,0,
53,0,
54,0,
55,0,
56,0,
57,0,
58,0,
60,0,
63,0,
64,0,
65,0,1.0
66,0,1.0
67,0,
68,0,
69,0,1.0
70,1,0.0
71,0,
72,0,
73,0,
74,0,1.0
75,0,
76,1,0.0
79,0,
80,0,1.0
82,0,1.0
83,0,1.0
84,0,
85,0,1.0
86,0,1.0
87,0,
88,0,
89,0,1.0
90,0,
91,0,1.0
92,0,1.0
93,1,0.0
94,0,1.0
95,0,1.0
96,0,
97,0,1.0
98,0,1.0
99,0,
100,0,1.0
102,0,1.0
103,0,1.0
105,0,1.0
106,0,
107,0,
108,0,
109,0,
110,0,1.0
111,0,
112,0,
113,0,
114,0,
115,0,1.0
116,0,
117,0,1.0
118,1,
120,0,1.0
122,1,
123,0,1.0
124,0,
125,0,1.0
126,0,
127,1,
128,0,
129,0,1.0
130,0,
131,0,
132,0,
133,0,
135,0,1.0
136,0,1.0
137,0,1.0
138,1,0.0
139,0,
140,0,
141,0,1.0
142,0,1.0
143,0,1.0
144,0,1.0
146,0,1.0
147,0,1.0
149,0,
150,0,
151,0,1.0
152,0,1.0
153,0,
154,0,
155,0,1.0
156,0,
159,0,
160,0,
161,0,1.0
162,0,
163,0,
164,0,1.0
165,1,
166,0,1.0
167,0,
168,0,
169,0,
170,0,1.0
171,0,
172,0,
173,0,1.0
174,0,
175,0,1.0
176,0,1.0
178,1,
179,0,
180,0,1.0
181,0,1.0
182,0,
183,0,1.0
184,0,1.0
185,0,1.0
186,0,
188,0,
189,0,1.0
190,0,1.0
191,0,1.0
192,1,
193,0,1.0
194,0,1.0
196,0,
197,0,
198,0,1.0
199,0,
200,0,1.0
201,0,
203,0,1.0
204,0,
205,0,
206,0,
207,0,
208,0,
209,0,
210,0,1.0
211,0,
212,0,
213,0,1.0
215,1,0.0
216,0,
217,0,
218,1,
219,0,
220,0,
221,0,1.0
222,0,
223,0,
224,0,
225,0,
226,0,
227,1,0.0
228,0,
229,0,
230,0,
231,0,
232,1,0.0
233,0,
234,0,
235,0,
236,0,1.0
237,1,0.0
238,0,1.0
239,0,1.0
242,0,1.0
243,0,1.0
245,0,
246,0,1.0
247,0,
248,1,0.0
249,0,1.0
250,0,
251,0,
252,0,1.0
253,0,1.0
254,0,
255,0,1.0
256,1,
257,0,1.0
259,0,1.0
260,0,1.0
261,0,1.0
263,1,0.0
264,1,0.0
265,0,1.0
266,0,
267,0,1.0
269,0,
271,0,1.0
272,0,1.0
273,0,1.0
274,0,
275,0,
276,0,
277,0,
278,0,
279,0,
281,0,
282,0,
283,1,0.0
284,0,
285,0,1.0
286,0,
287,0,1.0
288,1,
289,0,1.0
290,0,
291,0,
292,0,
293,0,
294,0,
295,0,1.0
296,0,1.0
297,0,1.0
298,0,
300,0,1.0
301,0,
302,0,1.0
303,0,
304,0,
305,0,1.0
306,0,1.0
307,0,
308,0,
309,1,0.0
310,1,0.0
312,0,
313,0,
314,0,
315,0,1.0
316,0,
317,0,
318,0,
319,0,
320,1,
322,0,
323,0,
324,0,1.0
326,0,
327,1,0.0
328,0,
329,0,
330,0,1.0
331,0,
333,0,
334,0,
335,0,
336,0,
337,0,
338,1,0.0
339,0,
340,0,
341,0,
342,1,0.0
343,0,1.0
344,0,1.0
345,0,1.0
346,0,
347,0,
348,1,
349,0,1.0
350,0,
351,0,1.0
352,0,
353,0,1.0
354,0,
355,0,
356,0,
357,0,
358,0,1.0
359,0,
360,0,1.0
361,0,1.0
362,1,
363,0,
364,0,1.0
365,0,
366,0,
367,0,
368,1,0.0
369,0,
370,1,0.0
371,0,
372,0,
373,0,
374,0,1.0
375,1,0.0
376,0,
377,0,1.0
378,0,1.0
379,0,1.0
381,1,
382,0,1.0
383,0,1.0
384,0,1.0
385,1,0.0
386,0,1.0
387,0,1.0
388,0,
389,0,1.0
390,0,1.0
391,0,1.0
392,0,
393,0,
394,0,1.0
395,1,
396,1,
397,0,
398,0,1.0
399,0,
400,0,1.0
402,0,
403,0,1.0
404,0,
405,0,1.0
408,0,1.0
409,0,1.0
410,1,0.0
411,1,0.0
412,1,
413,0,1.0
414,0,1.0
415,1,
417,1,
418,0,
419,0,1.0
420,1,
421,0,
422,0,1.0
423,1,
424,0,1.0
425,0,
426,0,
427,0,1.0
428,1,
430,1,
431,1,
432,1,0.0
433,0,1.0
434,0,1.0
435,1,0.0
437,0,1.0
438,1,0.0
439,0,1.0
440,1,
442,0,1.0
443,0,1.0
444,0,1.0
445,0,1.0
446,0,1.0
447,1,
448,0,1.0
449,0,1.0
451,0,1.0
452,0,1.0
453,0,1.0
454,0,
455,1,0.0
456,0,1.0
460,0,
461,0,1.0
463,0,1.0
464,1,
465,1,0.0
466,1,
469,0,
470,1,
471,0,
472,1,
473,0,1.0
