precincts,tally_type,ballotID,rank1,rank2,rank3
325110,Vote by Mail - 400C,000006743,JUMOKE HINTON HODGE,skipped,skipped
325110,Vote by Mail - 400C,000006744,LUCKY NARAIN,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON
325110,Vote by Mail - 400C,000006745,JUMOKE HINTON HODGE,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON
325110,Vote by Mail - 400C,000006746,JUMOKE HINTON HODGE,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON
325110,Vote by Mail - 400C,000006747,JUMOKE HINTON HODGE,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG
325110,Vote by Mail - 400C,000006748,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,skipped
325110,Vote by Mail - 400C,000006749,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,JUMOKE HINTON HODGE
325110,Vote by Mail - 400C,000006750,JUMOKE HINTON HODGE,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON
325110,Vote by Mail - 400C,000006751,skipped,skipped,skipped
325110,Vote by Mail - 400C,000006752,JUMOKE HINTON HODGE,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON
325110,Vote by Mail - 400C,000006753,BENJAMIN LANG,JUMOKE HINTON HODGE,LUCKY NARAIN
325110,Vote by Mail - 400C,000006754,LUCKY NARAIN,BENJAMIN LANG,JUMOKE HINTON HODGE
325110,Vote by Mail - 400C,000006755,LUCKY NARAIN,BENJAMIN LANG,skipped
325110,Vote by Mail - 400C,000006756,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,skipped
325110,Vote by Mail - 400C,000006757,LUCKY NARAIN,JUMOKE HINTON HODGE,LUCKY NARAIN
325110,Vote by Mail - 400C,000006758,JUMOKE HINTON HODGE,BENJAMIN LANG,LUCKY NARAIN
325110,Vote by Mail - 400C,000006759,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,skipped
325110,Vote by Mail - 400C,000006760,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,skipped
325110,Vote by Mail - 400C,000006761,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,LUCKY NARAIN
325110,Vote by Mail - 400C,000006762,JUMOKE HINTON HODGE,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON
325110,Vote by Mail - 400C,000006763,skipped,skipped,skipped
325110,Vote by Mail - 400C,000006764,BENJAMIN LANG,BENJAMIN LANG,BENJAMIN LANG
325110,Vote by Mail - 400C,000006765,BENJAMIN LANG,LUCKY NARAIN,BENJAMIN LANG
325110,Vote by Mail - 400C,000006766,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,JUMOKE HINTON HODGE
325110,Vote by Mail - 400C,000006767,KHARYSHI ''MS. K'' WIGINTON,JUMOKE HINTON HODGE,BENJAMIN LANG
325110,Vote by Mail - 400C,000006768,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,skipped
325110,Vote by Mail - 400C,000006769,JUMOKE HINTON HODGE,LUCKY NARAIN,KHARYSHI ''MS. K'' WIGINTON
325110,Vote by Mail - 400C,000006770,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,JUMOKE HINTON HODGE
325110,Vote by Mail - 400C,000006771,BENJAMIN LANG,JUMOKE HINTON HODGE,KHARYSHI ''MS. K'' WIGINTON
325110,Vote by Mail - 400C,000006772,BENJAMIN LANG,BENJAMIN LANG,BENJAMIN LANG
325110,Vote by Mail - 400C,000006773,JUMOKE HINTON HODGE,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG
325110,Vote by Mail - 400C,000006774,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,skipped
325110,Vote by Mail - 400C,000006775,KHARYSHI ''MS. K'' WIGINTON,JUMOKE HINTON HODGE,BENJAMIN LANG
325110,Vote by Mail - 400C,000006776,JUMOKE HINTON HODGE,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON
325110,Vote by Mail - 400C,000006777,BENJAMIN LANG,JUMOKE HINTON HODGE,KHARYSHI ''MS. K'' WIGINTON
325110,Vote by Mail - 400C,000006778,BENJAMIN LANG,JUMOKE HINTON HODGE,LUCKY NARAIN
325110,Vote by Mail - 400C,000006779,BENJAMIN LANG,JUMOKE HINTON HODGE,KHARYSHI ''MS. K'' WIGINTON
325110,Vote by Mail - 400C,000006780,skipped,skipped,skipped
325110,Vote by Mail - 400C,000006781,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE
325110,Vote by Mail - 400C,000006782,JUMOKE HINTON HODGE,LUCKY NARAIN,BENJAMIN LANG
325110,Vote by Mail - 400C,000006783,BENJAMIN LANG,JUMOKE HINTON HODGE,BENJAMIN LANG
325110,Vote by Mail - 400C,000006784,skipped,skipped,skipped
325110,Vote by Mail - 400C,000006785,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,JUMOKE HINTON HODGE
325110,Vote by Mail - 400C,000006786,JUMOKE HINTON HODGE,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON
325110,Vote by Mail - 400C,000006787,JUMOKE HINTON HODGE,KHARYSHI ''MS. K'' WIGINTON,LUCKY NARAIN
325110,Vote by Mail - 400C,000006788,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,LUCKY NARAIN
325110,Vote by Mail - 400C,000006789,JUMOKE HINTON HODGE,skipped,skipped
325110,Vote by Mail - 400C,000006790,BENJAMIN LANG,skipped,skipped
