ic, 1.8434868559411146
mallows_001, 3.226426919032597
mallows_01, 3.171583596214511
mallows_05, 2.9272513144058885
mallows_1, 2.6151461619348053
mallows_25, 1.6697202944269192
mallows_5, 0.488715036803365
mallows_75, 1.0157223974763407
mallows_95, 1.7337497371188224
mallows_99, 1.8388980021030494
mallows_999, 1.8507171398527864
spoc_conitzer, 1.8459137749737118
walsh, 1.2242313354363827
sc, 1.1136529968454258
urn_01, 1.5257917981072555
urn_02, 1.4413922187171397
urn_05, 1.2882649842271292
urn_1, 1.168079915878023
urn_2, 1.194540483701367
urn_5, 1.6174889589905361
5d_sphere, 1.6848412197686646
2d_sphere, 1.8470914826498421
3d_sphere, 1.7414300736067296
csp, 1.6533838065194533
1d_interval, 1.6309316508937959
2d_square, 1.310931650893796
3d_cube, 1.2144185068349107
5d_cube, 1.1274952681388013
10d_cube, 1.0391882229232388
20d_cube, 1.0709863301787592
