ballotID,precinctPortion,ballot_type,countingGroup,votingLocation,district,districtType,precinct,rank1,rank2,rank3,rank4,rank5
01003_00020_000317,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,BEN BARTLETT,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000048,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,skipped,skipped,skipped,skipped,skipped
01003_00020_000003,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000626,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000620,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,skipped,skipped,skipped,skipped
01003_00020_000614,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000476,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,ORLANDO MARTINEZ,DEBORAH MATTHEWS,BEN BARTLETT,skipped,skipped
01003_00020_000371,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,ORLANDO MARTINEZ,DEBORAH MATTHEWS,skipped,skipped
01003_00020_000227,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,skipped,skipped,skipped
01003_00020_000143,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,ORLANDO MARTINEZ,DEBORAH MATTHEWS,skipped,skipped
01003_00020_000060,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000042,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,ORLANDO MARTINEZ,DEBORAH MATTHEWS,BEN BARTLETT,skipped,skipped
01003_00020_000586,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000579,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped,skipped
01003_00020_000470,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,ORLANDO MARTINEZ,BEN BARTLETT,skipped,skipped
01003_00020_000464,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,BEN BARTLETT,skipped,skipped,skipped
01003_00020_000365,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,ORLANDO MARTINEZ,DEBORAH MATTHEWS,skipped,skipped
01003_00020_000287,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,ORLANDO MARTINEZ,DEBORAH MATTHEWS,skipped,skipped
01003_00020_000191,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000018,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,skipped,skipped,skipped,skipped,skipped
01003_00020_000562,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000556,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,ORLANDO MARTINEZ,DEBORAH MATTHEWS,BEN BARTLETT,skipped,skipped
01003_00020_000548,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000409,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000403,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,ORLANDO MARTINEZ,DEBORAH MATTHEWS,skipped,skipped
01003_00020_000335,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,ORLANDO MARTINEZ,BEN BARTLETT,skipped,skipped
01003_00020_000329,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,BEN BARTLETT,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000281,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000275,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,ORLANDO MARTINEZ,skipped,skipped,skipped
01003_00020_000233,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000185,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000102,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000024,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,ORLANDO MARTINEZ,skipped,skipped,skipped
01003_00020_000659,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000036,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,skipped,skipped,skipped
01003_00020_000427,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000323,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,BEN BARTLETT,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000197,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000161,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000054,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000670,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000506,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,skipped,skipped,skipped,skipped
01003_00020_000421,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,ORLANDO MARTINEZ,BEN BARTLETT,skipped,skipped,skipped
01003_00020_000343,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,BEN BARTLETT,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000341,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000215,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,skipped,skipped,skipped
01003_00020_000221,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,skipped,skipped,skipped,skipped
01003_00020_000203,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000167,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,BEN BARTLETT,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000125,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,skipped,skipped,skipped
01003_00020_000113,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,skipped,skipped,skipped
01003_00020_000072,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,skipped,skipped,skipped,skipped
01003_00020_000640,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000445,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000209,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000131,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,BEN BARTLETT,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000090,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped,skipped
01003_00020_000542,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,ORLANDO MARTINEZ,DEBORAH MATTHEWS,BEN BARTLETT,skipped,skipped
01003_00020_000536,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,ORLANDO MARTINEZ,BEN BARTLETT,DEBORAH MATTHEWS,skipped,skipped
01003_00020_000389,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000149,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000119,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000705,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000601,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,skipped,skipped,skipped,skipped
01003_00020_000595,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,ORLANDO MARTINEZ,BEN BARTLETT,skipped,skipped
01003_00020_000458,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,skipped,skipped,skipped,skipped
01003_00020_000451,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,skipped,skipped,skipped
01003_00020_000348,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000299,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000245,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,skipped,skipped,skipped,skipped,skipped
01003_00020_000179,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000084,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,ORLANDO MARTINEZ,skipped,skipped,skipped,skipped
01003_00020_000574,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,BEN BARTLETT,skipped,skipped,skipped
01003_00020_000568,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped,skipped
01003_00020_000494,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000488,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000380,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,ORLANDO MARTINEZ,DEBORAH MATTHEWS,skipped,skipped
01003_00020_000377,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000269,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000263,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,ORLANDO MARTINEZ,BEN BARTLETT,DEBORAH MATTHEWS,skipped,skipped
01003_00020_000155,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,ORLANDO MARTINEZ,BEN BARTLETT,skipped,skipped
01003_00020_000632,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,skipped,skipped,skipped,skipped,skipped
01003_00020_000482,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000359,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000293,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,ORLANDO MARTINEZ,BEN BARTLETT,skipped,skipped
01003_00020_000251,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped,skipped
01003_00020_000699,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,BEN BARTLETT,skipped,skipped,skipped
01003_00020_000692,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,skipped,skipped,skipped,skipped,skipped
01003_00020_000688,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped
01003_00020_000638,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,ORLANDO MARTINEZ,DEBORAH MATTHEWS,BEN BARTLETT,skipped
01003_00020_000415,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00020_000078,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,skipped,skipped,skipped,skipped,skipped
01003_00020_000012,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,ORLANDO MARTINEZ,Write-in,skipped,skipped
01003_00020_000173,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,ORLANDO MARTINEZ,DEBORAH MATTHEWS,skipped,skipped
01003_00020_000239,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,skipped,skipped,skipped,skipped
01003_00020_000257,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,ORLANDO MARTINEZ,DEBORAH MATTHEWS,BEN BARTLETT,skipped,skipped
01003_00020_000500,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000524,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,skipped,DEBORAH MATTHEWS,BEN BARTLETT,skipped
01003_00020_000512,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,overvote,BEN BARTLETT,DEBORAH MATTHEWS,skipped,skipped
01003_00020_000452,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,ORLANDO MARTINEZ,DEBORAH MATTHEWS,BEN BARTLETT,Write-in,skipped
01003_00020_000062,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,Write-in
01003_00020_000530,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,DEBORAH MATTHEWS,BEN BARTLETT,ORLANDO MARTINEZ,skipped,skipped
01003_00020_000673,208800,BT5,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208800,skipped,skipped,skipped,skipped,skipped
01003_00024_000686,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00024_000680,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00024_000518,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,DEBORAH MATTHEWS,skipped,skipped,skipped,skipped
01003_00024_000512,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00024_000361,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,DEBORAH MATTHEWS,BEN BARTLETT,ORLANDO MARTINEZ,skipped,skipped
01003_00024_000205,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00024_000054,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00024_000030,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00024_000656,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,BEN BARTLETT,ORLANDO MARTINEZ,DEBORAH MATTHEWS,skipped,skipped
01003_00024_000530,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,skipped,skipped,skipped,skipped,skipped
01003_00024_000385,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,BEN BARTLETT,ORLANDO MARTINEZ,DEBORAH MATTHEWS,skipped,skipped
01003_00024_000271,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,BEN BARTLETT,ORLANDO MARTINEZ,DEBORAH MATTHEWS,skipped,skipped
01003_00024_000145,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,BEN BARTLETT,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped
01003_00024_000012,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,DEBORAH MATTHEWS,ORLANDO MARTINEZ,skipped,skipped,skipped
01003_00024_000596,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,BEN BARTLETT,skipped,skipped,skipped,skipped
01003_00024_000590,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,BEN BARTLETT,ORLANDO MARTINEZ,DEBORAH MATTHEWS,skipped,skipped
01003_00024_000584,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,DEBORAH MATTHEWS,BEN BARTLETT,skipped,skipped,skipped
01003_00024_000506,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,ORLANDO MARTINEZ,DEBORAH MATTHEWS,skipped,skipped,skipped
01003_00024_000373,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,DEBORAH MATTHEWS,skipped,skipped,skipped,skipped
01003_00024_000367,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,DEBORAH MATTHEWS,skipped,skipped,skipped,skipped
01003_00024_000307,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,DEBORAH MATTHEWS,BEN BARTLETT,ORLANDO MARTINEZ,skipped,skipped
01003_00024_000223,204510,BT6,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,204510,BEN BARTLETT,skipped,skipped,skipped,skipped
