precincts,tally_type,ballotID,rank1,rank2,rank3
201900,Election Day - 400C,000007077,KATE HARRISON,skipped,skipped
201900,Election Day - 400C,000007078,KATE HARRISON,KATE HARRISON,BEN GOULD
201900,Election Day - 400C,000007079,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007080,KATE HARRISON,BEN GOULD,KATE HARRISON
201900,Election Day - 400C,000007081,BEN GOULD,skipped,skipped
201900,Election Day - 400C,000007082,KATE HARRISON,KATE HARRISON,KATE HARRISON
201900,Election Day - 400C,000007083,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007084,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007085,KATE HARRISON,skipped,skipped
201900,Election Day - 400C,000007086,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007087,KATE HARRISON,BEN GOULD,BEN GOULD
201900,Election Day - 400C,000007088,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007089,KATE HARRISON,BEN GOULD,KATE HARRISON
201900,Election Day - 400C,000007090,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007091,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007092,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007093,KATE HARRISON,KATE HARRISON,KATE HARRISON
201900,Election Day - 400C,000007094,KATE HARRISON,KATE HARRISON,skipped
201900,Election Day - 400C,000007095,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007096,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007097,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007098,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007099,KATE HARRISON,skipped,skipped
201900,Election Day - 400C,000007100,KATE HARRISON,skipped,skipped
201900,Election Day - 400C,000007101,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007102,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007103,KATE HARRISON,KATE HARRISON,KATE HARRISON
201900,Election Day - 400C,000007104,KATE HARRISON,skipped,skipped
201900,Election Day - 400C,000007105,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007106,KATE HARRISON,KATE HARRISON,BEN GOULD
201900,Election Day - 400C,000007107,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007108,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007109,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007110,KATE HARRISON,KATE HARRISON,KATE HARRISON
201900,Election Day - 400C,000007111,BEN GOULD,skipped,skipped
201900,Election Day - 400C,000007112,KATE HARRISON,KATE HARRISON,KATE HARRISON
201900,Election Day - 400C,000007113,BEN GOULD,skipped,skipped
201900,Election Day - 400C,000007114,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007115,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007116,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007117,KATE HARRISON,skipped,skipped
201900,Election Day - 400C,000007118,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007119,BEN GOULD,skipped,skipped
201900,Election Day - 400C,000007120,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007121,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007122,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007123,KATE HARRISON,skipped,skipped
201900,Election Day - 400C,000007124,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007125,BEN GOULD,KATE HARRISON,BEN GOULD
201900,Election Day - 400C,000007126,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007127,BEN GOULD,BEN GOULD,BEN GOULD
201900,Election Day - 400C,000007128,BEN GOULD,skipped,skipped
201900,Election Day - 400C,000007129,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007130,KATE HARRISON,KATE HARRISON,KATE HARRISON
201900,Election Day - 400C,000007131,BEN GOULD,KATE HARRISON,BEN GOULD
201900,Election Day - 400C,000007132,KATE HARRISON,skipped,skipped
201900,Election Day - 400C,000007133,KATE HARRISON,skipped,skipped
201900,Election Day - 400C,000007134,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007135,BEN GOULD,BEN GOULD,KATE HARRISON
201900,Election Day - 400C,000007136,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007137,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007138,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007139,BEN GOULD,BEN GOULD,KATE HARRISON
201900,Election Day - 400C,000007140,BEN GOULD,BEN GOULD,BEN GOULD
201900,Election Day - 400C,000007141,BEN GOULD,skipped,skipped
201900,Election Day - 400C,000007142,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007143,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007144,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007145,KATE HARRISON,KATE HARRISON,KATE HARRISON
201900,Election Day - 400C,000007146,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007147,BEN GOULD,BEN GOULD,BEN GOULD
201900,Election Day - 400C,000007148,KATE HARRISON,skipped,skipped
201900,Election Day - 400C,000007149,KATE HARRISON,skipped,skipped
201900,Election Day - 400C,000007150,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007151,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007152,BEN GOULD,BEN GOULD,BEN GOULD
201900,Election Day - 400C,000007153,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007154,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007155,BEN GOULD,skipped,skipped
201900,Election Day - 400C,000007156,KATE HARRISON,skipped,skipped
201900,Election Day - 400C,000007157,BEN GOULD,skipped,skipped
201900,Election Day - 400C,000007158,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007159,BEN GOULD,skipped,skipped
201900,Election Day - 400C,000007160,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007161,KATE HARRISON,skipped,skipped
201900,Election Day - 400C,000007162,BEN GOULD,BEN GOULD,BEN GOULD
201900,Election Day - 400C,000007163,BEN GOULD,BEN GOULD,BEN GOULD
201900,Election Day - 400C,000007164,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007165,BEN GOULD,BEN GOULD,BEN GOULD
201900,Election Day - 400C,000007166,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007167,KATE HARRISON,skipped,skipped
201900,Election Day - 400C,000007168,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007169,BEN GOULD,skipped,skipped
201900,Election Day - 400C,000007170,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007171,KATE HARRISON,KATE HARRISON,KATE HARRISON
201900,Election Day - 400C,000007172,BEN GOULD,KATE HARRISON,skipped
201900,Election Day - 400C,000007173,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007174,KATE HARRISON,BEN GOULD,skipped
201900,Election Day - 400C,000007175,BEN GOULD,BEN GOULD,BEN GOULD
202010,Election Day - 400C,000007176,KATE HARRISON,skipped,skipped
202010,Election Day - 400C,000007177,KATE HARRISON,BEN GOULD,skipped
202010,Election Day - 400C,000007178,KATE HARRISON,BEN GOULD,skipped
202010,Election Day - 400C,000007179,KATE HARRISON,BEN GOULD,skipped
202010,Election Day - 400C,000007180,BEN GOULD,BEN GOULD,BEN GOULD
202010,Election Day - 400C,000007181,BEN GOULD,skipped,skipped
202010,Election Day - 400C,000007182,BEN GOULD,KATE HARRISON,skipped
202010,Election Day - 400C,000007183,BEN GOULD,KATE HARRISON,KATE HARRISON
202010,Election Day - 400C,000007184,KATE HARRISON,BEN GOULD,skipped
202010,Election Day - 400C,000007185,BEN GOULD,skipped,skipped
202010,Election Day - 400C,000007186,BEN GOULD,BEN GOULD,BEN GOULD
202010,Election Day - 400C,000007187,KATE HARRISON,skipped,skipped
