ballotID,precinctPortion,ballot_type,countingGroup,votingLocation,district,districtType,precinct,rank1,rank2,rank3,rank4,rank5
01004_00005_000832,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000652,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000550,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000544,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000417,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01004_00005_000334,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01004_00005_000208,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000057,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01004_00005_000003,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000706,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01004_00005_000700,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000586,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000453,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,SUSAN WENGRAF,skipped,skipped,skipped
01004_00005_000447,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000441,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000298,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000292,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000219,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000188,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000141,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000033,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000724,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000718,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000712,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01004_00005_000598,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,skipped,skipped,skipped,skipped,skipped
01004_00005_000592,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,SUSAN WENGRAF,skipped,skipped,skipped
01004_00005_000477,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,SUSAN WENGRAF,skipped,skipped,skipped
01004_00005_000471,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000351,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000123,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000019,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000772,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000766,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01004_00005_000628,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000514,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000393,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000316,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000115,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000051,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000015,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000804,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000802,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,SUSAN WENGRAF
01004_00005_000796,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01004_00005_000646,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,SUSAN WENGRAF,skipped,skipped,skipped
01004_00005_000640,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000538,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000399,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000262,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000195,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000093,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,SUSAN WENGRAF,skipped,skipped,skipped
01004_00005_000009,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000790,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000784,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01004_00005_000778,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000489,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000346,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000340,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000027,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000670,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000664,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000658,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000556,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,SUSAN WENGRAF,skipped,skipped,skipped
01004_00005_000280,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000171,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000039,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000742,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000736,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000605,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,SUSAN WENGRAF,skipped,skipped,skipped
01004_00005_000604,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000483,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,SUSAN WENGRAF,skipped,skipped,skipped
01004_00005_000358,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000063,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000045,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000748,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000532,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000526,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000520,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01004_00005_000274,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000268,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000202,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000201,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000069,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000682,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000676,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000574,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000459,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000324,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01004_00005_000244,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000081,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,SUSAN WENGRAF,skipped,skipped,skipped
01004_00005_000820,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000814,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000632,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01004_00005_000508,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000370,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000310,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01004_00005_000235,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000165,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01004_00005_000099,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000501,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01004_00005_000495,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000376,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000250,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,SUSAN WENGRAF,skipped,skipped,skipped
01004_00005_000177,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000105,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000691,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000688,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000564,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000562,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000429,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000423,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000153,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,skipped,skipped,skipped,skipped,skipped
01004_00005_000109,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000826,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000622,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000616,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01004_00005_000465,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000411,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000304,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000225,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000182,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000135,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000071,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000387,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,skipped,skipped,skipped,skipped,skipped
01004_00005_000159,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000087,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000435,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000256,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,skipped,skipped,skipped,skipped,skipped
01004_00005_000147,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,RICHARD ILLGEN,SUSAN WENGRAF,SUSAN WENGRAF
01004_00005_000580,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000124,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000730,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000286,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01004_00005_000760,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01004_00005_000318,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,skipped,skipped,skipped,skipped,skipped
01004_00005_000359,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,RICHARD ILLGEN,Write-in,SUSAN WENGRAF,skipped,skipped
01004_00005_000405,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,skipped,skipped,skipped,skipped,skipped
01004_00005_000754,200100,BT8,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,200100,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF,SUSAN WENGRAF
01011_00024_000554,201800,BT9,Vote by Mail,Election Office,"AC Transit District, Ward #2",TRANSIT DISTRICTS 2,201800,RICHARD ILLGEN,SUSAN WENGRAF,skipped,skipped,skipped
01011_00024_000548,201800,BT9,Vote by Mail,Election Office,"AC Transit District, Ward #2",TRANSIT DISTRICTS 2,201800,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01011_00024_000431,201800,BT9,Vote by Mail,Election Office,"AC Transit District, Ward #2",TRANSIT DISTRICTS 2,201800,RICHARD ILLGEN,skipped,skipped,skipped,skipped
01011_00024_000308,201800,BT9,Vote by Mail,Election Office,"AC Transit District, Ward #2",TRANSIT DISTRICTS 2,201800,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01011_00024_000307,201800,BT9,Vote by Mail,Election Office,"AC Transit District, Ward #2",TRANSIT DISTRICTS 2,201800,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01011_00024_000197,201800,BT9,Vote by Mail,Election Office,"AC Transit District, Ward #2",TRANSIT DISTRICTS 2,201800,RICHARD ILLGEN,SUSAN WENGRAF,skipped,skipped,skipped
01011_00024_000012,201800,BT9,Vote by Mail,Election Office,"AC Transit District, Ward #2",TRANSIT DISTRICTS 2,201800,RICHARD ILLGEN,SUSAN WENGRAF,skipped,skipped,skipped
01011_00024_000564,201800,BT9,Vote by Mail,Election Office,"AC Transit District, Ward #2",TRANSIT DISTRICTS 2,201800,RICHARD ILLGEN,SUSAN WENGRAF,skipped,skipped,skipped
01011_00024_000189,201800,BT9,Vote by Mail,Election Office,"AC Transit District, Ward #2",TRANSIT DISTRICTS 2,201800,SUSAN WENGRAF,skipped,skipped,skipped,skipped
01011_00024_000006,201800,BT9,Vote by Mail,Election Office,"AC Transit District, Ward #2",TRANSIT DISTRICTS 2,201800,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01011_00024_000665,201800,BT9,Vote by Mail,Election Office,"AC Transit District, Ward #2",TRANSIT DISTRICTS 2,201800,SUSAN WENGRAF,RICHARD ILLGEN,skipped,skipped,skipped
01011_00024_000570,201800,BT9,Vote by Mail,Election Office,"AC Transit District, Ward #2",TRANSIT DISTRICTS 2,201800,RICHARD ILLGEN,SUSAN WENGRAF,skipped,skipped,skipped
01011_00024_000466,201800,BT9,Vote by Mail,Election Office,"AC Transit District, Ward #2",TRANSIT DISTRICTS 2,201800,SUSAN WENGRAF,skipped,skipped,skipped,skipped
