,0,1
1,Write-In cells: 173,
2,Overvote cells: 2,
3,"Johnson, DeLena M.: 0",
4,"Wood, Lawrence D.: 1",
5,0,
7,0,
8,1,
9,1,0.0
10,1,
12,0,1.0
13,0,
14,0,1.0
15,0,1.0
192,1,
193,0,1.0
194,0,1.0
196,0,1.0
198,0,1.0
200,0,
201,0,
202,1,0.0
203,1,
204,0,1.0
205,0,1.0
207,1,0.0
208,0,
209,1,
211,0,1.0
212,0,
213,0,1.0
214,0,1.0
215,0,1.0
216,0,
217,1,0.0
218,1,
219,0,
220,0,
222,0,
223,0,1.0
224,0,
225,0,
226,0,1.0
227,0,
228,1,0.0
229,0,
230,0,
232,0,
233,1,
234,0,1.0
235,1,
237,0,
238,1,0.0
239,1,0.0
240,1,
242,0,
243,1,
244,0,1.0
245,1,
247,0,1.0
248,1,0.0
249,1,
250,1,0.0
251,1,0.0
253,0,1.0
254,0,
255,0,
256,0,1.0
257,0,1.0
258,0,1.0
259,0,1.0
260,0,
261,0,1.0
262,0,1.0
263,0,
264,0,
265,0,1.0
267,0,1.0
268,0,1.0
269,0,
270,0,1.0
271,0,
273,0,1.0
274,0,1.0
275,0,
276,1,0.0
277,0,1.0
279,0,
281,0,
282,0,1.0
283,0,1.0
292,1,0.0
294,0,
295,0,
297,0,
298,0,
299,0,1.0
300,0,
301,0,
302,0,
303,0,
304,0,
305,1,0.0
306,0,
308,1,0.0
309,0,
310,0,
311,0,1.0
312,0,1.0
315,1,0.0
316,0,1.0
317,1,0.0
318,0,
319,0,1.0
356,0,1.0
357,1,0.0
358,1,0.0
359,1,0.0
360,1,0.0
361,0,
362,0,
365,0,
366,1,0.0
367,0,
369,0,
370,0,1.0
371,0,1.0
372,1,
373,1,
374,1,0.0
375,0,1.0
376,1,
377,0,
378,1,
379,0,
380,0,
382,0,1.0
383,1,0.0
385,1,
386,1,0.0
387,0,
388,0,
389,0,1.0
390,0,
392,1,0.0
394,0,
395,1,0.0
396,0,1.0
397,0,
398,0,
399,0,1.0
400,1,0.0
401,0,1.0
402,0,
403,0,
404,0,
405,0,
406,0,
407,0,
408,0,
410,1,
411,0,
413,0,
414,1,0.0
415,1,
416,0,
417,0,
418,0,
419,1,0.0
420,0,
421,0,
422,0,
423,0,
424,0,
425,0,
426,0,1.0
427,1,
428,0,1.0
429,0,
430,0,1.0
431,0,
432,1,0.0
434,0,
435,0,
436,0,1.0
437,0,
438,1,
439,0,1.0
440,0,
441,0,
442,0,1.0
443,1,0.0
444,0,
445,0,
446,1,
447,0,
448,0,1.0
449,0,
450,0,1.0
451,1,0.0
452,1,
453,0,
455,0,1.0
456,0,
457,0,
458,0,1.0
459,0,1.0
460,0,1.0
461,0,1.0
462,0,
463,0,
464,0,
465,1,0.0
466,0,1.0
467,0,1.0
468,0,1.0
469,1,
470,1,0.0
471,0,
472,0,
473,0,
474,1,
475,0,1.0
476,0,
477,1,
478,0,1.0
479,0,1.0
480,0,
481,0,
482,1,0.0
483,0,
484,0,
486,0,1.0
488,0,1.0
489,0,
490,0,1.0
491,0,
494,0,
495,0,
496,0,
497,0,1.0
498,1,
499,0,1.0
500,0,
501,0,1.0
502,0,1.0
504,0,
505,0,
506,0,
508,0,1.0
509,0,
510,0,1.0
511,0,
512,0,
513,0,
514,1,0.0
515,1,0.0
516,0,1.0
518,1,
519,0,
520,0,
521,0,1.0
522,0,
523,0,1.0
524,0,
525,0,
526,0,
528,0,
529,0,
530,0,1.0
531,0,1.0
532,1,0.0
533,0,
534,0,
535,1,
536,1,0.0
537,0,1.0
538,0,
539,0,
540,0,
541,0,1.0
542,0,1.0
543,1,
544,0,1.0
545,1,
546,0,1.0
547,0,
548,0,1.0
549,0,1.0
550,0,
551,0,
552,0,
554,0,1.0
555,0,
556,1,0.0
557,0,1.0
558,0,1.0
561,0,
562,0,1.0
563,0,
564,0,
565,0,1.0
566,0,
567,1,0.0
568,0,
570,0,
571,0,
572,0,1.0
573,0,
574,0,
575,0,1.0
576,0,
578,0,1.0
579,0,
580,0,
581,0,1.0
582,0,
583,0,1.0
585,0,1.0
586,0,
587,0,
588,0,
589,0,1.0
590,0,
591,0,
592,1,
593,0,
595,0,
596,0,
597,0,
598,0,
599,0,1.0
600,0,1.0
601,1,0.0
602,0,
604,1,
606,1,
607,0,
608,0,1.0
609,0,
610,0,
611,0,1.0
612,0,
613,0,
614,1,0.0
615,1,
616,0,
618,1,0.0
619,0,
621,0,1.0
622,1,0.0
623,0,1.0
625,0,
626,0,1.0
627,1,0.0
628,0,
629,1,
630,0,1.0
631,0,
632,1,
634,0,
636,0,1.0
638,0,
639,0,
640,0,
641,0,1.0
642,0,1.0
643,0,1.0
644,0,
645,1,
646,0,
647,0,
648,0,
649,1,0.0
650,0,
651,1,
653,0,
655,0,
656,0,1.0
657,0,1.0
658,0,1.0
659,0,
660,1,0.0
661,0,
662,0,
663,0,
664,1,0.0
665,0,1.0
666,0,
667,0,
668,0,1.0
669,0,
670,0,1.0
671,1,0.0
672,0,1.0
673,1,0.0
674,0,1.0
675,0,
676,0,
677,0,1.0
679,0,1.0
680,0,1.0
681,0,
682,1,0.0
683,0,
685,0,
686,1,0.0
687,1,0.0
688,1,
689,1,
690,0,
691,1,0.0
693,0,1.0
694,0,
695,0,
696,0,
697,1,0.0
698,0,1.0
699,0,
700,0,
701,1,
702,1,0.0
704,0,
705,0,1.0
706,1,
707,1,0.0
708,0,1.0
709,0,
710,0,1.0
711,1,0.0
713,1,
714,0,
715,1,
717,0,
718,1,
719,0,
720,1,0.0
721,0,1.0
722,0,
723,0,
724,1,0.0
725,1,
726,1,0.0
727,0,1.0
728,0,
729,0,
730,1,
731,1,0.0
732,1,
733,1,0.0
735,0,
737,0,1.0
738,1,
739,1,0.0
740,0,
741,0,1.0
742,0,
743,1,
744,0,1.0
745,0,
746,0,1.0
747,0,1.0
748,1,
749,0,1.0
750,0,
751,0,1.0
752,0,
753,0,
755,1,
756,0,1.0
757,1,
758,0,
759,0,
760,0,
762,0,1.0
763,0,1.0
764,0,1.0
765,0,1.0
766,0,1.0
767,0,
768,0,
769,0,1.0
770,0,
771,0,1.0
774,0,
775,0,
776,1,
777,0,
778,0,1.0
779,0,1.0
780,0,
781,0,
782,0,
783,1,
784,0,
785,0,
786,0,
788,0,
789,1,0.0
790,1,
791,0,1.0
792,0,1.0
793,1,0.0
794,0,1.0
795,0,1.0
796,1,
797,1,
798,1,0.0
799,0,1.0
800,1,0.0
801,1,
802,0,1.0
803,0,
804,0,
805,0,
806,0,1.0
807,0,
808,0,1.0
809,1,
810,0,1.0
811,0,
812,0,
813,0,
814,0,
815,0,1.0
816,1,0.0
817,0,
818,1,
819,0,
820,0,
821,0,
822,0,
823,1,
824,0,
825,0,1.0
827,0,
828,0,
829,0,1.0
830,0,1.0
831,1,0.0
833,0,1.0
834,1,
835,0,
836,0,
837,0,
838,0,
839,0,
840,0,
841,0,
842,0,
843,0,1.0
844,1,0.0
845,0,
846,1,
847,0,
848,1,0.0
849,0,
851,0,1.0
852,0,
853,0,1.0
854,1,0.0
855,0,1.0
856,0,1.0
857,0,
858,0,
859,0,
860,0,
861,0,
862,0,
863,0,
864,0,
865,0,1.0
866,0,
868,0,
869,0,
872,0,
873,1,
875,0,1.0
876,1,
878,0,1.0
879,0,
880,0,
881,0,
882,1,0.0
883,0,
884,0,1.0
885,0,
886,0,
887,0,
888,0,1.0
889,0,
890,0,
891,0,
892,0,
893,0,1.0
894,0,1.0
895,0,
896,0,1.0
897,0,1.0
898,0,
899,0,
900,0,
901,0,
902,1,0.0
903,0,
904,0,1.0
905,1,
906,0,
908,1,
909,1,0.0
910,0,
911,0,
912,0,
913,1,
914,0,
915,0,
916,0,1.0
918,0,
919,0,
921,0,
922,0,
923,0,
924,0,1.0
925,0,
926,0,
927,0,
928,0,
930,0,
931,1,
932,0,
933,0,
934,1,0.0
936,1,
937,1,
940,0,1.0
941,0,
943,0,1.0
945,0,
946,1,0.0
947,0,
948,0,1.0
950,0,
951,0,
953,0,
955,0,
956,1,0.0
957,0,
958,0,1.0
959,1,0.0
960,1,
961,0,
962,0,
963,0,
964,0,
965,0,1.0
966,0,1.0
967,1,0.0
968,0,
969,1,0.0
970,0,
971,0,
972,1,0.0
973,1,
974,1,0.0
975,0,1.0
976,1,
977,0,1.0
979,0,
981,1,
982,0,
983,1,
984,0,
985,0,1.0
986,0,
987,1,0.0
988,1,0.0
989,1,
990,1,0.0
991,0,
992,1,0.0
993,0,1.0
994,0,1.0
995,0,
996,0,
997,0,
998,1,
999,0,
1000,0,
1001,1,0.0
1002,0,
1003,0,
1004,1,0.0
1005,1,
1007,0,1.0
1008,0,
1009,0,
1011,0,
1012,0,1.0
1013,1,
1014,0,
1015,0,1.0
1016,0,
1017,0,
1018,0,1.0
1019,0,1.0
1020,0,
1021,0,
1022,0,
1023,0,
1024,0,1.0
1025,0,
1026,0,1.0
1027,0,
1028,0,1.0
1029,0,
1030,0,1.0
1031,0,
1032,0,1.0
1033,0,
1034,0,1.0
1035,1,
1036,1,0.0
1037,0,
1038,0,
1039,0,
1040,1,
1041,0,1.0
1042,0,
1044,1,0.0
1046,0,1.0
1047,0,
1048,0,
1049,1,0.0
1051,0,1.0
1052,0,
1053,0,1.0
1054,0,
1055,0,
1056,0,1.0
1057,0,1.0
1058,1,
1059,0,
1060,0,1.0
1061,0,
1062,0,
1063,0,
1064,0,1.0
1065,1,0.0
1066,0,1.0
1067,0,
1068,0,
1069,0,
1070,0,1.0
1071,0,
1072,1,0.0
1073,1,0.0
1075,1,
1076,1,0.0
1077,0,1.0
1079,0,
1080,0,
1081,0,
1082,0,
1083,0,1.0
1085,1,0.0
1086,0,1.0
1087,0,
1088,0,1.0
1089,1,0.0
1090,0,
1091,0,1.0
1092,0,1.0
1093,1,
1095,1,0.0
1096,1,0.0
1097,0,
1098,0,
1099,0,1.0
1100,1,0.0
1101,1,0.0
1102,0,
1103,0,1.0
1104,1,
1105,0,
1106,0,1.0
1107,1,0.0
1108,0,
1109,1,
1110,0,
1111,0,
1112,0,
1113,0,1.0
1114,0,1.0
1115,0,
1116,0,1.0
1117,0,
1118,0,
1119,0,
1121,0,
1122,0,
1124,0,
1125,0,
1126,0,
1127,0,1.0
1128,0,
1129,0,
1130,0,1.0
1131,0,1.0
1132,0,
1133,0,
1134,0,
1135,0,
1136,0,1.0
1137,0,
1139,0,
1140,0,
1141,0,1.0
1143,0,
1144,0,1.0
1145,0,
1146,1,
1147,0,1.0
1148,0,1.0
1149,1,
1150,1,0.0
1151,1,
1152,0,
1153,0,
1154,0,1.0
1155,0,
1156,0,1.0
1157,0,
1160,0,1.0
1161,0,
1162,1,
1163,0,
1164,0,
1165,0,
1166,1,
1167,0,
1168,0,
1169,0,
1170,0,
1171,0,
1172,0,
1173,0,
1174,0,1.0
1175,1,
1176,1,0.0
1177,0,1.0
1178,1,
1179,1,0.0
1180,0,
1181,1,0.0
1183,1,0.0
1184,0,
1185,0,
1187,0,
1188,0,1.0
1189,1,
1190,0,1.0
1191,1,0.0
1192,0,1.0
1193,0,
1194,0,
1195,0,
1196,0,1.0
1197,0,
1198,0,1.0
1199,0,
1200,0,
1201,0,1.0
1202,0,
1203,0,1.0
1204,0,
1205,0,
1206,0,
1207,0,
1208,0,1.0
1209,0,1.0
1210,0,
1211,0,
1212,0,
1213,1,0.0
1214,0,
1215,0,1.0
1216,1,0.0
1217,0,
1218,1,0.0
1219,0,1.0
1220,0,
1222,0,
1223,0,1.0
1224,0,1.0
1225,0,1.0
1226,1,
1228,1,
1229,0,
1230,0,
