,0,1,2
1,Write-In cells: 137,,
2,Overvote cells: 12,,
3,"Tomaszewski, Frank J.: 0",,
4,"DeMars, Nate: 1",,
5,"Hopkins, Grier H.: 2",,
30,0,,
31,0,1.0,2.0
32,0,,
33,2,,
34,2,1.0,0.0
36,2,,
37,0,1.0,
38,2,1.0,0.0
39,2,1.0,0.0
40,1,0.0,
41,2,0.0,1.0
42,2,,
43,2,,
44,0,1.0,
45,0,,
46,0,1.0,
47,2,,
48,0,,
49,2,1.0,0.0
50,0,,
51,0,1.0,
52,0,1.0,
53,0,,
54,2,,
55,2,,
56,2,0.0,
57,2,,
58,2,,
59,2,,
60,2,,
62,2,,
63,2,,
64,0,1.0,
65,2,1.0,0.0
66,2,,
67,0,1.0,2.0
68,2,,
69,0,1.0,
70,2,0.0,
71,2,,
72,2,,
73,0,1.0,2.0
74,0,1.0,2.0
75,0,1.0,2.0
76,0,,
77,0,1.0,
78,0,,
79,2,,
80,0,2.0,
81,2,,
82,2,,
83,1,0.0,
85,2,,
86,0,1.0,2.0
87,0,,
88,1,0.0,
89,2,,
90,2,,
91,2,,
92,0,1.0,2.0
93,1,0.0,
94,1,0.0,
95,0,1.0,
96,2,0.0,
97,1,0.0,
98,0,1.0,
99,0,1.0,2.0
100,0,1.0,2.0
101,0,1.0,2.0
102,0,1.0,
103,2,,
104,2,,
105,2,,
106,2,,
107,0,1.0,
108,0,1.0,
109,0,1.0,
110,2,,
111,2,,
112,2,1.0,
113,2,1.0,
114,2,,
115,2,0.0,
116,2,0.0,1.0
117,2,1.0,
118,2,,
119,2,,
120,2,,
121,2,,
122,0,1.0,
123,0,1.0,
124,0,,
125,0,2.0,1.0
126,2,,
127,0,1.0,
128,0,1.0,
130,2,,
131,0,,
132,2,,
133,0,1.0,
134,0,,
135,2,,
136,0,1.0,
137,1,0.0,
138,2,0.0,
139,2,,
140,2,1.0,0.0
141,0,1.0,
142,0,1.0,
143,0,,
144,0,1.0,
145,1,0.0,2.0
146,0,1.0,
147,0,1.0,
148,0,,
149,0,,
150,0,1.0,
151,2,,
152,1,0.0,2.0
153,2,0.0,1.0
154,2,0.0,1.0
155,2,,
156,0,1.0,
157,0,,
158,2,,
159,2,,
160,0,1.0,
161,2,1.0,0.0
162,2,1.0,0.0
163,2,0.0,
164,2,,
165,2,,
166,2,,
167,2,,
168,2,1.0,0.0
169,0,1.0,
170,0,1.0,2.0
171,0,1.0,2.0
172,0,1.0,
173,0,1.0,2.0
174,0,1.0,
175,0,2.0,
176,2,1.0,
177,1,0.0,
178,0,,
179,2,0.0,
180,0,1.0,
181,0,,
182,2,0.0,
183,2,,
184,2,0.0,
186,0,1.0,2.0
187,0,2.0,1.0
188,2,,
189,2,0.0,1.0
190,2,1.0,0.0
191,2,0.0,1.0
192,0,1.0,
193,0,1.0,
194,2,,
195,2,,
196,2,,
197,2,0.0,
198,1,,
199,2,,
200,1,,
203,2,,
204,0,1.0,
205,2,0.0,
206,0,1.0,2.0
207,0,2.0,1.0
208,2,1.0,0.0
209,1,0.0,2.0
210,2,,
211,0,1.0,
212,0,1.0,
213,2,0.0,1.0
214,2,,
215,2,,
216,0,1.0,
217,2,,
218,0,1.0,
219,0,1.0,
220,2,,
221,0,1.0,
222,2,1.0,
223,2,,
224,2,,
225,2,,
226,2,,
227,0,1.0,
228,0,1.0,2.0
229,2,,
230,2,,
231,2,,
232,0,1.0,2.0
233,0,1.0,
234,0,1.0,
235,2,,
236,2,,
237,0,1.0,
238,0,1.0,
240,2,0.0,
241,0,,
242,0,,
243,2,0.0,1.0
244,1,0.0,
245,2,,
246,0,2.0,1.0
247,2,,
248,0,,
249,2,,
250,0,1.0,
251,0,2.0,
252,0,,
253,0,,
254,2,,
