,0,1
1,Write-In cells: 188,
2,Overvote cells: 9,
3,"Fields, William Z. ""Zack"": 0",
4,"Drummond, Harriet A.: 1",
5,0,1.0
6,0,
7,0,
166,1,0.0
167,1,0.0
168,0,1.0
169,1,
170,0,
172,1,
173,1,0.0
174,0,1.0
176,0,1.0
177,1,0.0
178,1,0.0
179,0,
180,1,
181,0,1.0
185,1,
186,0,1.0
187,0,1.0
189,1,
190,0,
191,0,1.0
192,1,
193,0,1.0
194,1,
195,1,0.0
196,0,
197,0,1.0
198,0,
199,0,
200,0,1.0
201,1,0.0
202,0,1.0
203,0,1.0
204,0,1.0
205,0,1.0
206,1,0.0
207,0,1.0
208,1,
209,1,
210,0,1.0
211,1,
212,0,
213,1,0.0
214,0,
215,0,1.0
216,0,1.0
218,0,1.0
219,0,
221,0,
222,1,
223,1,
224,0,
225,1,
226,1,
227,0,1.0
228,1,
230,1,0.0
231,0,1.0
232,1,0.0
234,1,0.0
235,1,
236,0,
237,1,
239,1,
240,0,
241,0,1.0
242,0,1.0
243,0,
244,1,0.0
245,1,0.0
246,1,
247,1,0.0
248,0,1.0
249,1,
250,1,
252,0,1.0
253,0,1.0
254,0,1.0
255,0,1.0
256,0,1.0
257,1,0.0
258,1,
259,0,
260,0,
261,0,
262,0,
263,0,1.0
265,0,
266,0,1.0
267,1,
269,1,0.0
270,0,1.0
271,1,0.0
272,1,0.0
273,1,
274,1,0.0
275,0,
276,0,
278,0,
279,1,
286,1,0.0
288,0,1.0
289,0,
290,0,
291,0,1.0
292,0,1.0
293,0,
294,0,1.0
295,1,
296,1,
297,0,1.0
298,0,1.0
299,1,0.0
300,1,0.0
301,1,
302,1,0.0
303,0,
304,0,
305,0,
306,1,0.0
307,0,1.0
308,0,
309,0,
310,0,
311,0,1.0
312,0,1.0
313,1,0.0
314,0,1.0
316,1,0.0
317,0,
318,0,1.0
319,0,
320,0,1.0
321,1,
322,0,
323,0,
324,0,1.0
325,1,0.0
327,0,1.0
328,1,
329,1,0.0
330,1,
331,0,
332,0,1.0
333,0,1.0
334,0,1.0
335,1,
336,1,
337,0,
338,1,0.0
339,0,
340,0,1.0
341,1,
342,1,
343,1,
344,1,
345,1,0.0
346,0,
347,1,0.0
348,0,
349,0,
350,0,1.0
351,1,0.0
352,1,
353,1,0.0
354,0,1.0
356,0,1.0
359,1,0.0
360,0,1.0
361,0,
362,1,
363,1,0.0
364,1,0.0
365,0,1.0
366,1,0.0
369,0,1.0
371,1,0.0
372,1,0.0
373,0,
374,1,
375,1,0.0
376,1,0.0
377,1,0.0
378,0,1.0
380,0,1.0
381,0,1.0
382,1,
383,0,1.0
384,0,
385,0,1.0
386,1,
387,1,
388,1,0.0
390,0,1.0
391,0,1.0
392,0,
393,1,0.0
394,1,
395,0,1.0
396,1,
397,1,0.0
398,1,0.0
399,1,
400,1,
401,0,1.0
403,0,1.0
404,0,1.0
405,0,1.0
406,0,1.0
408,0,
409,0,1.0
410,0,1.0
411,1,0.0
412,1,
413,0,
414,1,0.0
415,0,1.0
416,1,
417,1,0.0
418,1,
419,1,
420,1,
421,0,1.0
423,1,0.0
424,1,0.0
425,0,1.0
426,0,1.0
427,1,0.0
429,0,1.0
430,1,0.0
431,1,
432,1,
433,0,
434,0,
435,1,
436,0,1.0
437,1,0.0
438,0,1.0
439,0,1.0
440,0,1.0
441,1,0.0
442,1,0.0
443,1,0.0
444,0,1.0
445,1,0.0
446,0,1.0
447,1,0.0
448,1,0.0
449,1,0.0
450,0,1.0
451,0,1.0
452,1,0.0
453,0,
454,1,0.0
455,1,0.0
457,0,1.0
458,0,
459,1,0.0
460,0,1.0
461,0,
462,1,0.0
463,0,
464,1,0.0
465,1,0.0
466,0,
467,1,
468,0,
470,1,0.0
471,1,0.0
474,0,
475,0,1.0
477,1,0.0
478,0,1.0
479,1,
480,0,1.0
481,1,
482,1,0.0
483,1,0.0
484,0,1.0
485,0,1.0
486,0,
487,0,1.0
488,0,
489,0,
490,0,
491,0,1.0
492,0,
493,1,0.0
494,1,0.0
495,1,
496,0,1.0
497,0,
498,1,
499,0,1.0
500,0,
501,0,
503,0,
504,0,1.0
505,1,0.0
506,1,
507,1,0.0
508,0,
509,0,1.0
511,1,0.0
512,1,0.0
513,1,
514,0,
516,0,
517,0,
518,0,
519,1,0.0
520,1,
521,1,
522,1,0.0
523,0,1.0
524,1,
525,1,0.0
526,1,
527,1,
528,1,0.0
529,0,
530,0,1.0
531,1,0.0
532,0,1.0
533,1,0.0
534,1,
535,1,0.0
536,0,
537,1,
538,1,
539,1,0.0
540,1,0.0
541,0,1.0
542,0,1.0
544,1,0.0
545,0,1.0
546,0,
547,1,0.0
549,1,
550,1,0.0
551,1,
552,0,
553,1,
554,1,
555,0,
558,0,
559,0,1.0
560,0,1.0
562,0,1.0
563,1,
564,1,
565,1,
566,1,
567,1,
568,0,1.0
569,1,
571,0,
572,0,
573,0,
574,0,1.0
576,0,1.0
577,1,
578,1,0.0
579,0,
581,1,
582,0,
583,1,0.0
584,1,0.0
585,0,
586,0,
587,0,
588,1,0.0
589,1,0.0
590,0,
591,0,1.0
592,0,
593,0,
594,1,
595,1,
596,1,0.0
597,1,
598,1,
599,0,1.0
600,0,
601,0,1.0
602,0,1.0
603,1,
604,0,1.0
605,0,1.0
606,0,1.0
607,0,1.0
609,1,
610,0,
611,1,
612,0,
613,1,
614,0,
616,0,1.0
617,1,
618,0,1.0
619,1,0.0
621,1,0.0
622,0,
623,0,1.0
625,1,0.0
626,1,
627,0,1.0
628,1,0.0
629,1,
630,0,1.0
631,0,
632,1,
633,0,
634,1,
635,0,1.0
636,1,
637,0,1.0
638,0,1.0
639,0,
640,0,1.0
641,0,1.0
642,0,
643,1,0.0
644,0,1.0
645,0,
646,1,
647,0,1.0
648,1,0.0
649,0,
650,1,
651,0,1.0
652,1,
653,1,0.0
654,0,
655,1,
656,0,1.0
657,0,
658,1,0.0
659,1,0.0
660,1,0.0
662,0,
665,1,
666,0,1.0
667,1,
668,1,0.0
669,0,1.0
670,1,0.0
671,1,
674,1,
675,1,0.0
677,0,1.0
678,0,1.0
679,1,
680,1,0.0
681,0,
682,0,1.0
683,0,
684,0,1.0
685,0,1.0
686,1,
687,1,0.0
688,0,1.0
689,0,1.0
690,1,
691,1,0.0
693,0,1.0
695,0,
696,0,1.0
699,1,0.0
700,0,1.0
701,1,
702,1,
703,1,
704,1,
705,0,1.0
706,0,
708,0,1.0
709,1,0.0
711,1,0.0
712,0,1.0
713,1,0.0
714,1,
715,0,
716,1,0.0
717,1,
718,1,0.0
719,1,0.0
720,0,1.0
721,0,1.0
722,1,0.0
723,1,0.0
724,0,
725,1,0.0
726,1,
727,0,1.0
728,1,
729,0,1.0
730,0,1.0
731,1,0.0
732,1,0.0
733,1,0.0
734,1,0.0
735,0,1.0
736,1,0.0
737,1,0.0
738,1,
739,1,0.0
740,1,
741,0,1.0
742,1,0.0
743,1,
744,1,0.0
745,0,
746,1,0.0
747,1,0.0
748,0,
749,0,1.0
750,1,
751,1,
753,1,0.0
754,1,0.0
755,1,
756,1,0.0
757,0,1.0
758,1,
759,0,1.0
760,1,0.0
761,0,1.0
762,1,0.0
763,0,1.0
764,0,
765,0,1.0
766,0,
767,0,
768,1,
769,1,
770,1,
771,1,
772,1,0.0
773,0,
774,1,
775,0,
776,1,0.0
777,1,0.0
778,0,1.0
779,0,
780,1,0.0
781,1,0.0
782,0,1.0
783,0,1.0
784,1,
785,0,
786,0,1.0
787,0,1.0
788,1,0.0
789,1,
790,1,0.0
791,1,
792,0,
793,1,
794,1,0.0
795,0,
796,0,
797,1,
799,1,0.0
800,1,0.0
801,0,
802,1,0.0
803,1,
804,1,0.0
805,0,1.0
806,1,
807,1,0.0
808,0,1.0
