,0,1,2
1,Write-In cells: 197,,
2,Overvote cells: 11,,
3,"Nelson, Daryl W.: 0",,
4,"Saddler, Dan: 1",,
5,"Jackson, Sharon: 2",,
6,0,1.0,2.0
7,0,,
8,2,1.0,
9,0,,
10,0,1.0,2.0
144,2,,
145,1,,
146,0,,
147,0,2.0,1.0
148,0,2.0,1.0
149,2,,
150,1,2.0,
151,1,,
152,1,2.0,0.0
153,0,2.0,1.0
154,0,2.0,1.0
155,2,,
156,1,,
157,0,,
158,1,,
159,1,2.0,
160,1,2.0,
161,2,1.0,0.0
162,2,1.0,
163,2,0.0,1.0
164,2,1.0,0.0
165,1,2.0,
166,0,,
167,1,2.0,0.0
168,1,2.0,0.0
169,0,,
170,1,,
172,2,1.0,
173,1,2.0,0.0
174,1,2.0,0.0
175,2,1.0,
176,1,,
177,1,,
178,1,2.0,
179,1,2.0,
182,0,,
183,1,2.0,0.0
185,1,2.0,
188,2,,
189,1,2.0,0.0
191,2,1.0,
192,1,,
193,2,,
194,1,2.0,0.0
196,1,2.0,0.0
197,2,1.0,0.0
198,1,2.0,0.0
199,0,,
200,1,,
201,1,2.0,
202,2,1.0,
203,1,,
204,2,,
205,1,0.0,2.0
206,2,1.0,0.0
207,2,1.0,
208,1,,
209,1,,
210,0,,
211,1,2.0,
212,2,1.0,0.0
213,2,1.0,0.0
214,1,,
215,1,2.0,0.0
216,2,0.0,
217,2,1.0,
218,2,,
219,0,,
220,2,1.0,
221,0,1.0,2.0
222,0,,
223,1,,
224,1,,
225,1,2.0,0.0
227,1,0.0,2.0
228,1,2.0,
230,0,1.0,2.0
231,1,,
232,1,2.0,
233,2,1.0,
234,2,1.0,
235,0,,
236,2,1.0,
237,2,1.0,
238,2,1.0,
239,0,,
240,0,,
242,1,,
243,2,1.0,0.0
244,0,,
245,0,,
246,0,,
247,0,,
248,1,2.0,0.0
249,1,2.0,
250,1,2.0,
251,0,,
252,0,,
253,1,,
254,1,2.0,
255,0,,
256,0,,
257,1,2.0,
258,1,2.0,
259,1,,
260,1,0.0,
261,1,,
262,1,2.0,
263,1,2.0,
264,1,2.0,
265,1,2.0,0.0
266,1,0.0,2.0
268,1,,
269,1,2.0,
270,0,2.0,
272,0,,
273,0,,
274,2,1.0,
275,0,1.0,
276,0,1.0,2.0
277,1,,
278,1,,
279,1,2.0,
280,2,1.0,
281,0,2.0,
282,0,,
283,1,,
284,1,0.0,
285,1,2.0,0.0
286,2,,
287,1,,
288,0,1.0,2.0
289,0,2.0,
290,0,,
291,1,,
292,1,2.0,0.0
293,0,,
294,1,2.0,
295,2,1.0,
296,0,2.0,
297,1,2.0,
299,1,,
300,0,2.0,
301,0,,
302,1,,
303,1,,
304,1,2.0,
305,0,,
306,0,,
307,0,,
308,1,2.0,
309,0,,
310,1,,
311,1,2.0,
312,2,1.0,
313,0,,
314,1,,
315,1,,
316,1,2.0,
317,0,2.0,1.0
318,0,2.0,1.0
319,2,1.0,
320,1,2.0,
321,1,2.0,
322,1,2.0,
324,0,,
325,1,2.0,
326,1,,
328,1,2.0,
329,2,1.0,0.0
330,0,,
331,0,1.0,
332,1,2.0,
333,0,1.0,
334,0,,
336,2,1.0,
338,1,,
339,1,,
340,1,2.0,
341,0,1.0,
342,0,,
343,1,,
344,1,2.0,
345,1,2.0,
346,0,2.0,1.0
347,2,1.0,
348,0,2.0,
350,1,,
351,0,2.0,1.0
353,1,0.0,
354,0,2.0,
355,2,,
356,2,1.0,0.0
357,0,,
358,1,,
359,1,,
360,1,2.0,
361,1,2.0,
362,1,2.0,
363,1,2.0,
364,2,1.0,0.0
365,2,1.0,0.0
366,1,2.0,
367,2,,
368,1,2.0,
369,2,1.0,
370,2,1.0,
371,1,,
372,0,,
373,2,,
374,2,1.0,
375,1,2.0,
376,1,,
377,1,,
379,0,2.0,1.0
380,1,2.0,
381,0,2.0,1.0
382,1,2.0,0.0
383,1,,
384,1,2.0,
385,1,2.0,
386,2,1.0,0.0
387,2,1.0,0.0
389,0,1.0,2.0
390,1,2.0,0.0
391,0,,
392,1,,
393,0,,
394,1,2.0,0.0
395,0,2.0,1.0
396,1,,
397,0,,
398,1,,
399,0,,
400,1,2.0,
401,1,2.0,0.0
402,1,2.0,
403,2,1.0,
405,1,2.0,
406,1,2.0,
407,1,2.0,
408,1,,
409,1,,
410,1,2.0,
411,0,,
412,0,1.0,
413,1,2.0,
414,1,2.0,
415,1,2.0,
416,1,2.0,
417,0,,
418,1,,
419,1,,
420,1,2.0,
421,2,1.0,0.0
422,2,,
423,1,2.0,
424,1,2.0,
425,1,2.0,
426,1,2.0,
427,1,2.0,
428,0,,
429,2,1.0,
430,1,2.0,
431,1,,
433,1,2.0,0.0
434,2,,
435,1,2.0,
436,2,,
437,1,2.0,0.0
438,2,,
439,1,0.0,2.0
441,1,2.0,
442,2,1.0,
443,2,1.0,
444,2,1.0,
445,2,1.0,
446,2,,
447,1,,
448,0,,
449,1,2.0,
450,0,1.0,
451,1,0.0,
452,2,1.0,
453,1,2.0,
454,2,,
456,2,,
457,1,,
458,1,2.0,
459,1,2.0,
460,1,,
461,0,2.0,
462,2,,
464,2,1.0,
465,2,1.0,
466,1,,
467,1,2.0,
468,1,,
469,1,2.0,0.0
470,1,,
471,1,,
472,1,,
473,1,2.0,0.0
474,1,2.0,
475,1,0.0,
477,2,0.0,
478,1,2.0,
479,0,,
480,0,2.0,1.0
481,1,,
482,0,,
483,0,,
484,2,1.0,0.0
485,0,,
486,1,2.0,
487,1,,
488,1,,
489,0,,
490,1,2.0,
491,1,,
492,1,2.0,
493,1,2.0,
494,1,2.0,
495,1,,
496,1,,
497,0,1.0,
498,1,2.0,
499,0,,
500,0,,
501,1,2.0,
502,1,,
504,0,2.0,
505,2,0.0,1.0
507,1,0.0,2.0
508,0,1.0,
509,1,,
510,1,2.0,
511,1,2.0,
512,1,0.0,
513,2,0.0,
514,0,,
515,0,2.0,1.0
516,1,,
517,1,2.0,
518,0,2.0,
519,1,2.0,
520,2,1.0,
521,1,2.0,
522,1,2.0,0.0
523,2,,
524,1,,
525,1,2.0,
526,2,,
527,0,,
528,1,2.0,
529,1,2.0,
530,1,,
531,1,,
532,2,,
533,1,0.0,
534,1,,
535,1,0.0,
536,0,1.0,
537,2,1.0,
538,0,,
539,1,,
540,1,2.0,
541,2,1.0,
542,1,2.0,
543,0,,
544,1,,
545,1,0.0,2.0
546,1,0.0,
547,1,,
548,1,2.0,
549,2,1.0,
550,1,0.0,
