,0,1,2
1,Write-In cells: 148,,
2,Overvote cells: 13,,
3,"Wells, Denny: 0",,
4,"McKay, Thomas W. ""Tom"": 1",,
5,"Eibeck, David: 2",,
6,0,,
7,0,1.0,
8,0,,
9,0,2.0,1.0
10,1,,
11,0,,
12,0,,
13,0,,
14,0,,
15,0,,
16,0,,
158,0,,
159,2,1.0,
161,1,0.0,2.0
162,1,,
163,1,,
164,1,2.0,
165,2,,
166,0,,
167,0,1.0,2.0
168,0,,
169,2,,
171,0,,
172,1,,
173,0,,
174,0,,
175,1,,
176,1,,
177,0,,
178,0,2.0,1.0
179,1,,
180,0,,
181,0,,
183,0,,
184,1,2.0,
185,2,1.0,0.0
186,2,1.0,
187,0,1.0,2.0
188,2,1.0,0.0
189,1,2.0,
190,0,1.0,2.0
191,1,,
192,2,,
193,1,,
194,1,2.0,
195,1,,
196,2,1.0,
197,2,1.0,
198,1,2.0,
199,0,,
200,1,2.0,
201,2,,
202,2,1.0,
203,1,,
204,2,,
206,0,,
207,1,2.0,0.0
208,0,,
209,0,,
211,2,1.0,
212,1,2.0,
213,0,,
214,0,,
215,0,,
216,0,,
217,0,,
218,0,,
219,1,,
220,0,,
221,0,2.0,1.0
222,0,,
223,1,2.0,
224,1,2.0,
225,0,,
226,0,,
227,0,,
228,0,1.0,2.0
229,0,1.0,2.0
230,0,,
231,0,,
232,0,1.0,2.0
233,2,1.0,
234,1,2.0,0.0
235,2,1.0,
236,1,2.0,
237,1,2.0,
238,2,0.0,1.0
239,1,,
240,2,,
241,0,,
242,1,,
243,2,,
244,1,0.0,2.0
245,1,,
246,0,,
247,0,,
248,0,,
249,0,,
251,1,,
252,0,,
253,0,,
254,0,,
255,0,,
256,1,,
257,0,,
258,1,,
259,0,,
260,0,,
261,0,,
262,2,1.0,
263,0,1.0,2.0
264,0,,
265,0,,
266,0,,
268,1,2.0,0.0
269,0,,
270,0,,
271,1,2.0,
272,0,2.0,1.0
273,1,,
274,0,,
275,0,,
276,0,,
277,2,1.0,
278,1,,
279,0,,
280,1,2.0,
281,1,2.0,0.0
282,0,2.0,
283,0,,
284,0,,
285,0,,
286,0,,
287,0,,
288,0,,
289,0,2.0,
290,0,,
291,0,,
292,0,,
293,0,2.0,1.0
294,2,1.0,0.0
295,1,2.0,
296,0,,
297,2,1.0,
298,0,,
299,0,,
300,1,2.0,0.0
301,0,1.0,
302,2,1.0,
303,0,,
304,1,2.0,
305,1,2.0,
306,0,,
307,0,,
308,0,,
309,1,,
310,1,0.0,2.0
311,1,,
312,0,1.0,
313,1,2.0,
314,1,,
315,1,,
316,2,,
317,1,2.0,
318,1,2.0,
319,0,2.0,1.0
320,0,,
321,0,,
322,0,1.0,2.0
323,0,2.0,
324,1,0.0,2.0
325,0,2.0,
326,0,1.0,
327,0,2.0,1.0
328,0,2.0,1.0
329,0,,
330,0,2.0,1.0
331,0,2.0,1.0
332,0,,
333,0,,
334,1,,
335,0,,
336,0,,
337,0,,
338,0,,
339,0,,
340,2,,
341,0,,
342,0,,
343,0,,
344,0,,
345,0,,
346,1,2.0,
347,0,2.0,
349,1,,
350,0,2.0,
351,1,2.0,
