,0,1,2,3
1,Write-In cells: 156,,,
2,Overvote cells: 12,,,
3,"Carrick, Ashley E.: 0",,,
4,"McNeill, Ruben A. Jr.: 1",,,
5,"McKinley, Kevin: 2",,,
6,"Brown, Kieran C.: 3",,,
323,1,2.0,,
324,2,,,
325,1,2.0,,
326,0,,,
327,0,2.0,3.0,
328,0,,,
329,0,,,
330,3,0.0,2.0,1.0
331,1,2.0,,
332,1,,,
333,0,,,
334,1,2.0,,
335,0,,,
336,2,1.0,,
337,0,,,
338,2,1.0,0.0,3.0
339,1,,,
340,0,,,
341,0,,,
342,0,,,
343,1,2.0,0.0,3.0
344,2,,,
345,2,,,
346,1,2.0,,
347,2,1.0,,
348,2,0.0,1.0,3.0
349,2,1.0,0.0,3.0
350,2,1.0,,
351,0,,,
352,2,,,
354,2,,,
355,0,3.0,2.0,1.0
356,0,2.0,,
357,2,1.0,,
358,2,1.0,3.0,
359,2,1.0,,
360,0,,,
361,3,0.0,,
362,2,,,
363,0,,,
364,2,1.0,0.0,3.0
365,2,1.0,,
366,2,,,
367,0,,,
368,0,2.0,,
369,2,,,
370,1,2.0,,
371,0,,,
372,2,1.0,3.0,0.0
373,0,,,
374,0,,,
375,2,,,
376,0,,,
378,2,1.0,,
379,0,,,
380,0,,,
381,0,,,
382,2,1.0,,
383,2,1.0,0.0,
384,0,2.0,,
385,0,,,
386,1,,,
387,1,,,
388,0,2.0,1.0,3.0
389,2,1.0,,
391,0,2.0,3.0,1.0
392,0,,,
393,0,,,
394,1,2.0,,
395,2,,,
396,2,,,
397,2,,,
398,2,0.0,3.0,1.0
399,1,2.0,,
400,0,,,
401,2,1.0,3.0,0.0
402,2,1.0,,
403,2,,,
404,1,2.0,3.0,0.0
405,0,,,
406,2,1.0,3.0,0.0
407,1,,,
409,0,,,
410,0,,,
411,2,1.0,3.0,
412,0,,,
413,2,,,
414,3,,,
415,0,,,
416,0,2.0,,
417,0,3.0,,
418,1,0.0,3.0,2.0
419,1,2.0,0.0,3.0
420,2,3.0,1.0,0.0
421,0,3.0,2.0,1.0
422,2,,,
423,0,,,
424,0,,,
425,0,,,
426,0,,,
427,2,,,
428,1,2.0,3.0,0.0
429,2,,,
430,1,2.0,,
431,2,1.0,,
432,2,1.0,,
433,0,2.0,1.0,
434,0,2.0,,
435,1,,,
436,2,1.0,,
437,0,,,
438,2,1.0,,
439,2,1.0,,
440,0,,,
441,0,,,
442,2,1.0,,
443,2,1.0,,
444,0,,,
445,0,3.0,2.0,1.0
446,0,,,
447,1,3.0,2.0,
448,1,2.0,,
449,2,,,
450,2,1.0,,
451,2,1.0,0.0,3.0
452,2,1.0,0.0,3.0
453,2,,,
454,2,,,
455,0,3.0,,
456,2,1.0,,
457,0,,,
458,2,1.0,0.0,3.0
459,2,1.0,,
460,0,,,
461,0,,,
462,2,,,
463,3,1.0,,
464,0,,,
465,2,,,
466,0,3.0,1.0,2.0
467,2,1.0,,
468,3,,,
469,1,0.0,,
470,2,1.0,,
471,1,2.0,3.0,
472,2,1.0,,
473,0,3.0,,
474,2,,,
475,0,,,
476,0,,,
477,2,1.0,3.0,0.0
478,1,,,
479,2,,,
480,2,1.0,,
481,1,,,
482,0,,,
483,2,1.0,,
484,0,3.0,2.0,1.0
485,1,2.0,,
486,0,,,
487,0,,,
488,0,2.0,,
489,1,2.0,,
490,1,,,
491,1,2.0,,
492,2,,,
493,0,3.0,2.0,1.0
494,0,,,
496,1,2.0,3.0,0.0
497,2,1.0,,
498,0,,,
500,2,1.0,,
501,1,2.0,,
502,0,,,
503,2,3.0,0.0,
504,2,1.0,3.0,0.0
505,0,,,
506,0,,,
507,0,2.0,1.0,3.0
508,0,3.0,,
510,1,,,
511,0,,,
512,0,,,
513,1,,,
514,0,3.0,2.0,1.0
515,0,2.0,,
516,2,,,
517,2,1.0,3.0,
518,0,3.0,,
519,2,1.0,3.0,0.0
520,2,1.0,0.0,
521,0,3.0,1.0,2.0
522,3,0.0,2.0,1.0
523,0,3.0,1.0,2.0
524,2,,,
525,0,,,
526,2,1.0,,
527,0,,,
528,2,1.0,3.0,0.0
530,2,,,
531,1,2.0,,
532,1,,,
533,2,0.0,1.0,
534,2,,,
535,0,,,
536,0,2.0,1.0,3.0
537,2,,,
538,0,,,
539,2,,,
540,1,,,
541,1,2.0,,
542,0,,,
543,2,,,
544,2,,,
545,1,2.0,3.0,0.0
546,0,,,
547,0,3.0,,
548,2,,,
549,0,,,
550,3,2.0,1.0,
552,0,,,
553,0,,,
554,2,1.0,,
555,0,,,
556,0,,,
557,2,1.0,,
558,0,2.0,1.0,3.0
559,0,,,
560,0,,,
561,0,,,
562,0,,,
563,2,,,
564,0,3.0,2.0,1.0
565,0,,,
566,0,2.0,1.0,3.0
567,2,1.0,,
568,0,,,
569,1,2.0,3.0,0.0
570,0,,,
571,0,,,
572,0,,,
573,0,,,
574,0,,,
575,0,,,
576,0,,,
577,0,,,
578,0,,,
579,1,,,
580,2,,,
581,0,3.0,2.0,1.0
582,2,1.0,,
583,0,,,
584,0,,,
585,0,,,
586,1,2.0,,
588,1,2.0,,
589,0,,,
590,2,,,
591,1,2.0,,
592,2,1.0,3.0,
593,1,3.0,2.0,
594,0,,,
595,0,3.0,2.0,1.0
596,1,2.0,,
597,1,2.0,3.0,0.0
598,0,,,
599,0,,,
600,0,,,
601,0,,,
602,0,,,
603,0,,,
604,1,2.0,3.0,0.0
