,0,1,2
1,Write-In cells: 184,,
2,Overvote cells: 14,,
3,"Vance, Sarah L.: 0",,
4,"Flora, Louis A. ""Louie"": 1",,
5,"Bryant, Ginger: 2",,
7,0,,
8,0,,
9,1,2.0,0.0
10,0,2.0,1.0
11,0,,
12,0,2.0,1.0
13,0,,
14,1,2.0,0.0
15,0,,
16,0,,
18,0,,
19,0,,
20,1,,
21,0,,
22,1,,
23,0,1.0,2.0
24,1,,
25,0,,
26,0,,
27,0,,
29,1,2.0,
30,0,,
31,0,,
32,0,,
33,0,,
34,0,,
35,0,1.0,2.0
37,2,,
38,1,2.0,0.0
39,0,,
40,1,,
41,0,,
42,1,,
43,0,,
44,0,1.0,2.0
45,0,,
47,0,,
48,1,,
49,0,,
50,0,1.0,2.0
51,1,2.0,
52,0,2.0,1.0
53,2,0.0,1.0
54,1,,
55,2,1.0,0.0
56,0,2.0,
57,2,1.0,
58,1,,
59,0,,
60,0,,
62,0,,
63,1,,
64,0,,
65,2,,
66,0,1.0,2.0
67,0,2.0,1.0
68,2,,
69,0,1.0,2.0
70,1,2.0,
71,0,,
72,0,,
73,0,,
74,0,,
75,0,,
76,0,,
77,1,2.0,
78,0,,
79,0,,
81,2,1.0,0.0
82,0,,
83,0,,
84,0,,
85,1,2.0,
86,2,,
87,1,2.0,
88,1,,
89,0,,
90,1,,
91,2,,
92,0,,
93,1,2.0,
94,0,,
95,2,1.0,0.0
96,0,,
97,0,,
98,0,1.0,
99,0,,
100,0,,
101,0,1.0,2.0
102,1,,
103,0,,
104,0,,
105,0,2.0,1.0
106,0,2.0,
107,1,,
108,0,,
109,2,0.0,1.0
111,0,,
112,0,,
113,0,,
114,0,1.0,2.0
115,1,,
116,0,,
118,1,2.0,0.0
119,1,,
120,1,,
121,0,,
122,0,,
123,0,,
124,0,,
125,0,,
126,0,,
127,1,,
128,1,2.0,
129,1,,
130,1,,
132,1,2.0,
133,1,,
134,0,1.0,2.0
135,0,,
136,0,,
137,0,,
138,1,2.0,
139,0,,
140,0,,
141,1,,
142,0,,
143,0,,
144,1,0.0,
145,0,,
146,0,1.0,
147,0,,
148,0,,
149,0,,
150,0,,
151,0,,
152,1,,
153,0,1.0,
154,0,,
155,0,1.0,2.0
156,0,,
157,0,1.0,
158,0,,
159,0,,
160,2,,
161,1,,
162,0,,
163,0,,
164,0,,
165,0,,
166,0,,
167,1,2.0,0.0
168,0,1.0,2.0
169,1,,
170,2,,
171,0,1.0,
172,1,,
174,0,,
175,0,,
176,0,1.0,2.0
177,0,,
178,0,,
179,0,,
180,1,2.0,
181,1,,
182,1,2.0,0.0
183,0,,
184,0,,
185,0,,
186,0,,
187,0,,
188,1,,
189,0,,
190,1,,
191,0,,
192,1,,
193,0,,
194,0,,
195,0,1.0,2.0
196,0,,
197,0,,
198,1,,
199,1,,
200,0,,
201,1,,
202,0,,
203,0,,
204,1,,
205,0,,
206,0,,
207,1,2.0,
208,0,,
210,0,,
211,0,,
212,0,,
213,0,,
214,0,,
215,0,,
216,0,,
217,0,,
218,0,,
219,1,0.0,
220,2,,
221,0,2.0,1.0
222,0,,
223,0,1.0,
224,2,,
225,0,,
226,1,2.0,
227,0,,
228,0,,
230,0,,
231,1,,
232,0,1.0,
233,0,,
234,0,,
235,0,,
236,0,2.0,
237,0,1.0,2.0
238,0,,
239,0,,
240,0,2.0,1.0
241,0,1.0,2.0
242,0,,
243,0,,
244,1,2.0,
245,1,,
246,1,0.0,
247,1,2.0,
248,0,2.0,1.0
249,0,,
250,0,,
251,0,,
252,1,2.0,0.0
253,0,,
254,0,2.0,1.0
255,1,2.0,
256,0,,
257,0,,
258,0,1.0,
259,0,,
260,0,2.0,1.0
261,0,,
262,1,2.0,
263,0,,
264,0,,
265,1,,
266,1,,
268,0,,
269,0,1.0,2.0
271,1,,
272,1,,
273,1,,
274,1,2.0,0.0
275,1,0.0,
276,0,,
277,0,,
278,1,,
279,0,,
280,0,,
281,1,,
283,0,,
284,0,1.0,2.0
285,2,1.0,0.0
286,1,,
287,2,,
288,0,1.0,2.0
289,0,,
290,1,,
291,0,1.0,
292,0,,
293,1,,
294,1,0.0,2.0
295,1,,
296,0,1.0,
297,1,,
298,0,,
299,0,,
300,2,0.0,1.0
301,0,,
302,0,1.0,
303,1,2.0,0.0
304,0,,
305,0,,
306,0,,
307,1,,
308,0,2.0,1.0
309,0,,
310,0,1.0,
311,0,,
312,0,,
313,0,1.0,
314,0,,
315,0,,
316,0,,
317,0,,
318,0,,
319,0,2.0,1.0
320,0,,
321,0,,
322,0,,
323,0,,
324,0,,
325,0,,
326,1,,
327,0,,
328,0,1.0,2.0
329,1,,
330,1,,
332,0,,
333,1,2.0,0.0
334,0,,
335,0,,
336,0,,
337,0,,
338,0,,
339,0,,
340,2,1.0,0.0
341,0,,
342,0,,
343,1,,
344,0,,
346,0,,
347,0,1.0,2.0
348,0,,
349,0,,
350,0,,
351,1,2.0,0.0
352,0,,
353,1,2.0,0.0
354,0,,
355,0,,
356,0,,
357,1,2.0,
358,1,0.0,2.0
359,0,1.0,2.0
360,0,,
361,0,,
362,0,,
363,0,,
364,0,,
365,0,2.0,1.0
366,0,,
367,0,,
368,0,,
369,1,2.0,
370,0,,
371,0,,
372,1,0.0,2.0
373,0,,
374,0,,
375,0,,
376,0,,
377,0,,
378,2,1.0,0.0
379,1,,
380,0,,
381,0,,
382,0,,
383,0,1.0,
384,0,,
385,1,2.0,
386,1,,
387,0,,
388,0,,
389,0,,
390,0,,
391,1,2.0,
392,1,2.0,
393,0,,
394,0,,
395,0,,
396,0,,
397,0,1.0,
398,1,0.0,2.0
399,0,,
400,0,,
402,0,,
403,0,,
404,2,1.0,
405,0,2.0,1.0
406,1,2.0,
407,1,0.0,
408,0,,
409,0,,
410,0,,
411,0,,
412,1,2.0,
413,2,,
414,1,0.0,
415,0,,
416,2,1.0,
417,0,,
418,0,,
419,1,0.0,
420,0,,
421,0,2.0,1.0
422,0,,
423,0,,
424,0,,
425,0,,
426,0,,
428,0,,
429,0,1.0,2.0
430,0,,
431,0,1.0,
432,0,,
433,0,,
434,0,,
435,0,,
436,0,,
437,0,,
438,0,,
439,0,,
440,0,,
441,0,,
442,0,2.0,1.0
443,1,0.0,2.0
444,0,,
445,0,1.0,2.0
446,0,,
447,0,,
448,0,,
449,0,,
450,2,1.0,
451,1,2.0,
452,0,,
454,0,,
455,1,,
456,0,,
457,0,,
458,1,2.0,
460,0,,
461,0,,
462,0,,
463,0,,
464,0,2.0,
465,1,,
466,0,,
467,0,,
468,2,1.0,0.0
469,1,,
470,0,,
471,0,,
472,1,2.0,
473,0,2.0,1.0
475,0,,
476,0,,
477,1,,
478,0,,
479,0,1.0,
480,1,0.0,
481,0,,
482,1,,
483,0,,
486,0,,
487,0,,
488,0,2.0,
489,1,2.0,
490,1,,
491,1,,
492,0,,
493,0,,
494,0,,
495,1,,
497,2,1.0,
498,0,,
499,1,,
500,1,2.0,0.0
501,0,,
502,1,,
503,0,1.0,2.0
504,0,,
505,1,2.0,
506,2,1.0,
507,1,0.0,
508,0,,
510,0,,
511,0,,
512,1,2.0,
513,0,,
514,1,,
515,0,,
516,1,,
517,1,,
518,0,,
519,0,,
520,0,1.0,2.0
521,1,,
522,2,,
523,0,1.0,2.0
524,0,,
525,0,,
526,0,,
527,1,,
528,0,,
529,0,,
530,0,,
531,0,,
532,1,0.0,2.0
534,1,2.0,
535,0,,
536,1,,
537,0,,
538,0,,
539,0,,
540,0,1.0,2.0
541,0,,
542,0,,
544,0,,
545,0,,
546,0,,
547,1,,
548,0,,
549,0,,
550,0,,
552,0,,
553,0,,
554,0,,
555,0,,
556,0,,
557,1,2.0,
558,1,0.0,2.0
560,1,,
561,0,,
564,0,,
565,0,,
566,0,1.0,
567,0,,
568,0,,
569,0,,
570,1,2.0,0.0
571,1,0.0,2.0
572,0,1.0,2.0
573,0,,
574,0,,
575,0,,
576,0,,
577,0,,
578,0,,
579,0,1.0,2.0
580,0,1.0,2.0
581,1,0.0,2.0
582,0,,
583,0,,
584,0,,
585,2,,
586,0,,
587,0,,
588,0,,
589,1,,
590,1,,
591,1,,
592,0,,
593,1,0.0,2.0
594,0,,
595,0,,
596,0,,
597,0,,
598,0,,
599,2,,
600,0,,
601,0,1.0,2.0
602,1,,
603,0,1.0,2.0
604,0,,
605,1,,
606,0,1.0,
607,0,2.0,
608,1,,
609,0,2.0,
610,0,,
611,2,,
612,0,,
613,0,,
614,0,,
616,1,,
617,0,,
618,1,,
619,0,2.0,
620,0,1.0,2.0
621,0,,
622,0,1.0,2.0
623,1,,
624,0,1.0,2.0
625,0,1.0,2.0
626,0,,
627,1,,
628,0,1.0,2.0
629,0,,
630,0,,
631,0,,
632,0,,
633,0,,
634,1,0.0,2.0
635,0,,
636,0,1.0,2.0
637,0,2.0,
638,0,,
639,0,,
640,1,0.0,2.0
642,0,,
643,2,,
644,0,,
645,0,,
646,1,0.0,2.0
647,0,2.0,
648,0,,
649,2,0.0,
650,0,,
651,0,,
652,0,,
653,0,1.0,2.0
654,1,,
655,0,2.0,1.0
656,0,,
657,0,,
658,0,1.0,
659,0,,
660,0,,
661,0,,
662,0,2.0,1.0
663,0,,
664,2,1.0,0.0
665,1,,
667,0,,
668,0,,
669,0,,
670,1,2.0,
671,0,,
672,0,2.0,1.0
673,0,,
674,0,,
675,0,,
676,0,,
677,0,2.0,1.0
678,0,,
679,1,,
680,0,,
681,0,,
682,0,1.0,
683,0,,
684,0,,
685,0,,
686,1,,
687,1,2.0,
688,0,1.0,
689,2,,
690,1,2.0,0.0
691,1,,
693,0,,
694,0,1.0,2.0
695,2,0.0,
696,0,,
697,0,1.0,2.0
698,0,,
699,0,,
700,0,,
701,1,,
702,0,,
703,1,0.0,
704,0,1.0,
705,0,1.0,2.0
706,0,,
707,2,1.0,
708,0,,
709,0,,
710,2,1.0,0.0
711,0,,
712,0,,
713,0,1.0,
714,0,,
716,0,,
717,0,,
718,0,,
719,2,1.0,
720,0,,
721,2,,
722,0,,
723,0,,
724,1,,
725,0,1.0,
726,0,,
727,0,,
728,0,,
729,0,,
730,0,,
731,0,,
732,0,,
733,1,,
734,1,0.0,2.0
735,0,,
736,0,2.0,
737,0,,
738,0,,
739,0,,
740,0,,
741,0,1.0,
742,0,,
743,0,1.0,2.0
745,0,,
