,0,1,2
1,Write-In cells: 52,,
2,Overvote cells: 5,,
3,"Nelson, David: 0",,
4,"Franks, Lyn D.: 1",,
5,"Groh, Cliff: 2",,
78,0,,
79,0,,
80,1,,
81,0,,
82,0,2.0,1.0
83,2,1.0,0.0
84,0,,
85,0,,
86,0,,
87,0,,
88,1,,
89,2,1.0,
90,0,,
91,0,2.0,1.0
92,0,,
93,0,,
94,0,2.0,1.0
95,2,1.0,
96,0,,
97,1,,
98,0,1.0,2.0
99,0,,
100,1,,
101,1,2.0,
102,0,,
103,2,0.0,1.0
104,2,,
105,0,,
106,2,1.0,
107,2,0.0,
108,2,0.0,1.0
109,2,0.0,1.0
110,0,,
111,1,2.0,
112,0,,
113,0,,
114,1,,
115,0,,
116,0,,
117,0,,
118,0,1.0,2.0
119,0,,
120,1,0.0,
121,0,,
122,0,,
123,0,1.0,2.0
125,0,,
126,0,1.0,2.0
127,0,,
128,2,,
129,0,2.0,
130,2,0.0,1.0
131,2,0.0,1.0
132,2,1.0,0.0
133,1,,
134,2,,
135,0,,
136,1,0.0,
137,0,,
138,1,2.0,0.0
139,1,2.0,0.0
140,2,0.0,
141,0,,
142,2,1.0,
143,0,,
144,1,2.0,
146,0,,
147,2,1.0,
148,1,2.0,0.0
149,0,,
150,0,,
151,1,2.0,
152,2,1.0,
153,2,,
154,1,2.0,
156,1,2.0,0.0
157,2,,
158,2,0.0,1.0
159,2,0.0,
160,2,1.0,0.0
161,1,,
162,1,2.0,
163,2,1.0,
164,2,1.0,0.0
165,0,,
166,0,,
167,2,,
168,2,1.0,
169,0,1.0,2.0
170,1,2.0,0.0
171,2,1.0,
172,2,1.0,
173,0,2.0,1.0
174,1,,
175,2,1.0,
176,2,1.0,
177,1,,
178,0,,
179,0,,
180,1,0.0,2.0
181,1,2.0,0.0
182,0,1.0,2.0
183,1,,
184,0,,
185,0,1.0,2.0
186,0,,
187,0,,
188,0,,
189,0,1.0,2.0
190,2,1.0,0.0
192,0,,
193,1,2.0,0.0
194,0,,
195,0,,
196,1,,
197,0,,
198,0,,
199,0,,
200,0,,
201,2,1.0,
202,1,0.0,2.0
203,0,2.0,1.0
204,1,2.0,
205,1,2.0,0.0
206,0,1.0,2.0
207,0,,
208,1,2.0,
209,1,2.0,
210,0,,
211,2,1.0,0.0
212,0,,
213,2,1.0,0.0
214,0,,
215,2,1.0,0.0
216,0,,
217,0,2.0,1.0
218,0,2.0,
219,0,,
220,0,,
221,1,2.0,
222,0,,
223,0,,
224,2,1.0,
225,0,1.0,2.0
226,1,2.0,
227,1,2.0,0.0
228,1,2.0,
229,0,2.0,1.0
230,0,,
231,1,2.0,0.0
232,2,1.0,0.0
233,0,,
234,0,,
235,0,,
236,2,1.0,
237,0,,
238,0,,
239,0,,
240,1,2.0,
241,2,1.0,
242,2,1.0,0.0
243,2,1.0,
245,2,1.0,
246,0,,
247,0,,
248,2,1.0,
249,0,2.0,1.0
250,2,1.0,0.0
251,1,2.0,
252,0,,
253,2,0.0,1.0
254,2,,
255,1,2.0,
256,2,,
