,0,1
1,Write-In cells: 117,
2,Overvote cells: 4,
3,"Galvin, Alyse S.: 0",
4,"Danger, Nicholas: 1",
5,0,1.0
6,0,
7,0,
63,0,
91,0,
234,1,
235,1,
236,1,
237,0,1.0
238,0,1.0
239,0,
240,1,
241,0,1.0
242,1,
243,1,
244,0,
245,0,1.0
246,0,
247,1,
248,0,
249,0,1.0
251,0,
252,1,0.0
253,1,
254,1,
255,0,
256,0,
258,0,1.0
259,0,
260,1,
261,1,
262,1,
263,1,
264,0,1.0
265,0,1.0
266,1,
267,0,1.0
268,0,
269,0,
270,0,1.0
271,0,
272,1,
273,0,
274,0,
275,0,
276,0,
277,1,
278,0,1.0
279,1,0.0
280,1,
281,0,
283,0,
284,0,
285,0,
286,0,
287,0,
288,0,
289,0,
290,1,0.0
291,0,
292,0,
293,0,
294,1,
295,0,
296,0,1.0
297,1,
298,0,1.0
299,0,
300,0,
301,0,
302,0,
303,1,
304,0,
305,0,1.0
306,0,1.0
307,0,
309,0,
310,1,
311,0,
312,0,
313,0,
314,0,
315,0,
316,0,
317,1,
318,1,
319,0,
320,0,1.0
321,1,
322,0,
323,0,
324,0,
325,1,
326,0,
327,0,
328,0,
329,0,
330,0,
331,0,
332,0,
333,0,
334,0,
335,1,
336,1,
337,1,
338,0,
339,1,
340,0,
341,0,1.0
342,1,0.0
343,1,
344,0,
345,0,1.0
346,0,1.0
347,1,
348,0,
349,0,
350,0,
351,0,
352,0,1.0
353,1,
354,1,0.0
355,0,1.0
356,0,1.0
357,1,0.0
358,0,
359,1,
360,0,
361,0,
362,0,
363,1,
364,0,
365,0,
366,0,
367,0,
368,0,
369,0,
370,0,
371,0,
372,0,
373,0,
374,1,
375,0,
376,0,
377,1,
378,0,
379,0,1.0
380,0,
381,0,
382,1,
383,0,
384,0,
385,0,
386,1,
387,0,
388,0,
389,0,
390,1,0.0
391,0,
393,1,0.0
394,0,
395,0,
396,0,
397,0,
398,0,
399,1,
400,0,1.0
401,0,
402,0,
403,0,
404,0,
405,0,
406,0,
407,0,1.0
408,0,
409,0,
410,1,
411,1,
412,0,1.0
413,0,
414,0,
415,1,
416,0,
417,0,
418,0,
419,0,
420,1,0.0
421,0,
422,0,1.0
423,0,
424,0,
425,0,
426,0,
427,0,
428,0,
429,0,
430,1,
431,0,
432,0,
433,0,
434,0,
435,0,1.0
436,0,
437,0,1.0
438,0,
439,0,
440,0,
441,0,
442,0,
443,0,1.0
444,0,1.0
445,1,0.0
446,0,
447,0,
448,0,
449,0,1.0
450,0,
451,0,
452,0,
453,0,
454,0,
455,0,1.0
456,0,
457,1,
458,0,
459,0,
460,0,1.0
461,1,
462,0,
463,0,1.0
464,0,
465,0,1.0
466,0,1.0
467,0,1.0
468,0,
469,1,
470,0,1.0
471,0,
472,0,
473,0,
474,0,
475,0,1.0
476,0,
477,0,
478,0,
479,1,
480,1,
481,0,
482,1,0.0
483,0,
484,0,
485,0,
486,0,
487,0,
488,0,
489,1,
490,0,
491,0,
492,0,1.0
493,0,
494,0,1.0
495,0,
496,0,1.0
497,0,
498,0,1.0
499,1,
500,0,1.0
501,0,1.0
502,0,
503,0,1.0
504,0,
505,1,
506,1,0.0
508,1,
509,1,0.0
510,1,
511,1,
512,0,
513,0,
514,0,
515,0,
516,0,
517,1,0.0
518,0,
519,0,
520,0,
521,0,
522,1,
523,1,
525,0,1.0
526,0,1.0
527,0,1.0
528,0,
529,0,
530,0,
531,0,
532,0,
533,0,
534,0,
535,0,1.0
536,0,
537,1,0.0
538,1,0.0
539,0,
540,0,1.0
541,0,
542,0,
543,0,
544,0,
545,0,
546,1,
547,0,1.0
548,0,
549,0,
550,1,
551,0,
552,0,
553,1,
554,0,
555,1,
556,1,
557,0,1.0
558,0,
559,0,
560,0,
561,0,1.0
562,1,
563,0,
564,0,
565,1,
566,1,0.0
567,0,
568,0,
569,0,
570,0,1.0
571,0,1.0
572,0,
573,0,
574,1,
575,0,
576,0,
577,0,
578,0,
579,0,1.0
580,0,1.0
581,0,
582,0,
583,0,
584,0,
585,1,0.0
586,1,
587,0,
588,1,
589,0,
590,0,1.0
591,1,
592,0,
593,1,
594,1,
595,0,
596,0,
597,0,
598,1,
599,1,
600,0,1.0
601,0,1.0
602,0,
603,1,
604,0,
605,0,
606,0,1.0
607,0,1.0
608,0,
609,0,
610,0,
611,1,
612,0,
613,1,
614,0,
615,1,
616,0,
617,0,
618,0,
619,0,1.0
620,1,
621,0,
622,0,
623,0,
624,0,
625,0,
626,0,1.0
627,1,
628,0,1.0
629,0,
630,0,
631,1,
632,1,
633,0,
634,0,
635,0,
636,0,
637,0,
638,1,
639,0,
640,1,
641,0,1.0
642,1,
643,1,0.0
644,0,
645,0,
646,0,
647,0,
648,1,
649,0,
650,0,
651,1,
652,1,
653,1,0.0
654,0,
655,0,
656,0,
657,0,
658,0,
659,0,
660,1,
661,1,
662,1,
663,1,
664,0,1.0
665,1,
666,1,
667,0,
668,1,
669,0,
670,1,
671,0,
672,0,
673,0,
674,0,
675,0,
676,0,
677,0,
678,0,
679,0,
680,1,
681,1,
682,0,
683,0,
684,0,
685,1,
686,0,1.0
687,0,
688,0,1.0
689,1,
690,0,
691,0,
692,0,
693,0,1.0
694,1,
695,0,
696,0,
697,1,
698,0,
699,0,1.0
700,0,
701,1,0.0
702,0,
703,0,
704,1,
705,0,
706,1,
707,0,
708,1,
709,1,
710,0,
711,0,
712,0,1.0
713,0,
714,0,1.0
715,0,
716,1,
717,1,0.0
718,0,
719,0,
720,0,
721,1,
722,0,
723,0,
724,0,
725,0,
726,1,
727,0,
728,0,
729,0,
730,1,
731,1,0.0
732,1,
733,0,
734,0,
735,0,
736,0,
737,1,
738,0,
739,1,
740,0,
741,1,
742,1,
743,0,
744,0,1.0
745,0,1.0
746,0,
747,0,
748,0,
749,0,
750,0,
751,1,
752,1,0.0
753,0,
754,0,
755,0,1.0
756,0,
757,0,1.0
758,0,
759,0,
760,1,
761,0,
762,0,1.0
763,0,1.0
764,0,
765,1,
766,0,
767,0,
768,0,
769,0,
770,1,
771,0,
772,1,
773,1,
774,1,
775,0,
776,0,
777,0,
778,1,
779,0,
780,0,
781,1,
782,0,1.0
783,1,0.0
784,0,
785,0,
786,0,
787,0,1.0
788,0,
789,0,
790,0,
791,1,0.0
792,0,1.0
793,0,
794,1,
795,0,
796,0,
797,0,
798,0,
799,0,
800,0,
801,1,
802,0,
803,1,
804,0,
805,0,
806,0,
807,0,
808,0,
809,0,
810,0,
811,0,
812,0,
813,1,
814,0,1.0
815,1,
816,0,
817,1,
818,0,
819,0,
820,0,1.0
821,0,
822,0,
823,0,1.0
825,0,
826,0,
827,0,
828,1,
829,0,
830,0,
831,1,
832,1,0.0
833,0,
834,0,
835,0,
836,0,
837,0,1.0
838,1,0.0
839,1,
840,1,
841,0,
843,1,
844,0,1.0
845,0,
846,0,
847,1,
848,1,
849,0,1.0
850,1,
851,0,
852,1,
853,0,
854,0,
855,0,
856,0,
857,0,
858,1,
859,0,1.0
860,0,
861,1,
862,0,
863,0,
864,0,
865,0,
866,1,
867,1,
868,1,
869,0,
870,0,
871,0,
872,0,1.0
873,0,
874,1,
875,1,
876,1,
877,0,
878,0,
879,1,
880,0,
881,0,
882,0,
883,0,
884,0,
885,0,
886,0,
887,0,1.0
888,0,
889,1,
890,0,
891,1,
892,0,
893,0,
894,0,
895,0,
896,0,
