,0,1,2
1,Write-In cells: 126,,
2,Overvote cells: 18,,
3,"LeBon, Barton S.: 0",,
4,"Nash, Kelly: 1",,
5,"Dibert, Maxine L.: 2",,
6,0,1.0,
7,2,,
8,2,0.0,1.0
9,0,1.0,2.0
10,0,1.0,
11,0,1.0,
12,1,,
13,1,,
14,2,0.0,1.0
15,2,,
16,2,,
17,2,0.0,
18,2,,
19,2,,
20,0,,
21,2,,
22,2,,
23,0,1.0,2.0
24,2,1.0,
25,2,,
26,2,,
27,1,,
28,1,,
29,1,2.0,
30,1,0.0,
31,2,,
32,0,,
33,2,,
34,0,2.0,1.0
35,1,0.0,
36,0,1.0,
37,1,,
38,2,0.0,
39,2,,
40,2,,
41,0,,
42,0,1.0,2.0
43,1,,
44,2,,
45,1,,
46,0,1.0,2.0
47,1,0.0,
48,1,0.0,2.0
49,1,,
50,2,0.0,
51,2,1.0,0.0
52,0,2.0,
53,0,2.0,
54,1,0.0,
55,0,1.0,2.0
56,2,0.0,
57,0,1.0,2.0
58,2,,
59,2,,
60,1,0.0,
61,2,0.0,1.0
62,1,2.0,0.0
63,0,,
64,2,,
65,0,1.0,
66,0,1.0,
67,0,1.0,
68,1,,
69,1,,
70,0,2.0,1.0
72,2,,
73,2,,
74,2,1.0,0.0
75,1,,
76,2,,
77,2,,
78,1,0.0,
79,2,,
80,0,1.0,
81,0,1.0,2.0
82,1,,
83,2,0.0,1.0
84,0,,
85,0,,
86,2,0.0,1.0
87,1,0.0,2.0
88,2,,
89,2,,
90,2,,
91,2,0.0,
92,1,,
93,1,,
94,2,,
95,2,,
96,2,,
97,2,,
98,2,,
99,2,,
100,2,1.0,0.0
101,2,,
102,0,2.0,1.0
103,2,0.0,
104,2,,
105,2,,
106,1,0.0,2.0
107,2,,
108,0,1.0,2.0
109,2,,
110,2,,
111,1,0.0,2.0
112,2,0.0,
113,0,2.0,1.0
114,2,,
115,2,0.0,
117,2,0.0,
118,2,1.0,0.0
119,2,1.0,0.0
120,2,0.0,1.0
121,2,0.0,1.0
122,2,1.0,0.0
123,2,,
124,0,1.0,
125,2,,
126,0,1.0,
127,2,0.0,
175,2,1.0,0.0
176,0,1.0,
177,2,,
178,2,,
179,2,0.0,
180,1,,
181,0,1.0,
182,0,2.0,1.0
183,0,1.0,
184,2,,
185,0,,
186,2,,
187,2,,
188,2,,
189,2,1.0,0.0
190,2,,
191,0,2.0,1.0
192,2,,
193,2,1.0,
194,2,0.0,1.0
195,2,1.0,0.0
196,0,2.0,1.0
197,2,,
198,2,,
199,1,0.0,
200,2,,
201,2,,
202,2,,
203,0,1.0,
204,0,,
205,0,,
206,0,1.0,2.0
207,1,,
208,2,0.0,1.0
209,1,0.0,
210,2,,
211,0,1.0,
212,1,,
213,0,1.0,
214,0,1.0,
215,0,,
216,0,2.0,1.0
217,2,0.0,1.0
218,0,1.0,2.0
219,2,,
220,2,0.0,1.0
221,1,0.0,
222,0,,
223,0,,
224,0,,
225,0,,
226,2,,
228,0,,
229,0,1.0,
230,2,,
231,2,1.0,0.0
232,1,0.0,
233,2,0.0,
234,0,,
235,0,1.0,
236,2,,
237,2,1.0,0.0
238,0,,
239,0,1.0,2.0
240,0,1.0,2.0
241,1,0.0,
242,2,,
243,2,1.0,
244,0,,
245,2,0.0,1.0
246,0,2.0,1.0
247,1,0.0,
248,0,2.0,1.0
249,1,0.0,
250,0,,
251,2,0.0,
252,0,,
253,2,,
254,0,1.0,2.0
255,2,,
256,0,,
257,2,,
258,2,0.0,1.0
259,0,1.0,2.0
260,0,,
261,1,0.0,2.0
262,2,0.0,1.0
263,0,2.0,
264,1,,
265,0,,
266,1,,
267,2,0.0,1.0
268,2,,
269,1,0.0,
270,2,0.0,1.0
272,1,,
273,1,0.0,
274,2,,
275,0,,
276,2,,
277,1,,
278,2,,
279,2,1.0,0.0
280,1,,
281,2,,
282,2,,
