,0,1
1,Write-In cells: 182,
2,Overvote cells: 5,
3,"Schaff, David L.: 0",
4,"Shaw, Laddie H.: 1",
5,0,
6,0,
7,1,
8,0,1.0
9,1,
10,1,
11,0,
12,1,
14,1,
15,1,0.0
16,1,0.0
18,0,
19,0,1.0
20,1,
21,0,1.0
22,0,1.0
59,0,
88,1,0.0
101,0,1.0
110,0,
158,0,
159,1,
160,1,
161,0,
162,0,
163,0,
164,0,1.0
165,0,
166,0,
167,0,
168,0,1.0
169,1,
170,1,0.0
171,0,
172,0,
173,0,
174,0,
175,0,1.0
176,0,
177,0,1.0
178,0,1.0
179,1,0.0
180,1,
181,0,
182,0,
184,0,1.0
185,1,
186,1,0.0
188,1,0.0
189,0,1.0
190,0,
191,0,
192,0,
193,0,
194,1,
195,1,
196,1,
197,1,
198,1,
199,1,
200,1,
201,0,1.0
202,1,
203,1,
204,1,
205,1,
206,1,
207,1,
208,1,
209,1,
210,1,0.0
211,1,
213,0,
214,0,1.0
215,1,
216,1,
217,1,
218,0,
219,0,
220,0,
221,0,
223,1,
224,0,
225,1,
226,1,
228,0,
229,0,
230,0,1.0
231,0,1.0
232,1,
233,0,
234,1,
235,0,1.0
236,1,
237,0,1.0
238,0,1.0
239,1,
240,1,
241,0,1.0
242,0,
243,1,
244,1,
245,0,1.0
246,0,
247,0,1.0
248,0,
250,0,
251,0,1.0
252,0,
253,1,
254,1,
255,1,
257,0,1.0
258,1,0.0
259,0,1.0
260,1,
261,1,
262,1,0.0
263,1,0.0
264,1,
265,0,
266,1,
267,0,
268,1,
269,1,0.0
270,1,
271,0,
272,0,
273,1,
274,0,1.0
275,0,1.0
276,0,
277,0,
278,1,0.0
280,1,
281,0,
282,0,
283,0,
284,0,
285,0,
286,1,
287,0,1.0
288,0,
289,1,
290,0,
292,0,
293,1,
294,1,
295,1,
296,0,
297,1,
298,0,1.0
299,0,
300,1,
301,1,
302,0,1.0
303,1,0.0
305,0,
306,0,
307,0,1.0
308,0,
309,1,0.0
311,0,
312,0,1.0
313,0,
314,0,
315,0,
316,0,
317,0,
318,0,
319,0,
320,1,
321,0,
322,1,
323,0,1.0
324,1,
325,0,
326,1,
327,1,
328,1,
329,1,
330,1,
331,1,
333,0,1.0
334,0,
335,0,
336,0,
337,0,
338,0,
339,1,
340,0,1.0
341,1,
342,1,
343,0,
344,0,
345,0,
346,1,
347,1,0.0
348,1,0.0
349,0,
350,0,
351,0,
352,1,
353,1,
354,1,0.0
355,0,1.0
356,0,
357,1,
358,0,
359,0,
360,0,1.0
361,0,
362,1,
363,1,
364,0,
365,0,
366,0,
367,1,
368,0,
370,1,0.0
371,0,
372,0,1.0
374,1,
375,1,
376,0,
377,0,
378,0,
380,0,
381,1,
382,1,
383,0,
384,1,
385,1,
386,1,
387,1,
388,1,
389,0,1.0
390,1,0.0
391,1,
393,0,
394,0,
395,0,
396,0,
397,1,
398,1,
399,0,1.0
400,0,
401,1,
402,1,
403,1,
404,0,
405,1,0.0
406,0,
407,0,
408,0,
409,0,
410,0,
411,0,
412,0,
413,0,
414,0,1.0
415,0,
416,0,1.0
417,0,
418,0,
419,0,1.0
420,1,
421,0,1.0
422,0,
423,1,
424,1,
425,1,
426,1,
427,1,0.0
428,1,
429,1,0.0
430,1,0.0
431,1,
432,0,1.0
434,1,
435,0,1.0
436,1,
437,0,
439,0,
440,0,1.0
441,1,
442,1,
443,1,0.0
444,0,1.0
445,0,
446,1,
447,0,1.0
448,1,0.0
449,1,
450,0,
451,0,1.0
452,1,
453,0,
454,1,
455,0,
456,0,
457,0,
458,0,
459,0,
460,1,
461,0,
462,1,
463,0,1.0
464,0,
465,1,
466,0,1.0
467,0,
468,0,
469,1,
470,0,
471,1,
472,0,
473,1,
474,1,
475,0,
476,1,0.0
477,1,
478,1,
479,0,
480,1,0.0
481,1,
482,1,
483,0,
484,0,
485,1,
486,0,
487,0,
488,1,
489,0,
490,1,0.0
491,1,0.0
492,1,0.0
493,1,
494,1,
495,0,
496,0,
497,1,
498,1,
499,1,
500,1,
501,1,
502,1,
503,0,
505,0,
506,1,
507,1,
508,0,
509,1,
510,0,
511,0,
512,1,
513,1,
514,1,
515,1,
516,1,
517,1,
518,1,
519,0,
520,1,0.0
521,1,
522,1,0.0
523,0,
524,1,
525,0,
526,0,
527,1,0.0
528,0,
530,1,
531,0,1.0
532,0,1.0
533,1,
534,0,
535,1,
536,1,0.0
537,1,
538,1,
539,1,
540,0,
541,0,
542,1,
543,0,
544,1,
545,1,
546,0,
547,0,
548,0,
549,1,
550,0,
551,0,
552,1,
553,1,0.0
554,0,
555,1,
556,0,
557,1,
558,1,
559,0,
560,0,
561,0,
562,0,
563,0,1.0
564,0,1.0
565,1,
566,0,1.0
567,1,
568,0,
569,1,
570,0,
571,0,
572,0,
573,1,
574,0,
575,1,
576,1,0.0
577,0,
578,1,0.0
579,0,
580,1,
581,0,
582,0,
583,1,
584,0,
585,1,
586,1,
587,1,0.0
588,0,
589,1,
590,1,
591,1,
592,1,
593,0,
594,0,
595,0,
596,1,
597,1,
598,1,
599,0,
600,0,
601,1,
602,0,
603,0,1.0
604,1,
605,1,
606,1,0.0
607,1,
608,0,
609,0,
610,1,
611,0,
612,1,
613,1,
614,1,
615,0,
616,1,
617,0,
618,0,
619,1,
620,0,
621,0,
622,0,
623,1,
624,1,
625,0,
626,1,0.0
627,1,0.0
628,1,
629,1,
630,1,
631,1,
632,1,
633,0,
634,0,1.0
635,0,1.0
636,0,
637,0,
638,1,
639,1,
640,1,
641,1,
642,0,1.0
643,0,
644,0,
645,1,
646,0,
647,0,
648,1,
649,1,0.0
650,1,0.0
651,1,
652,1,
653,1,
654,1,
655,1,
656,0,
657,0,
658,1,0.0
659,0,
660,0,
661,1,
662,0,
663,1,
664,1,
665,0,
666,1,
667,1,
668,0,
669,1,
670,0,
671,0,
672,0,
673,0,1.0
674,1,
675,0,
676,1,
677,1,0.0
678,0,
679,1,
680,1,
681,1,
682,0,1.0
683,0,
684,0,1.0
685,0,
686,0,
687,1,
688,1,
689,1,
691,0,
692,1,
693,0,
694,0,
695,0,
696,1,
697,0,
698,0,
699,1,
700,1,
701,0,1.0
702,1,
703,0,
704,1,
705,1,
706,0,1.0
707,1,
708,1,0.0
709,0,
710,1,
711,0,1.0
712,1,
713,1,
714,1,
715,0,
716,0,
717,1,
718,1,
719,1,
720,1,
721,1,
723,1,0.0
724,1,
726,0,
727,1,
728,1,
729,0,
730,1,
731,0,
732,1,
733,1,0.0
734,0,
735,0,1.0
736,0,
737,1,
738,1,
739,0,
740,0,1.0
741,1,
742,0,
743,1,0.0
744,0,
745,0,
746,0,
747,1,
748,0,1.0
749,0,
750,1,
751,1,
752,1,
753,1,0.0
754,0,1.0
755,1,
756,1,
757,0,
758,0,
759,1,
760,1,
761,1,
762,0,
763,1,
764,1,
765,0,
766,0,
767,1,
768,0,
769,1,
770,0,
771,0,1.0
772,0,1.0
773,1,
774,0,
775,1,
776,0,1.0
777,1,0.0
778,0,
779,0,1.0
780,1,
781,0,
782,1,
783,1,
784,1,
785,0,
786,1,
787,0,1.0
788,1,
789,0,1.0
790,1,
792,1,
793,0,
794,1,
795,0,
796,0,1.0
797,0,
798,1,
799,1,
800,0,
801,1,
802,0,
803,1,
804,0,
805,1,
807,1,0.0
808,0,
809,0,
810,1,0.0
811,0,
812,0,
813,0,
814,0,1.0
815,0,
816,1,
817,0,
818,1,
819,0,
820,0,1.0
821,0,
822,0,
823,0,
824,0,
825,1,
826,0,
827,1,
828,0,
829,0,
830,1,
831,0,
832,0,
833,1,0.0
834,1,
835,1,
836,1,
837,0,1.0
838,1,
839,0,1.0
840,0,1.0
841,0,
842,0,
843,1,
844,1,
845,1,
846,0,
847,0,
848,1,
849,1,
850,1,
851,1,
852,1,
853,0,
854,1,
855,1,
856,0,
857,1,
858,0,
859,0,
860,1,
861,1,0.0
862,0,1.0
863,1,
864,0,
865,0,
866,0,
867,1,
868,1,
869,0,
870,1,
871,0,1.0
872,1,0.0
873,1,0.0
874,1,
875,0,
876,1,
877,1,0.0
878,0,
879,0,
880,1,0.0
881,1,
882,0,
883,1,
884,1,
885,0,
886,1,
887,1,
888,0,1.0
889,0,
890,0,
891,0,
892,1,
893,1,
894,1,
896,0,
897,0,
898,1,
899,0,1.0
900,0,1.0
901,0,1.0
902,1,
903,1,
904,0,
905,1,
906,0,
907,0,
908,1,
909,1,
910,1,
911,1,0.0
912,0,
913,0,
914,1,
915,0,
916,0,
917,0,
919,1,0.0
920,1,
921,1,0.0
922,0,
923,0,1.0
924,0,1.0
925,0,
926,0,
927,1,
928,1,
929,0,
930,0,
931,1,
932,1,
934,1,
935,0,
936,0,
937,1,0.0
938,1,
939,1,0.0
940,0,1.0
941,0,
942,1,
943,1,
944,0,
945,0,
946,0,
947,0,
948,0,
949,0,1.0
950,1,
951,0,
952,0,
953,0,
954,1,
955,0,
956,0,
957,1,
958,0,
959,1,
960,1,
961,1,
962,1,
963,1,
964,1,
965,1,
966,0,1.0
967,0,
968,0,1.0
969,0,
970,1,
971,0,1.0
972,1,
973,0,
974,0,
975,0,1.0
976,1,
977,0,1.0
978,0,1.0
979,1,0.0
980,1,
981,0,
982,1,
983,1,
985,1,
986,1,0.0
987,0,
988,1,
989,0,
990,1,
991,1,
992,0,1.0
993,1,0.0
994,0,
995,1,0.0
996,0,
997,0,
998,0,1.0
999,0,
1000,0,
1001,0,
1002,1,
1003,0,
1004,1,
1005,1,
1006,0,
1007,0,
1008,1,
1009,0,
1010,0,
1011,1,
1012,0,
1013,0,1.0
1014,1,
1015,1,
1016,0,
1017,0,
1018,1,
1019,1,
1020,1,0.0
1021,0,
1022,0,
1023,0,
1024,0,
1025,0,
1026,0,
1027,1,
1028,0,
1029,0,
1030,0,
1031,1,
1032,1,
1033,1,
1034,1,
1035,1,
1036,1,
1037,1,0.0
1038,0,1.0
1039,1,
1040,1,
1041,1,
1042,0,1.0
1043,1,0.0
1044,0,
1045,0,
1046,1,
1047,0,
1048,1,0.0
1049,1,
1050,0,
1051,1,
1052,1,
1053,0,
1054,1,
1055,1,0.0
1056,1,
1057,0,1.0
1058,1,
1059,1,
1060,0,
1061,1,
1062,1,
1063,1,
1064,1,
1065,0,
1066,0,
1067,0,
1068,1,0.0
1069,1,
1070,0,
1071,0,
1072,1,
1073,1,
1074,0,
1075,0,
1076,0,
1077,1,
1078,0,
1079,1,
1080,0,
1081,0,
1082,0,
1083,1,
1084,1,
1085,0,
1086,1,
1087,1,
1088,1,
1089,1,
1090,0,
1091,0,
1092,0,
1093,1,
1094,1,
1095,0,1.0
1096,1,
1097,1,
1098,1,
1099,0,
1100,0,
1101,1,
1102,1,
1103,0,1.0
1104,1,
1105,1,
1106,1,0.0
1107,1,0.0
1108,0,
1109,1,
1110,1,
1111,0,
1112,1,
1113,0,
1114,0,
1115,1,
1116,0,
1117,1,
1118,1,
1119,0,1.0
1120,1,
1121,0,
1122,0,
1123,1,
1124,0,
1125,0,
1126,1,
1127,0,
1128,0,
1129,1,
1130,1,
1131,1,
1132,1,
1133,0,
1134,0,
1135,1,
1136,0,
1137,1,0.0
1138,1,
1139,0,
1140,1,
1141,0,
1142,1,
1143,0,
1144,0,
1145,1,
1146,1,
1147,1,
1148,1,
1149,0,
1150,1,
1151,0,
1152,1,
1153,1,
1154,0,
1155,1,
1156,0,
1157,1,
1158,0,
1159,0,
1160,0,1.0
1161,1,
1162,1,
1163,1,0.0
1164,1,
1165,0,
1166,1,
1167,1,
1168,0,
1169,1,
1170,1,
1171,0,
1172,0,
1173,0,1.0
1174,0,
1175,1,
1176,0,1.0
1177,0,
