,0,1
1,Write-In cells: 148,
2,Overvote cells: 11,
3,"Mina, Genevieve G.: 0",
4,"Wyatt, Russell O.: 1",
5,0,1.0
6,1,0.0
97,1,
99,0,
100,1,
101,0,1.0
102,0,
104,1,
105,0,1.0
106,0,1.0
107,1,
109,0,1.0
110,0,
111,0,1.0
112,0,1.0
113,1,
114,1,0.0
115,1,
116,1,
117,0,
118,0,1.0
120,0,1.0
121,0,
122,0,1.0
124,1,
125,1,0.0
126,1,0.0
127,0,
128,0,1.0
129,0,
130,0,
131,0,
132,1,
133,0,1.0
136,0,
137,0,
138,0,
139,0,
140,1,
141,0,
142,1,0.0
143,0,1.0
144,0,1.0
145,1,0.0
146,1,
148,0,1.0
149,0,
150,1,0.0
151,0,1.0
153,0,1.0
154,0,
155,1,0.0
156,0,
157,0,1.0
158,0,
159,1,
162,1,0.0
164,0,1.0
165,0,
166,1,0.0
167,0,
168,1,
169,0,
170,0,1.0
171,1,
174,1,
175,1,0.0
177,1,0.0
178,0,1.0
179,0,1.0
181,0,1.0
182,0,1.0
183,0,1.0
184,0,
185,0,
186,0,1.0
187,0,
188,0,1.0
189,0,1.0
190,1,
191,0,1.0
192,0,1.0
193,0,1.0
194,0,1.0
195,1,0.0
197,0,1.0
198,0,
199,0,
200,0,
201,0,
202,1,0.0
203,1,0.0
204,0,
205,0,
206,0,1.0
207,1,0.0
208,0,1.0
209,1,0.0
210,1,
211,1,0.0
212,0,1.0
213,0,
214,0,1.0
215,0,1.0
216,0,1.0
217,0,1.0
218,0,
220,0,
221,0,
224,0,1.0
225,0,1.0
226,0,1.0
227,0,
229,0,1.0
230,1,
231,1,
232,0,1.0
233,0,1.0
234,0,
235,0,
236,1,0.0
237,0,1.0
238,0,
241,0,
242,0,
243,0,
244,1,0.0
246,0,
247,1,0.0
249,1,0.0
250,0,
251,0,1.0
252,1,
253,1,
255,0,
256,0,1.0
257,0,1.0
258,0,
259,0,
260,0,1.0
261,1,0.0
262,0,
263,0,1.0
264,1,0.0
265,1,0.0
266,0,1.0
267,0,
270,0,
271,0,1.0
272,0,
273,0,1.0
274,0,
275,0,1.0
276,0,
277,0,1.0
278,0,1.0
279,0,1.0
280,0,1.0
282,0,
283,0,1.0
285,0,1.0
286,0,
287,1,0.0
288,0,1.0
289,0,
290,0,
291,0,1.0
292,0,1.0
293,0,
295,1,0.0
297,0,1.0
298,0,
300,0,
301,0,1.0
302,0,
303,0,1.0
304,0,1.0
305,0,
307,0,1.0
308,0,
310,0,
311,0,1.0
312,0,1.0
313,0,1.0
314,0,1.0
315,0,1.0
316,0,1.0
317,1,
318,0,
319,0,1.0
320,0,
321,1,
322,0,1.0
323,1,0.0
324,0,1.0
325,0,
326,0,
327,0,
328,0,1.0
329,0,
330,0,
331,0,1.0
332,1,0.0
333,0,1.0
334,0,
336,0,1.0
337,0,
338,0,
339,0,1.0
340,0,
341,0,1.0
343,0,1.0
344,0,1.0
345,0,1.0
346,0,1.0
347,0,
348,0,
349,1,0.0
350,0,
351,1,0.0
352,0,
353,0,
354,0,1.0
355,0,1.0
356,0,1.0
357,1,0.0
358,0,
359,0,
360,0,1.0
361,0,
362,1,0.0
363,0,
364,1,
367,0,1.0
368,0,1.0
369,0,1.0
370,0,
371,0,1.0
372,0,
373,0,
374,0,1.0
375,0,1.0
376,0,1.0
377,0,1.0
378,0,1.0
379,0,
380,0,
