,0,1
1,Write-In cells: 238,
2,Overvote cells: 3,
3,"Allard, Jamie: 0",
4,"Branson, Roger L.: 1",
5,0,1.0
6,1,0.0
7,0,1.0
8,0,
9,0,
10,0,1.0
11,1,0.0
12,0,1.0
13,1,
100,1,0.0
101,1,
102,0,
103,1,
104,1,
105,1,0.0
106,0,1.0
107,0,
108,1,0.0
109,1,
112,1,0.0
114,0,1.0
116,0,
117,0,
119,1,
120,0,
121,0,1.0
122,0,
123,0,
125,1,
126,0,
127,0,
129,1,
130,0,
131,0,
132,1,
133,0,1.0
135,0,1.0
136,0,
137,0,
138,0,1.0
139,1,0.0
140,1,0.0
143,1,0.0
145,0,1.0
146,0,1.0
147,0,1.0
148,0,
149,0,
150,1,0.0
151,0,1.0
152,1,0.0
154,0,1.0
155,1,0.0
157,1,0.0
158,0,1.0
159,0,
162,0,
163,0,
164,0,1.0
165,0,
166,1,
167,0,1.0
168,0,
169,0,1.0
171,0,
172,1,
173,1,
174,0,
175,0,
176,1,
177,1,
179,0,
180,1,0.0
182,0,
183,0,1.0
184,1,
185,0,1.0
186,0,1.0
187,0,
188,0,1.0
189,0,
190,0,
191,1,0.0
192,0,
193,0,1.0
194,1,0.0
195,1,
196,0,
197,0,1.0
198,0,1.0
203,1,0.0
204,0,1.0
205,0,1.0
206,1,0.0
207,0,1.0
211,0,
212,0,
213,1,
214,0,
215,0,
216,1,
217,0,
220,0,
221,0,
222,0,1.0
223,0,1.0
225,0,1.0
226,0,1.0
227,0,
228,0,1.0
229,0,1.0
230,1,
231,0,
232,1,
233,0,1.0
234,1,0.0
236,1,
237,0,
238,1,
239,1,
240,1,0.0
241,1,
242,0,1.0
243,1,
244,0,
245,1,
246,1,
247,0,
248,0,1.0
249,1,
250,1,
252,1,0.0
253,1,
254,1,
255,0,1.0
256,1,0.0
257,1,
260,0,
261,1,
263,0,
264,0,
265,0,
266,0,1.0
267,1,0.0
268,0,1.0
269,0,
270,0,
271,0,
272,1,0.0
273,0,
274,0,
275,0,
276,0,
277,1,
278,0,
280,1,
282,0,1.0
283,1,
284,0,1.0
285,0,1.0
286,0,
287,0,1.0
289,0,1.0
291,0,
292,1,
293,0,
294,0,
295,0,1.0
296,0,
297,0,1.0
298,0,
300,1,
302,0,1.0
303,0,
304,0,
305,1,
306,0,
307,0,1.0
308,0,
309,0,
310,1,
311,0,1.0
312,0,1.0
313,1,
314,0,
315,0,
316,0,1.0
317,0,
318,0,
319,1,
320,0,
322,1,
323,1,
324,0,
325,0,
326,0,1.0
328,0,1.0
329,1,
330,1,
331,1,
332,1,0.0
333,0,
334,0,
335,1,0.0
337,0,1.0
338,0,1.0
339,1,
341,1,0.0
342,0,1.0
343,1,
345,0,
346,1,0.0
347,0,
348,1,
349,0,
350,0,
351,1,
352,0,
353,0,1.0
354,0,
355,0,
356,0,
358,0,
359,0,
360,1,
361,1,
362,1,
363,1,
364,1,0.0
