precinct,rank1,rank2,rank3
2001-03-04,Jeffery Cobia,Diane Hofstede,skipped
2001-03-04,Jeffery Cobia,Diane Hofstede,skipped
2001-03-04,Jeffery Cobia,Diane Hofstede,skipped
2001-03-05,Jeffery Cobia,Diane Hofstede,skipped
2001-03-07,Jeffery Cobia,Diane Hofstede,skipped
2001-03-07,Jeffery Cobia,Diane Hofstede,skipped
2001-03-08,Jeffery Cobia,Diane Hofstede,skipped
2001-03-07,Jeffery Cobia,Allen Kathir,writein
2001-03-07,Jeffery Cobia,Allen Kathir,writein
2001-03-02,Jeffery Cobia,Allen Kathir,Diane Hofstede
2001-03-03,Jeffery Cobia,Allen Kathir,Diane Hofstede
2001-03-04,Jeffery Cobia,Allen Kathir,Diane Hofstede
2001-03-04,Jeffery Cobia,Allen Kathir,Diane Hofstede
2001-03-05,Jeffery Cobia,Allen Kathir,Diane Hofstede
2001-03-06,Jeffery Cobia,Allen Kathir,Diane Hofstede
2001-03-07,Jeffery Cobia,Allen Kathir,Diane Hofstede
2001-03-08,Jeffery Cobia,Allen Kathir,Diane Hofstede
2001-03-03,Jeffery Cobia,Allen Kathir,Raymond Wilson Rolfe
2001-03-03,Jeffery Cobia,Allen Kathir,Raymond Wilson Rolfe
2001-03-04,Jeffery Cobia,Allen Kathir,Raymond Wilson Rolfe
2001-03-04,Jeffery Cobia,Allen Kathir,Raymond Wilson Rolfe
2001-03-05,Jeffery Cobia,Allen Kathir,Raymond Wilson Rolfe
2001-03-05,Jeffery Cobia,Allen Kathir,Raymond Wilson Rolfe
2001-03-05,Jeffery Cobia,Allen Kathir,Raymond Wilson Rolfe
2001-03-06,Jeffery Cobia,Allen Kathir,Raymond Wilson Rolfe
2001-03-02,Jeffery Cobia,Allen Kathir,skipped
2001-03-02,Jeffery Cobia,Allen Kathir,skipped
2001-03-04,Jeffery Cobia,Allen Kathir,skipped
2001-03-05,Jeffery Cobia,Allen Kathir,skipped
2001-03-06,Jeffery Cobia,Allen Kathir,skipped
2001-03-07,Jeffery Cobia,Allen Kathir,skipped
2001-03-03,Jeffery Cobia,writein,skipped
2001-03-04,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-01,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-03,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-04,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-04,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-04,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-04,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-05,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-07,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-07,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-09,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-09,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-01,Jeffery Cobia,Raymond Wilson Rolfe,Diane Hofstede
2001-03-03,Jeffery Cobia,Raymond Wilson Rolfe,Diane Hofstede
2001-03-03,Jeffery Cobia,Raymond Wilson Rolfe,Diane Hofstede
2001-03-03,Jeffery Cobia,Raymond Wilson Rolfe,Diane Hofstede
2001-03-04,Jeffery Cobia,Raymond Wilson Rolfe,Diane Hofstede
2001-03-04,Jeffery Cobia,Raymond Wilson Rolfe,Diane Hofstede
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,Diane Hofstede
2001-03-07,Jeffery Cobia,Raymond Wilson Rolfe,Diane Hofstede
2001-03-05,Jeffery Cobia,Raymond Wilson Rolfe,writein
2001-03-02,Jeffery Cobia,Raymond Wilson Rolfe,Allen Kathir
2001-03-03,Jeffery Cobia,Raymond Wilson Rolfe,Allen Kathir
2001-03-04,Jeffery Cobia,Raymond Wilson Rolfe,Allen Kathir
2001-03-04,Jeffery Cobia,Raymond Wilson Rolfe,Allen Kathir
2001-03-04,Jeffery Cobia,Raymond Wilson Rolfe,Allen Kathir
2001-03-05,Jeffery Cobia,Raymond Wilson Rolfe,Allen Kathir
2001-03-05,Jeffery Cobia,Raymond Wilson Rolfe,Allen Kathir
2001-03-09,Jeffery Cobia,Raymond Wilson Rolfe,Allen Kathir
2001-03-01,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-02,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-03,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-03,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-04,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-04,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-04,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-04,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-04,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-05,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-05,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-05,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-05,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-05,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-06,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-07,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-07,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-07,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-08,Jeffery Cobia,Raymond Wilson Rolfe,skipped
2001-03-01,Jeffery Cobia,skipped,skipped
2001-03-01,Jeffery Cobia,skipped,skipped
2001-03-01,Jeffery Cobia,skipped,skipped
2001-03-01,Jeffery Cobia,skipped,skipped
2001-03-02,Jeffery Cobia,skipped,skipped
2001-03-02,Jeffery Cobia,skipped,skipped
2001-03-02,Jeffery Cobia,skipped,skipped
2001-03-02,Jeffery Cobia,skipped,skipped
2001-03-02,Jeffery Cobia,skipped,skipped
2001-03-02,Jeffery Cobia,skipped,skipped
2001-03-02,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-03,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-04,Jeffery Cobia,skipped,skipped
2001-03-05,Jeffery Cobia,skipped,skipped
2001-03-05,Jeffery Cobia,skipped,skipped
2001-03-05,Jeffery Cobia,skipped,skipped
2001-03-05,Jeffery Cobia,skipped,skipped
2001-03-05,Jeffery Cobia,skipped,skipped
2001-03-05,Jeffery Cobia,skipped,skipped
2001-03-05,Jeffery Cobia,skipped,skipped
2001-03-05,Jeffery Cobia,skipped,skipped
2001-03-05,Jeffery Cobia,skipped,skipped
2001-03-05,Jeffery Cobia,skipped,skipped
2001-03-05,Jeffery Cobia,skipped,skipped
2001-03-05,Jeffery Cobia,skipped,skipped
2001-03-05,Jeffery Cobia,skipped,skipped
2001-03-05,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-06,Jeffery Cobia,skipped,skipped
2001-03-07,Jeffery Cobia,skipped,skipped
2001-03-07,Jeffery Cobia,skipped,skipped
2001-03-07,Jeffery Cobia,skipped,skipped
2001-03-07,Jeffery Cobia,skipped,skipped
2001-03-07,Jeffery Cobia,skipped,skipped
2001-03-07,Jeffery Cobia,skipped,skipped
2001-03-07,Jeffery Cobia,skipped,skipped
2001-03-07,Jeffery Cobia,skipped,skipped
2001-03-07,Jeffery Cobia,skipped,skipped
2001-03-07,Jeffery Cobia,skipped,skipped
2001-03-07,Jeffery Cobia,skipped,skipped
2001-03-08,Jeffery Cobia,skipped,skipped
2001-03-08,Jeffery Cobia,skipped,skipped
2001-03-08,Jeffery Cobia,skipped,skipped
2001-03-08,Jeffery Cobia,skipped,skipped
2001-03-09,Jeffery Cobia,skipped,skipped
2001-03-09,Jeffery Cobia,skipped,skipped
2001-03-09,Jeffery Cobia,skipped,skipped
2001-03-09,Jeffery Cobia,skipped,skipped
2001-03-09,Jeffery Cobia,skipped,skipped
2001-03-09,Jeffery Cobia,skipped,skipped
2001-03-09,Jeffery Cobia,skipped,skipped
2001-03-04,writein,Jeffery Cobia,Raymond Wilson Rolfe
2001-03-04,writein,Jeffery Cobia,Raymond Wilson Rolfe
2001-03-06,writein,Jeffery Cobia,Raymond Wilson Rolfe
2001-03-09,writein,Jeffery Cobia,Raymond Wilson Rolfe
2001-03-04,writein,Jeffery Cobia,skipped
2001-03-04,writein,Jeffery Cobia,skipped
2001-03-06,writein,Diane Hofstede,Jeffery Cobia
2001-03-02,writein,Diane Hofstede,writein
2001-03-02,writein,Diane Hofstede,Allen Kathir
2001-03-02,writein,Diane Hofstede,Allen Kathir
2001-03-02,writein,Diane Hofstede,Allen Kathir
2001-03-02,writein,Diane Hofstede,Allen Kathir
2001-03-02,writein,Diane Hofstede,Allen Kathir
2001-03-02,writein,Diane Hofstede,Allen Kathir
2001-03-03,writein,Diane Hofstede,Allen Kathir
2001-03-03,writein,Diane Hofstede,Allen Kathir
2001-03-04,writein,Diane Hofstede,Allen Kathir
2001-03-04,writein,Diane Hofstede,Allen Kathir
2001-03-04,writein,Diane Hofstede,Allen Kathir
2001-03-04,writein,Diane Hofstede,Allen Kathir
2001-03-04,writein,Diane Hofstede,Allen Kathir
2001-03-05,writein,Diane Hofstede,Allen Kathir
2001-03-06,writein,Diane Hofstede,Allen Kathir
2001-03-06,writein,Diane Hofstede,Allen Kathir
2001-03-06,writein,Diane Hofstede,Allen Kathir
2001-03-06,writein,Diane Hofstede,Allen Kathir
2001-03-08,writein,Diane Hofstede,Allen Kathir
2001-03-09,writein,Diane Hofstede,Allen Kathir
2001-03-03,writein,Diane Hofstede,Raymond Wilson Rolfe
2001-03-06,writein,Diane Hofstede,Raymond Wilson Rolfe
2001-03-07,writein,Diane Hofstede,Raymond Wilson Rolfe
2001-03-09,writein,Diane Hofstede,Raymond Wilson Rolfe
2001-03-03,writein,Diane Hofstede,skipped
2001-03-03,writein,Diane Hofstede,skipped
2001-03-03,writein,Diane Hofstede,skipped
2001-03-04,writein,Diane Hofstede,skipped
2001-03-04,writein,Diane Hofstede,skipped
2001-03-05,writein,Diane Hofstede,skipped
2001-03-06,writein,Diane Hofstede,skipped
2001-03-07,writein,Diane Hofstede,skipped
2001-03-09,writein,Diane Hofstede,skipped
2001-03-06,writein,writein,skipped
2001-03-03,writein,Allen Kathir,Jeffery Cobia
2001-03-04,writein,Allen Kathir,writein
2001-03-01,writein,Allen Kathir,Diane Hofstede
2001-03-01,writein,Allen Kathir,Diane Hofstede
2001-03-02,writein,Allen Kathir,Diane Hofstede
2001-03-03,writein,Allen Kathir,Diane Hofstede
2001-03-04,writein,Allen Kathir,Diane Hofstede
2001-03-04,writein,Allen Kathir,Diane Hofstede
2001-03-04,writein,Allen Kathir,Diane Hofstede
2001-03-05,writein,Allen Kathir,Diane Hofstede
2001-03-05,writein,Allen Kathir,Diane Hofstede
2001-03-06,writein,Allen Kathir,Diane Hofstede
2001-03-06,writein,Allen Kathir,Diane Hofstede
2001-03-06,writein,Allen Kathir,Diane Hofstede
2001-03-06,writein,Allen Kathir,Diane Hofstede
2001-03-08,writein,Allen Kathir,Diane Hofstede
2001-03-03,writein,Allen Kathir,Raymond Wilson Rolfe
2001-03-04,writein,Allen Kathir,Raymond Wilson Rolfe
2001-03-06,writein,Allen Kathir,Raymond Wilson Rolfe
2001-03-06,writein,Allen Kathir,Raymond Wilson Rolfe
2001-03-07,writein,Allen Kathir,Raymond Wilson Rolfe
2001-03-09,writein,Allen Kathir,Raymond Wilson Rolfe
2001-03-01,writein,Allen Kathir,skipped
2001-03-02,writein,Allen Kathir,skipped
2001-03-03,writein,Allen Kathir,skipped
2001-03-04,writein,Allen Kathir,skipped
2001-03-04,writein,Allen Kathir,skipped
2001-03-06,writein,Allen Kathir,skipped
2001-03-08,writein,Allen Kathir,skipped
2001-03-04,writein,Raymond Wilson Rolfe,Jeffery Cobia
2001-03-04,writein,Raymond Wilson Rolfe,Jeffery Cobia
2001-03-04,writein,Raymond Wilson Rolfe,Jeffery Cobia
2001-03-03,writein,Raymond Wilson Rolfe,Diane Hofstede
2001-03-03,writein,Raymond Wilson Rolfe,Diane Hofstede
2001-03-04,writein,Raymond Wilson Rolfe,Diane Hofstede
2001-03-06,writein,Raymond Wilson Rolfe,Diane Hofstede
2001-03-06,writein,Raymond Wilson Rolfe,Diane Hofstede
2001-03-07,writein,Raymond Wilson Rolfe,Diane Hofstede
2001-03-09,writein,Raymond Wilson Rolfe,Diane Hofstede
2001-03-03,writein,Raymond Wilson Rolfe,Allen Kathir
2001-03-04,writein,Raymond Wilson Rolfe,Allen Kathir
2001-03-04,writein,Raymond Wilson Rolfe,Allen Kathir
2001-03-06,writein,Raymond Wilson Rolfe,Allen Kathir
2001-03-02,writein,Raymond Wilson Rolfe,skipped
2001-03-03,writein,Raymond Wilson Rolfe,skipped
2001-03-04,writein,Raymond Wilson Rolfe,skipped
2001-03-06,writein,Raymond Wilson Rolfe,skipped
2001-03-08,writein,Raymond Wilson Rolfe,skipped
2001-03-02,writein,skipped,skipped
2001-03-02,writein,skipped,skipped
2001-03-03,writein,skipped,skipped
2001-03-03,writein,skipped,skipped
2001-03-03,writein,skipped,skipped
2001-03-03,writein,skipped,skipped
2001-03-03,writein,skipped,skipped
2001-03-03,writein,skipped,skipped
2001-03-04,writein,skipped,skipped
2001-03-04,writein,skipped,skipped
2001-03-04,writein,skipped,skipped
2001-03-05,writein,skipped,skipped
2001-03-05,writein,skipped,skipped
2001-03-05,writein,skipped,skipped
2001-03-05,writein,skipped,skipped
2001-03-06,writein,skipped,skipped
2001-03-06,writein,skipped,skipped
2001-03-06,writein,skipped,skipped
2001-03-07,writein,skipped,skipped
2001-03-07,writein,skipped,skipped
2001-03-08,writein,skipped,skipped
2001-03-08,writein,skipped,skipped
2001-03-09,writein,skipped,skipped
2001-03-02,Diane Hofstede,Jeffery Cobia,writein
2001-03-03,Diane Hofstede,Jeffery Cobia,writein
2001-03-06,Diane Hofstede,Jeffery Cobia,writein
2001-03-06,Diane Hofstede,Jeffery Cobia,writein
2001-03-03,Diane Hofstede,Jeffery Cobia,Allen Kathir
2001-03-04,Diane Hofstede,Jeffery Cobia,Allen Kathir
2001-03-04,Diane Hofstede,Jeffery Cobia,Allen Kathir
2001-03-05,Diane Hofstede,Jeffery Cobia,Allen Kathir
2001-03-05,Diane Hofstede,Jeffery Cobia,Allen Kathir
2001-03-05,Diane Hofstede,Jeffery Cobia,Allen Kathir
2001-03-06,Diane Hofstede,Jeffery Cobia,Allen Kathir
2001-03-06,Diane Hofstede,Jeffery Cobia,Allen Kathir
2001-03-07,Diane Hofstede,Jeffery Cobia,Allen Kathir
2001-03-09,Diane Hofstede,Jeffery Cobia,Allen Kathir
2001-03-09,Diane Hofstede,Jeffery Cobia,Allen Kathir
2001-03-09,Diane Hofstede,Jeffery Cobia,Allen Kathir
2001-03-03,Diane Hofstede,Jeffery Cobia,Raymond Wilson Rolfe
2001-03-05,Diane Hofstede,Jeffery Cobia,Raymond Wilson Rolfe
2001-03-06,Diane Hofstede,Jeffery Cobia,Raymond Wilson Rolfe
2001-03-02,Diane Hofstede,Jeffery Cobia,skipped
2001-03-04,Diane Hofstede,Jeffery Cobia,skipped
2001-03-05,Diane Hofstede,Jeffery Cobia,skipped
2001-03-06,Diane Hofstede,Jeffery Cobia,skipped
2001-03-06,Diane Hofstede,Jeffery Cobia,skipped
2001-03-06,Diane Hofstede,Jeffery Cobia,skipped
2001-03-06,Diane Hofstede,Jeffery Cobia,skipped
2001-03-06,Diane Hofstede,Jeffery Cobia,skipped
2001-03-07,Diane Hofstede,Jeffery Cobia,skipped
2001-03-07,Diane Hofstede,Jeffery Cobia,skipped
2001-03-08,Diane Hofstede,Jeffery Cobia,skipped
2001-03-08,Diane Hofstede,Jeffery Cobia,skipped
2001-03-03,Diane Hofstede,writein,Jeffery Cobia
2001-03-04,Diane Hofstede,writein,Jeffery Cobia
2001-03-05,Diane Hofstede,writein,Jeffery Cobia
2001-03-03,Diane Hofstede,writein,Allen Kathir
2001-03-03,Diane Hofstede,writein,Allen Kathir
2001-03-03,Diane Hofstede,writein,Allen Kathir
2001-03-03,Diane Hofstede,writein,Allen Kathir
2001-03-03,Diane Hofstede,writein,Allen Kathir
2001-03-03,Diane Hofstede,writein,Allen Kathir
2001-03-03,Diane Hofstede,writein,Allen Kathir
2001-03-03,Diane Hofstede,writein,Allen Kathir
2001-03-03,Diane Hofstede,writein,Allen Kathir
2001-03-04,Diane Hofstede,writein,Allen Kathir
2001-03-04,Diane Hofstede,writein,Allen Kathir
2001-03-04,Diane Hofstede,writein,Allen Kathir
2001-03-04,Diane Hofstede,writein,Allen Kathir
2001-03-04,Diane Hofstede,writein,Allen Kathir
2001-03-04,Diane Hofstede,writein,Allen Kathir
2001-03-05,Diane Hofstede,writein,Allen Kathir
2001-03-05,Diane Hofstede,writein,Allen Kathir
2001-03-05,Diane Hofstede,writein,Allen Kathir
2001-03-05,Diane Hofstede,writein,Allen Kathir
2001-03-06,Diane Hofstede,writein,Allen Kathir
2001-03-06,Diane Hofstede,writein,Allen Kathir
2001-03-06,Diane Hofstede,writein,Allen Kathir
2001-03-06,Diane Hofstede,writein,Allen Kathir
2001-03-06,Diane Hofstede,writein,Allen Kathir
2001-03-06,Diane Hofstede,writein,Allen Kathir
2001-03-06,Diane Hofstede,writein,Allen Kathir
2001-03-06,Diane Hofstede,writein,Allen Kathir
2001-03-06,Diane Hofstede,writein,Allen Kathir
2001-03-06,Diane Hofstede,writein,Allen Kathir
2001-03-07,Diane Hofstede,writein,Allen Kathir
2001-03-07,Diane Hofstede,writein,Allen Kathir
2001-03-07,Diane Hofstede,writein,Allen Kathir
2001-03-08,Diane Hofstede,writein,Allen Kathir
2001-03-09,Diane Hofstede,writein,Allen Kathir
2001-03-09,Diane Hofstede,writein,Allen Kathir
2001-03-01,Diane Hofstede,writein,Raymond Wilson Rolfe
2001-03-02,Diane Hofstede,writein,Raymond Wilson Rolfe
2001-03-03,Diane Hofstede,writein,Raymond Wilson Rolfe
2001-03-03,Diane Hofstede,writein,Raymond Wilson Rolfe
2001-03-04,Diane Hofstede,writein,Raymond Wilson Rolfe
2001-03-05,Diane Hofstede,writein,Raymond Wilson Rolfe
2001-03-05,Diane Hofstede,writein,Raymond Wilson Rolfe
2001-03-05,Diane Hofstede,writein,Raymond Wilson Rolfe
2001-03-05,Diane Hofstede,writein,Raymond Wilson Rolfe
2001-03-06,Diane Hofstede,writein,Raymond Wilson Rolfe
2001-03-06,Diane Hofstede,writein,Raymond Wilson Rolfe
2001-03-06,Diane Hofstede,writein,Raymond Wilson Rolfe
2001-03-06,Diane Hofstede,writein,Raymond Wilson Rolfe
2001-03-01,Diane Hofstede,writein,skipped
2001-03-03,Diane Hofstede,writein,skipped
2001-03-03,Diane Hofstede,writein,skipped
2001-03-03,Diane Hofstede,writein,skipped
2001-03-03,Diane Hofstede,writein,skipped
2001-03-03,Diane Hofstede,writein,skipped
2001-03-04,Diane Hofstede,writein,skipped
2001-03-04,Diane Hofstede,writein,skipped
2001-03-05,Diane Hofstede,writein,skipped
2001-03-05,Diane Hofstede,writein,skipped
2001-03-05,Diane Hofstede,writein,skipped
2001-03-05,Diane Hofstede,writein,skipped
2001-03-06,Diane Hofstede,writein,skipped
2001-03-06,Diane Hofstede,writein,skipped
2001-03-07,Diane Hofstede,writein,skipped
2001-03-07,Diane Hofstede,writein,skipped
2001-03-07,Diane Hofstede,writein,skipped
2001-03-09,Diane Hofstede,writein,skipped
2001-03-07,Diane Hofstede,Allen Kathir,writein
2001-03-01,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-02,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-02,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-02,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-03,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-03,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-03,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-03,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-03,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-03,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-03,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-04,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-04,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-04,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-04,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-04,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-04,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-04,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-04,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-05,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-05,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-05,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-05,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-06,Diane Hofstede,Allen Kathir,Jeffery Cobia
2001-03-06,Diane Hofstede,Allen Kathir,Jeffery Cobia
