precinct,rank1,rank2,rank3
MINNEAPOLIS W-10 P-02,David Schorn,writein,writein
MINNEAPOLIS W-10 P-01,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-04,Saralyn Romanishan,David Schorn,Lisa Bender
MINNEAPOLIS W-10 P-08,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,Lisa Bender,David Schorn
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-01,Lisa Bender,David Schorn,skipped
MINNEAPOLIS W-10 P-02,David Schorn,Saralyn Romanishan,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Saralyn Romanishan,Saralyn Romanishan,Saralyn Romanishan
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-02,Bruce Lundeen,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-01,Lisa Bender,writein,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-01,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-07,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-08,skipped,skipped,skipped
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,Saralyn Romanishan,skipped
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,David Schorn,writein
MINNEAPOLIS W-10 P-07,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-02,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-01,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-03A,Saralyn Romanishan,David Schorn,Bruce Lundeen
MINNEAPOLIS W-10 P-08,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,Lisa Bender,skipped
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,Bruce Lundeen,David Schorn
MINNEAPOLIS W-10 P-08,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-01,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-04,Lisa Bender,Saralyn Romanishan,writein
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-01,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-01,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-06,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,skipped
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-02,Bruce Lundeen,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-03A,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,skipped
MINNEAPOLIS W-10 P-02,Saralyn Romanishan,David Schorn,skipped
MINNEAPOLIS W-10 P-10,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-08,Saralyn Romanishan,David Schorn,skipped
MINNEAPOLIS W-10 P-03A,David Schorn,Saralyn Romanishan,Bruce Lundeen
MINNEAPOLIS W-10 P-10,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-09,Saralyn Romanishan,Lisa Bender,David Schorn
MINNEAPOLIS W-10 P-08,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-10,Lisa Bender,Saralyn Romanishan,skipped
MINNEAPOLIS W-10 P-10,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-05A,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-02,Saralyn Romanishan,David Schorn,Bruce Lundeen
MINNEAPOLIS W-10 P-03A,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-10,Saralyn Romanishan,Lisa Bender,David Schorn
MINNEAPOLIS W-10 P-08,Saralyn Romanishan,Lisa Bender,David Schorn
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-08,skipped,skipped,skipped
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-04,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-01,Bruce Lundeen,Lisa Bender,David Schorn
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-10,Lisa Bender,writein,writein
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,skipped
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-02,Lisa Bender,Saralyn Romanishan,skipped
MINNEAPOLIS W-10 P-08,Saralyn Romanishan,David Schorn,Lisa Bender
MINNEAPOLIS W-10 P-02,David Schorn,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-09,Bruce Lundeen,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-04,Saralyn Romanishan,David Schorn,Bruce Lundeen
MINNEAPOLIS W-10 P-10,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-05A,David Schorn,Bruce Lundeen,Lisa Bender
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Bruce Lundeen
MINNEAPOLIS W-10 P-02,Saralyn Romanishan,David Schorn,Lisa Bender
MINNEAPOLIS W-10 P-10,Lisa Bender,Saralyn Romanishan,skipped
MINNEAPOLIS W-10 P-08,Lisa Bender,writein,skipped
MINNEAPOLIS W-10 P-10,Saralyn Romanishan,David Schorn,Lisa Bender
MINNEAPOLIS W-10 P-06,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-09,Saralyn Romanishan,skipped,skipped
MINNEAPOLIS W-10 P-04,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-02,Lisa Bender,David Schorn,skipped
MINNEAPOLIS W-10 P-02,Saralyn Romanishan,David Schorn,Lisa Bender
MINNEAPOLIS W-10 P-08,Saralyn Romanishan,Lisa Bender,skipped
MINNEAPOLIS W-10 P-02,David Schorn,Lisa Bender,Saralyn Romanishan
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,David Schorn,Bruce Lundeen
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-04,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-07,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-04,Saralyn Romanishan,David Schorn,Lisa Bender
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-10,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-10,Lisa Bender,Saralyn Romanishan,skipped
MINNEAPOLIS W-10 P-06,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-05A,David Schorn,Bruce Lundeen,Saralyn Romanishan
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-01,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-02,David Schorn,Saralyn Romanishan,writein
MINNEAPOLIS W-10 P-02,Saralyn Romanishan,Bruce Lundeen,David Schorn
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-06,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-09,skipped,skipped,skipped
MINNEAPOLIS W-10 P-03A,Saralyn Romanishan,David Schorn,Bruce Lundeen
MINNEAPOLIS W-10 P-06,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-10,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-02,Saralyn Romanishan,David Schorn,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-05A,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-03A,Saralyn Romanishan,David Schorn,Lisa Bender
MINNEAPOLIS W-10 P-09,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-01,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn
MINNEAPOLIS W-10 P-04,Saralyn Romanishan,David Schorn,Lisa Bender
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-03A,Lisa Bender,David Schorn,skipped
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-02,David Schorn,Saralyn Romanishan,Lisa Bender
MINNEAPOLIS W-10 P-10,Lisa Bender,Saralyn Romanishan,skipped
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-09,David Schorn,Saralyn Romanishan,Lisa Bender
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,David Schorn,Bruce Lundeen
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-03A,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-09,Saralyn Romanishan,Lisa Bender,David Schorn
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,skipped
MINNEAPOLIS W-10 P-10,skipped,skipped,skipped
MINNEAPOLIS W-10 P-01,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-02,Bruce Lundeen,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,writein,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-05A,David Schorn,Saralyn Romanishan,Bruce Lundeen
MINNEAPOLIS W-10 P-03A,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,skipped
MINNEAPOLIS W-10 P-08,David Schorn,skipped,skipped
MINNEAPOLIS W-10 P-07,Saralyn Romanishan,David Schorn,skipped
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-02,skipped,skipped,skipped
MINNEAPOLIS W-10 P-02,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,skipped,skipped
MINNEAPOLIS W-10 P-10,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-01,Lisa Bender,writein,writein
MINNEAPOLIS W-10 P-06,skipped,skipped,skipped
MINNEAPOLIS W-10 P-02,David Schorn,Bruce Lundeen,Saralyn Romanishan
MINNEAPOLIS W-10 P-02,David Schorn,Bruce Lundeen,Saralyn Romanishan
MINNEAPOLIS W-10 P-02,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-02,David Schorn,Bruce Lundeen,Saralyn Romanishan
MINNEAPOLIS W-10 P-09,Lisa Bender,writein,skipped
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-09,skipped,skipped,skipped
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-09,Lisa Bender,Bruce Lundeen,skipped
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-09,Bruce Lundeen,skipped,skipped
MINNEAPOLIS W-10 P-09,Lisa Bender,Lisa Bender,Lisa Bender
MINNEAPOLIS W-10 P-09,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-09,Bruce Lundeen,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-09,skipped,skipped,skipped
MINNEAPOLIS W-10 P-09,skipped,skipped,skipped
MINNEAPOLIS W-10 P-09,David Schorn,Saralyn Romanishan,Bruce Lundeen
MINNEAPOLIS W-10 P-09,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-09,David Schorn,Saralyn Romanishan,Lisa Bender
MINNEAPOLIS W-10 P-09,Saralyn Romanishan,Lisa Bender,David Schorn
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-09,skipped,skipped,skipped
MINNEAPOLIS W-10 P-09,Bruce Lundeen,skipped,skipped
MINNEAPOLIS W-10 P-09,David Schorn,Lisa Bender,Bruce Lundeen
MINNEAPOLIS W-10 P-09,David Schorn,Saralyn Romanishan,Bruce Lundeen
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-09,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-09,Lisa Bender,David Schorn,overvote
MINNEAPOLIS W-10 P-09,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-02,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-08,skipped,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Saralyn Romanishan,David Schorn,Bruce Lundeen
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Saralyn Romanishan,Bruce Lundeen,Lisa Bender
MINNEAPOLIS W-10 P-07,Saralyn Romanishan,David Schorn,Lisa Bender
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-07,Lisa Bender,writein,skipped
MINNEAPOLIS W-10 P-07,Bruce Lundeen,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,skipped,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-07,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-04,Bruce Lundeen,Bruce Lundeen,Bruce Lundeen
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-04,Lisa Bender,David Schorn,skipped
MINNEAPOLIS W-10 P-04,David Schorn,Saralyn Romanishan,Bruce Lundeen
MINNEAPOLIS W-10 P-04,David Schorn,Lisa Bender,Saralyn Romanishan
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-04,Bruce Lundeen,skipped,skipped
MINNEAPOLIS W-10 P-04,Saralyn Romanishan,David Schorn,Lisa Bender
MINNEAPOLIS W-10 P-04,Saralyn Romanishan,David Schorn,Lisa Bender
MINNEAPOLIS W-10 P-04,Bruce Lundeen,David Schorn,Lisa Bender
MINNEAPOLIS W-10 P-04,Lisa Bender,David Schorn,Saralyn Romanishan
MINNEAPOLIS W-10 P-04,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-04,Saralyn Romanishan,David Schorn,Lisa Bender
MINNEAPOLIS W-10 P-04,David Schorn,skipped,skipped
MINNEAPOLIS W-10 P-04,Lisa Bender,David Schorn,skipped
MINNEAPOLIS W-10 P-04,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-04,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-04,Lisa Bender,Saralyn Romanishan,skipped
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-04,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-04,Bruce Lundeen,Lisa Bender,Saralyn Romanishan
MINNEAPOLIS W-10 P-04,David Schorn,skipped,skipped
MINNEAPOLIS W-10 P-04,Lisa Bender,Saralyn Romanishan,Bruce Lundeen
MINNEAPOLIS W-10 P-01,Saralyn Romanishan,David Schorn,Bruce Lundeen
MINNEAPOLIS W-10 P-08,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-08,David Schorn,Saralyn Romanishan,writein
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,David Schorn
MINNEAPOLIS W-10 P-08,Lisa Bender,skipped,skipped
MINNEAPOLIS W-10 P-08,Lisa Bender,Saralyn Romanishan,skipped
