Precinct,rank1,rank2,rank3
MINNEAPOLIS W-10 P-07,Alicia Gibson,Alicia Gibson,Chris Parsons
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,David Wheeler
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Katie Jones,skipped
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Ubah Nur,Katie Jones
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Ubah Nur,Katie Jones
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Ubah Nur,Katie Jones
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Ubah Nur,Katie Jones
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Ubah Nur,Katie Jones
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Ubah Nur,Katie Jones
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Ubah Nur,Katie Jones
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Ubah Nur,Katie Jones
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Ubah Nur,Katie Jones
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Ubah Nur,Katie Jones
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Ubah Nur,Katie Jones
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Ubah Nur,Katie Jones
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Ubah Nur,Katie Jones
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Ubah Nur,Katie Jones
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,skipped,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Katie Jones,Aisha Chughtai,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,skipped
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,Aisha Chughtai
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,Aisha Chughtai
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,Aisha Chughtai
MINNEAPOLIS W-10 P-07,Chris Parsons,Alicia Gibson,Aisha Chughtai
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Alicia Gibson,Ubah Nur
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Alicia Gibson,Ubah Nur
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Alicia Gibson,Ubah Nur
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Alicia Gibson,Ubah Nur
MINNEAPOLIS W-10 P-07,Aisha Chughtai,Alicia Gibson,Ubah Nur
