,0,1,2,3,4,5,6
1,Write-In cells: 294,,,,,,
2,Overvote cells: 131,,,,,,
3,Rebecca N. Lamorte: 0,,,,,,
4,Julie Menin: 1,,,,,,
5,Tricia M. Shimamura: 2,,,,,,
6,Marco A. Tamayo: 3,,,,,,
7,Billy Freeland: 4,,,,,,
8,Kim Moscaritolo: 5,,,,,,
9,Christopher  A. Sosa: 6,,,,,,
26126,1,,,,,,
26127,2,,,,,,
26128,6,,,,,,
26130,0,,,,,,
26131,6,4.0,1.0,,,,
26132,2,1.0,,,,,
26133,2,1.0,,,,,
26134,1,,,,,,
26135,1,4.0,,,,,
26136,1,,,,,,
26137,2,1.0,4.0,,,,
26139,1,,,,,,
26140,2,4.0,6.0,0.0,5.0,,
26141,6,,,,,,
26142,1,,,,,,
26143,3,4.0,5.0,2.0,1.0,,
26144,1,5.0,4.0,2.0,,,
26145,0,,,,,,
26146,0,,,,,,
26147,5,1.0,2.0,,,,
26149,4,,,,,,
26150,2,5.0,,,,,
26151,6,3.0,5.0,0.0,1.0,,
26152,1,5.0,,,,,
26153,0,1.0,2.0,3.0,4.0,,
26155,6,0.0,2.0,4.0,3.0,,
26157,0,2.0,6.0,5.0,3.0,,
26158,4,2.0,0.0,,,,
26159,1,,,,,,
26160,5,3.0,2.0,4.0,1.0,,
26161,3,4.0,,,,,
26162,1,2.0,3.0,0.0,4.0,,
26163,1,2.0,3.0,0.0,4.0,,
26166,1,5.0,3.0,,,,
26244,2,0.0,1.0,3.0,,,
26293,2,0.0,,,,,
26294,3,1.0,4.0,,,,
26295,1,,,,,,
26296,0,,,,,,
26297,2,5.0,1.0,,,,
26298,0,1.0,5.0,6.0,3.0,,
26299,5,,,,,,
26300,5,2.0,3.0,,,,
26302,2,,,,,,
26303,1,,,,,,
26304,6,1.0,3.0,0.0,,,
26305,6,0.0,5.0,,,,
26306,2,1.0,5.0,0.0,4.0,,
26307,2,,,,,,
26308,1,,,,,,
26309,6,3.0,1.0,0.0,,,
26311,6,1.0,3.0,0.0,,,
26312,2,,,,,,
26313,4,2.0,,,,,
26314,1,,,,,,
26315,2,0.0,5.0,4.0,6.0,,
26316,1,,,,,,
26317,1,,,,,,
26318,2,,,,,,
26319,1,2.0,,,,,
26320,2,3.0,6.0,1.0,4.0,,
26321,0,6.0,4.0,2.0,1.0,,
26322,3,,,,,,
26323,2,1.0,0.0,4.0,6.0,,
26324,3,,,,,,
26325,2,4.0,0.0,1.0,,,
26326,2,1.0,3.0,,,,
26327,4,,,,,,
26328,2,5.0,1.0,,,,
26329,2,6.0,5.0,4.0,0.0,,
26330,2,,,,,,
26331,5,0.0,1.0,2.0,4.0,,
26332,2,0.0,5.0,1.0,,,
26333,1,0.0,5.0,,,,
26334,2,,,,,,
