,0,1,2,3,4,5,6,7
43113,2,5.0,4.0,7.0,6.0,,,
43114,4,3.0,0.0,7.0,,,,
43115,3,2.0,0.0,1.0,6.0,,,
43117,2,1.0,5.0,0.0,,,,
43119,1,6.0,,,,,,
43120,3,4.0,,,,,,
43122,6,4.0,,,,,,
43123,6,0.0,,,,,,
43124,0,,,,,,,
43125,6,0.0,7.0,3.0,5.0,,,
43126,6,1.0,,,,,,
43127,6,,,,,,,
43128,4,,,,,,,
43130,4,,,,,,,
43132,7,,,,,,,
43133,0,6.0,3.0,,,,,
43134,2,5.0,,,,,,
43136,5,0.0,,,,,,
43137,6,,,,,,,
43138,3,,,,,,,
43140,3,,,,,,,
43141,5,,,,,,,
43142,5,,,,,,,
43143,1,3.0,,,,,,
43144,2,,,,,,,
43146,1,,,,,,,
43147,1,3.0,,,,,,
43148,6,,,,,,,
43149,6,3.0,2.0,,,,,
43150,4,,,,,,,
43151,0,4.0,2.0,3.0,6.0,,,
43152,5,6.0,4.0,7.0,0.0,,,
43155,2,0.0,5.0,7.0,4.0,,,
43156,3,2.0,0.0,,,,,
43158,5,,,,,,,
43161,1,7.0,5.0,,,,,
43163,3,5.0,,,,,,
43164,3,,,,,,,
43167,0,,,,,,,
43168,6,4.0,,,,,,
43169,3,2.0,0.0,,,,,
43170,1,,,,,,,
43172,6,,,,,,,
43174,4,,,,,,,
43175,4,6.0,,,,,,
43177,6,3.0,2.0,5.0,0.0,,,
43178,6,5.0,3.0,,,,,
43179,6,4.0,3.0,2.0,0.0,,,
43181,3,1.0,0.0,,,,,
43182,6,,,,,,,
43184,0,,,,,,,
43185,6,,,,,,,
43188,6,5.0,4.0,2.0,0.0,,,
43189,5,3.0,,,,,,
43190,3,2.0,0.0,4.0,1.0,,,
43191,6,4.0,3.0,2.0,5.0,,,
43192,6,,,,,,,
43195,5,3.0,,,,,,
43197,3,7.0,0.0,,,,,
43198,6,5.0,,,,,,
43199,6,3.0,1.0,2.0,5.0,,,
43200,3,1.0,,,,,,
43201,0,4.0,7.0,5.0,6.0,,,
43202,4,,,,,,,
43203,3,2.0,1.0,,,,,
43206,0,3.0,7.0,,,,,
43209,2,7.0,0.0,5.0,1.0,,,
43211,6,7.0,,,,,,
43212,7,,,,,,,
43214,7,5.0,6.0,0.0,2.0,,,
43215,4,,,,,,,
43216,2,3.0,6.0,1.0,0.0,,,
43217,3,5.0,4.0,2.0,6.0,,,
43218,1,0.0,5.0,,,,,
43220,2,5.0,4.0,,,,,
43221,4,6.0,,,,,,
43222,3,,,,,,,
43223,2,0.0,,,,,,
43224,3,2.0,4.0,1.0,7.0,,,
43225,6,3.0,5.0,2.0,0.0,,,
43226,5,,,,,,,
43228,1,,,,,,,
43230,7,6.0,,,,,,
43231,4,6.0,,,,,,
43232,6,3.0,2.0,0.0,1.0,,,
43234,2,,,,,,,
43235,6,7.0,3.0,4.0,,,,
43237,6,3.0,,,,,,
43238,2,4.0,5.0,3.0,0.0,,,
43239,6,2.0,5.0,,,,,
43242,3,,,,,,,
43243,6,5.0,2.0,0.0,,,,
43244,7,1.0,,,,,,
43245,3,,,,,,,
43248,0,,,,,,,
43249,6,,,,,,,
43251,6,,,,,,,
43252,2,,,,,,,
43878,6,,,,,,,
43879,6,,,,,,,
43880,4,1.0,,,,,,
43882,6,,,,,,,
43883,7,0.0,3.0,6.0,1.0,,,
43884,5,3.0,6.0,,,,,
43885,6,,,,,,,
43886,6,,,,,,,
43887,6,,,,,,,
43889,6,,,,,,,
43890,6,,,,,,,
43892,6,,,,,,,
43896,6,3.0,1.0,5.0,,,,
43897,6,1.0,,,,,,
43899,5,,,,,,,
43901,0,5.0,6.0,3.0,2.0,,,
43903,6,,,,,,,
43904,5,2.0,,,,,,
43907,6,,,,,,,
43909,3,0.0,6.0,7.0,4.0,,,
43910,6,,,,,,,
43911,3,0.0,4.0,,,,,
43912,6,,,,,,,
43914,5,3.0,0.0,,,,,
43915,5,,,,,,,
43916,6,,,,,,,
43917,5,3.0,,,,,,
43918,6,,,,,,,
43920,6,,,,,,,
43921,6,,,,,,,
43922,5,6.0,2.0,0.0,4.0,,,
43923,6,,,,,,,
43925,6,,,,,,,
43926,5,,,,,,,
43929,0,1.0,3.0,2.0,5.0,,,
43930,6,,,,,,,
43931,6,,,,,,,
43933,7,,,,,,,
43934,6,,,,,,,
43938,6,,,,,,,
43943,6,2.0,,,,,,
43944,2,,,,,,,
43945,3,6.0,,,,,,
43946,4,3.0,1.0,0.0,6.0,,,
43947,4,0.0,7.0,5.0,3.0,,,
43948,6,,,,,,,
43949,6,,,,,,,
43950,6,,,,,,,
43952,6,2.0,5.0,,,,,
43953,7,,,,,,,
43955,6,,,,,,,
43957,6,,,,,,,
43958,6,,,,,,,
43959,0,4.0,2.0,,,,,
43960,6,,,,,,,
43961,1,2.0,6.0,4.0,,,,
43962,6,,,,,,,
43964,2,4.0,3.0,0.0,,,,
43966,6,,,,,,,
43967,6,,,,,,,
43968,6,5.0,3.0,2.0,1.0,,,
43969,6,,,,,,,
43970,2,4.0,3.0,0.0,1.0,,,
43971,6,4.0,,,,,,
43972,6,,,,,,,
43973,6,,,,,,,
43976,6,5.0,,,,,,
43980,3,,,,,,,
43981,6,4.0,3.0,2.0,5.0,,,
43982,6,,,,,,,
43983,6,,,,,,,
43984,2,,,,,,,
43985,6,,,,,,,
43987,5,6.0,,,,,,
43988,3,,,,,,,
43990,2,4.0,7.0,0.0,3.0,,,
43991,6,,,,,,,
43993,6,,,,,,,
43994,2,4.0,3.0,,,,,
43997,6,,,,,,,
43998,6,3.0,2.0,0.0,1.0,,,
43999,6,,,,,,,
44003,6,,,,,,,
44004,6,5.0,,,,,,
44233,6,5.0,2.0,7.0,0.0,,,
44237,0,,,,,,,
44238,6,3.0,1.0,5.0,4.0,,,
44239,6,3.0,2.0,0.0,1.0,,,
44241,5,2.0,6.0,,,,,
44243,6,,,,,,,
44244,3,,,,,,,
44245,0,5.0,,,,,,
44246,4,6.0,3.0,2.0,0.0,,,
44247,5,3.0,6.0,,,,,
44249,6,,,,,,,
44251,0,2.0,6.0,3.0,5.0,,,
44252,6,,,,,,,
44253,6,5.0,2.0,0.0,3.0,,,
44254,6,,,,,,,
44255,6,,,,,,,
44256,6,2.0,7.0,,,,,
44257,6,2.0,0.0,7.0,4.0,,,
44260,0,6.0,5.0,3.0,1.0,,,
44261,7,,,,,,,
44262,6,,,,,,,
44265,3,2.0,,,,,,
44266,6,3.0,5.0,,,,,
44267,6,,,,,,,
44269,6,,,,,,,
44270,6,,,,,,,
44272,6,,,,,,,
44274,3,6.0,,,,,,
44275,6,5.0,0.0,3.0,1.0,,,
44276,6,,,,,,,
44278,1,,,,,,,
44279,6,,,,,,,
44280,6,2.0,3.0,5.0,4.0,,,
44281,6,3.0,5.0,,,,,
44282,2,,,,,,,
44284,6,,,,,,,
44285,3,,,,,,,
44286,6,,,,,,,
44287,4,,,,,,,
44289,6,,,,,,,
44290,6,,,,,,,
44291,4,6.0,3.0,5.0,7.0,,,
44292,6,,,,,,,
44293,3,,,,,,,
44294,5,3.0,6.0,,,,,
44296,6,,,,,,,
44298,5,6.0,,,,,,
44301,0,3.0,5.0,,,,,
44304,6,,,,,,,
44305,6,,,,,,,
44307,6,3.0,1.0,5.0,,,,
44309,6,,,,,,,
44310,5,3.0,,,,,,
44311,6,,,,,,,
44312,6,0.0,3.0,1.0,5.0,,,
44315,6,2.0,0.0,1.0,5.0,,,
44317,6,5.0,3.0,,,,,
44320,6,,,,,,,
44322,0,,,,,,,
44323,6,,,,,,,
44326,6,5.0,,,,,,
44327,5,3.0,0.0,7.0,6.0,,,
44328,6,,,,,,,
44331,2,,,,,,,
44332,6,7.0,2.0,5.0,1.0,,,
44333,5,,,,,,,
44335,6,,,,,,,
44337,6,1.0,4.0,2.0,3.0,,,
44338,6,,,,,,,
44340,6,,,,,,,
44341,5,3.0,0.0,7.0,6.0,,,
44342,2,3.0,0.0,,,,,
44343,6,,,,,,,
44344,6,,,,,,,
44350,6,,,,,,,
44352,6,,,,,,,
44355,6,,,,,,,
44356,6,1.0,2.0,5.0,7.0,,,
44357,6,,,,,,,
44358,6,,,,,,,
44359,6,,,,,,,
44360,6,,,,,,,
44361,6,4.0,3.0,1.0,5.0,,,
44997,0,4.0,3.0,,,,,
45007,2,0.0,5.0,3.0,4.0,,,
45014,2,,,,,,,
45017,0,,,,,,,
45020,5,,,,,,,
45022,0,4.0,7.0,,,,,
45034,2,3.0,6.0,1.0,7.0,,,
45049,5,,,,,,,
45057,0,3.0,,,,,,
45058,0,5.0,6.0,2.0,1.0,,,
45059,0,,,,,,,
45065,2,0.0,1.0,5.0,6.0,,,
45069,1,,,,,,,
45075,0,1.0,,,,,,
45096,0,,,,,,,
45097,1,2.0,6.0,7.0,4.0,,,
45098,3,0.0,2.0,4.0,7.0,,,
45105,2,,,,,,,
45109,2,3.0,0.0,5.0,6.0,,,
45112,0,3.0,5.0,2.0,4.0,,,
45118,3,,,,,,,
45120,0,2.0,6.0,,,,,
45121,7,0.0,2.0,3.0,1.0,,,
45123,2,,,,,,,
45125,0,,,,,,,
45127,0,,,,,,,
45138,0,,,,,,,
45140,2,6.0,4.0,7.0,5.0,,,
45153,7,,,,,,,
45157,2,,,,,,,
45158,0,5.0,2.0,1.0,7.0,,,
45162,0,,,,,,,
45163,1,0.0,3.0,7.0,6.0,,,
45166,0,,,,,,,
46089,6,,,,,,,
46090,6,5.0,,,,,,
46092,6,,,,,,,
46094,6,5.0,3.0,0.0,2.0,,,
46095,2,6.0,,,,,,
46098,6,,,,,,,
46099,6,,,,,,,
46100,6,,,,,,,
46102,6,,,,,,,
46107,6,0.0,5.0,,,,,
46109,6,,,,,,,
46110,6,,,,,,,
46112,6,,,,,,,
46113,6,5.0,,,,,,
46114,5,,,,,,,
46118,6,,,,,,,
46119,6,5.0,4.0,,,,,
46121,6,,,,,,,
46123,6,5.0,,,,,,
46128,6,,,,,,,
46130,6,,,,,,,
46131,2,0.0,1.0,5.0,,,,
46132,6,4.0,,,,,,
46136,6,3.0,0.0,5.0,7.0,,,
46137,6,0.0,5.0,4.0,3.0,,,
46139,5,,,,,,,
46140,6,,,,,,,
46141,2,3.0,4.0,1.0,0.0,,,
46142,6,3.0,,,,,,
46145,3,2.0,7.0,4.0,6.0,,,
46146,6,,,,,,,
46147,6,3.0,2.0,0.0,,,,
46148,6,3.0,1.0,2.0,5.0,,,
46149,6,7.0,1.0,2.0,3.0,,,
46150,0,2.0,4.0,,,,,
46151,6,,,,,,,
46152,6,4.0,5.0,,,,,
46154,6,,,,,,,
46156,6,,,,,,,
46157,6,2.0,1.0,5.0,4.0,,,
46159,0,4.0,3.0,1.0,7.0,,,
46164,6,3.0,0.0,7.0,5.0,,,
46166,5,2.0,0.0,6.0,1.0,,,
46168,6,,,,,,,
46169,6,0.0,,,,,,
46170,2,5.0,,,,,,
46171,6,3.0,2.0,0.0,1.0,,,
46172,6,5.0,2.0,3.0,4.0,,,
46174,6,5.0,7.0,3.0,4.0,,,
46175,5,3.0,,,,,,
46176,6,,,,,,,
46178,6,,,,,,,
46180,0,7.0,3.0,4.0,2.0,,,
46181,6,,,,,,,
46182,4,,,,,,,
46184,6,,,,,,,
46186,4,0.0,5.0,,,,,
46187,2,,,,,,,
46189,6,,,,,,,
46190,5,,,,,,,
46191,6,,,,,,,
46192,6,,,,,,,
46193,6,5.0,4.0,7.0,,,,
46195,6,,,,,,,
46198,0,7.0,3.0,4.0,5.0,,,
46199,6,,,,,,,
46200,6,,,,,,,
46203,6,5.0,3.0,1.0,0.0,,,
46205,6,,,,,,,
46207,6,,,,,,,
46209,4,6.0,5.0,3.0,1.0,,,
46212,1,,,,,,,
46217,6,5.0,1.0,,,,,
46218,6,,,,,,,
46219,6,,,,,,,
46221,3,,,,,,,
46223,2,5.0,6.0,,,,,
46224,6,,,,,,,
46225,6,5.0,3.0,,,,,
46226,6,,,,,,,
46227,6,,,,,,,
46231,2,1.0,,,,,,
46232,7,4.0,2.0,0.0,,,,
46234,5,6.0,3.0,,,,,
46235,6,2.0,0.0,7.0,,,,
46236,5,3.0,6.0,,,,,
46237,6,,,,,,,
46242,6,,,,,,,
46243,6,4.0,1.0,,,,,
46244,5,6.0,4.0,0.0,,,,
46245,5,4.0,6.0,0.0,7.0,,,
46246,6,4.0,3.0,0.0,1.0,,,
46250,6,,,,,,,
46251,7,5.0,,,,,,
46254,6,,,,,,,
46255,5,7.0,1.0,0.0,2.0,,,
46258,6,4.0,5.0,,,,,
46259,6,,,,,,,
46260,6,5.0,0.0,,,,,
46262,6,,,,,,,
46264,0,6.0,,,,,,
46265,6,,,,,,,
46266,6,,,,,,,
46267,6,3.0,,,,,,
46268,0,,,,,,,
46269,3,,,,,,,
46271,6,,,,,,,
46273,4,,,,,,,
46275,6,,,,,,,
46276,1,2.0,0.0,,,,,
46277,6,,,,,,,
46278,2,4.0,0.0,,,,,
46279,6,,,,,,,
46282,6,,,,,,,
46283,2,,,,,,,
46284,6,1.0,,,,,,
46286,6,,,,,,,
46289,6,2.0,,,,,,
46290,0,,,,,,,
46293,6,5.0,,,,,,
46296,6,,,,,,,
46298,4,,,,,,,
46301,1,,,,,,,
46302,6,3.0,2.0,0.0,1.0,,,
46304,6,,,,,,,
46305,6,,,,,,,
46455,0,,,,,,,
46460,3,5.0,,,,,,
46462,2,,,,,,,
46463,0,2.0,5.0,,,,,
46466,2,,,,,,,
46473,0,,,,,,,
46475,7,0.0,1.0,2.0,4.0,,,
46482,2,0.0,4.0,3.0,1.0,,,
46489,2,,,,,,,
46491,1,,,,,,,
46492,1,,,,,,,
46496,2,5.0,,,,,,
46497,4,6.0,1.0,0.0,,,,
46501,0,,,,,,,
46522,5,0.0,3.0,6.0,2.0,,,
46525,0,2.0,5.0,3.0,6.0,,,
46537,2,,,,,,,
46539,0,4.0,,,,,,
46545,2,,,,,,,
46550,1,,,,,,,
46557,0,1.0,,,,,,
46564,2,,,,,,,
46566,1,,,,,,,
46569,7,4.0,3.0,0.0,,,,
46570,0,5.0,,,,,,
46574,5,4.0,3.0,1.0,7.0,,,
46576,0,,,,,,,
46579,0,1.0,,,,,,
46583,4,2.0,,,,,,
46585,6,4.0,2.0,1.0,7.0,,,
46593,0,6.0,3.0,,,,,
46608,0,4.0,1.0,,,,,
46610,0,3.0,1.0,7.0,,,,
46614,0,6.0,1.0,5.0,3.0,,,
46616,1,,,,,,,
46622,2,,,,,,,
46627,2,7.0,,,,,,
47051,5,,,,,,,
47052,6,5.0,0.0,2.0,3.0,,,
47054,2,5.0,3.0,0.0,7.0,,,
47057,6,4.0,3.0,1.0,5.0,,,
47060,6,,,,,,,
47063,6,1.0,3.0,4.0,5.0,,,
47064,6,,,,,,,
47065,5,3.0,2.0,1.0,0.0,,,
47067,6,5.0,2.0,0.0,,,,
47069,6,4.0,3.0,0.0,1.0,,,
47071,5,,,,,,,
47072,6,,,,,,,
47073,6,,,,,,,
47074,6,3.0,,,,,,
47076,6,5.0,2.0,4.0,1.0,,,
47077,0,7.0,4.0,,,,,
47079,6,,,,,,,
47083,3,5.0,,,,,,
47084,6,,,,,,,
47085,6,3.0,,,,,,
47086,6,4.0,,,,,,
47087,6,,,,,,,
47088,6,3.0,,,,,,
47089,6,5.0,2.0,0.0,4.0,,,
47090,6,,,,,,,
47091,3,1.0,6.0,5.0,4.0,,,
47092,6,3.0,0.0,1.0,5.0,,,
47096,6,,,,,,,
47098,6,1.0,7.0,2.0,3.0,,,
47099,6,,,,,,,
47100,5,6.0,2.0,,,,,
47101,6,5.0,0.0,,,,,
47103,6,,,,,,,
47105,4,6.0,,,,,,
47109,3,,,,,,,
47114,4,0.0,7.0,6.0,5.0,,,
47115,6,,,,,,,
47117,6,4.0,5.0,0.0,1.0,,,
47118,6,5.0,7.0,0.0,2.0,,,
47121,5,6.0,2.0,,,,,
47123,6,,,,,,,
47124,6,,,,,,,
47127,6,5.0,2.0,,,,,
47128,6,,,,,,,
47129,6,,,,,,,
47130,6,,,,,,,
47131,6,,,,,,,
47133,6,,,,,,,
47134,6,,,,,,,
47135,6,,,,,,,
47136,6,5.0,3.0,2.0,,,,
47137,6,3.0,1.0,7.0,2.0,,,
47138,6,4.0,,,,,,
47139,6,,,,,,,
47141,6,2.0,0.0,,,,,
47142,6,,,,,,,
47144,6,,,,,,,
47145,6,,,,,,,
47146,3,2.0,7.0,4.0,6.0,,,
47147,5,3.0,6.0,,,,,
47149,3,0.0,,,,,,
47150,6,,,,,,,
47151,6,,,,,,,
47152,6,3.0,,,,,,
47157,6,,,,,,,
47158,6,,,,,,,
47160,6,5.0,0.0,,,,,
47163,0,7.0,,,,,,
47164,6,,,,,,,
47165,0,3.0,2.0,5.0,4.0,,,
47167,7,5.0,3.0,,,,,
47169,6,3.0,,,,,,
47171,6,,,,,,,
47173,6,,,,,,,
47174,6,4.0,1.0,,,,,
47175,6,,,,,,,
47176,7,,,,,,,
47179,6,,,,,,,
47180,6,7.0,2.0,4.0,0.0,,,
47181,5,6.0,,,,,,
47182,6,7.0,3.0,,,,,
47183,6,,,,,,,
47184,6,,,,,,,
47186,6,3.0,4.0,,,,,
47187,6,,,,,,,
47188,6,,,,,,,
47190,6,,,,,,,
47199,6,5.0,3.0,4.0,1.0,,,
47201,5,6.0,3.0,,,,,
48234,2,3.0,7.0,6.0,5.0,,,
48240,0,7.0,5.0,2.0,4.0,,,
48241,3,2.0,0.0,5.0,,,,
48243,0,,,,,,,
48246,3,0.0,1.0,2.0,5.0,,,
48249,0,,,,,,,
48252,2,4.0,1.0,3.0,7.0,,,
48257,0,,,,,,,
48260,3,,,,,,,
48261,7,0.0,1.0,5.0,4.0,,,
48266,0,7.0,5.0,2.0,4.0,,,
48272,5,2.0,,,,,,
48273,0,1.0,,,,,,
48275,1,,,,,,,
48280,1,,,,,,,
48283,5,3.0,0.0,,,,,
48287,0,,,,,,,
48291,0,,,,,,,
48303,2,3.0,,,,,,
48304,2,3.0,,,,,,
48307,2,1.0,4.0,7.0,5.0,,,
48313,3,4.0,6.0,5.0,,,,
48325,4,,,,,,,
48326,0,2.0,7.0,4.0,1.0,,,
48333,2,1.0,7.0,5.0,3.0,,,
48334,2,5.0,0.0,,,,,
48336,4,6.0,2.0,1.0,,,,
48345,0,,,,,,,
48356,5,3.0,0.0,2.0,1.0,,,
48357,7,0.0,,,,,,
48358,0,2.0,1.0,7.0,3.0,,,
48365,3,2.0,0.0,1.0,7.0,,,
48366,2,1.0,4.0,5.0,7.0,,,
48367,2,0.0,,,,,,
48373,7,3.0,,,,,,
48374,1,6.0,2.0,0.0,7.0,,,
48376,3,,,,,,,
48377,1,7.0,4.0,3.0,,,,
48378,0,,,,,,,
48389,5,,,,,,,
48391,7,2.0,0.0,,,,,
48392,2,,,,,,,
48393,0,5.0,2.0,,,,,
48397,5,,,,,,,
48399,1,4.0,2.0,7.0,,,,
48401,0,2.0,7.0,1.0,3.0,,,
51132,2,0.0,6.0,1.0,3.0,,,
51133,1,0.0,2.0,7.0,3.0,,,
51134,1,4.0,,,,,,
51135,5,3.0,2.0,0.0,7.0,,,
51136,2,,,,,,,
51137,2,,,,,,,
51138,2,3.0,0.0,1.0,4.0,,,
51140,4,2.0,,,,,,
51141,2,5.0,,,,,,
51142,7,5.0,0.0,,,,,
51143,0,3.0,7.0,2.0,1.0,,,
51144,0,4.0,2.0,1.0,7.0,,,
51146,5,0.0,,,,,,
51147,0,,,,,,,
51148,1,2.0,,,,,,
51149,2,4.0,3.0,5.0,0.0,,,
51150,0,4.0,2.0,7.0,5.0,,,
51151,0,6.0,,,,,,
51152,4,,,,,,,
51153,2,0.0,7.0,1.0,,,,
51154,0,,,,,,,
51155,2,1.0,0.0,4.0,7.0,,,
51156,6,,,,,,,
51158,0,2.0,1.0,3.0,7.0,,,
51159,4,5.0,6.0,3.0,1.0,,,
51160,0,2.0,6.0,,,,,
51161,2,1.0,3.0,6.0,4.0,,,
51162,2,,,,,,,
51163,3,2.0,0.0,1.0,7.0,,,
51164,3,,,,,,,
51165,0,2.0,7.0,3.0,5.0,,,
51167,2,1.0,,,,,,
51168,2,5.0,3.0,0.0,6.0,,,
51169,5,4.0,6.0,1.0,,,,
51170,2,,,,,,,
51171,2,3.0,0.0,6.0,7.0,,,
51172,0,2.0,,,,,,
51173,0,,,,,,,
51174,4,1.0,,,,,,
51177,0,,,,,,,
51178,0,3.0,2.0,7.0,6.0,,,
51179,3,5.0,0.0,2.0,6.0,,,
51180,0,2.0,,,,,,
51181,0,5.0,3.0,,,,,
51182,2,,,,,,,
51183,3,2.0,0.0,1.0,6.0,,,
51184,2,,,,,,,
51185,5,3.0,1.0,2.0,6.0,,,
51187,0,3.0,2.0,1.0,7.0,,,
51188,2,1.0,3.0,,,,,
51189,0,4.0,5.0,6.0,1.0,,,
51190,2,0.0,3.0,1.0,7.0,,,
51191,4,3.0,2.0,6.0,1.0,,,
51192,4,,,,,,,
51193,2,,,,,,,
51194,2,0.0,5.0,,,,,
51195,5,0.0,4.0,3.0,6.0,,,
51196,0,2.0,5.0,4.0,,,,
51197,2,1.0,5.0,7.0,0.0,,,
51198,4,,,,,,,
51199,0,,,,,,,
51200,0,2.0,5.0,4.0,,,,
51201,2,,,,,,,
51202,2,,,,,,,
51203,2,,,,,,,
51206,0,2.0,3.0,1.0,7.0,,,
51208,0,,,,,,,
51209,3,1.0,2.0,7.0,4.0,,,
51210,0,3.0,5.0,6.0,1.0,,,
51211,2,0.0,,,,,,
51212,0,1.0,2.0,3.0,7.0,,,
51213,3,5.0,0.0,2.0,7.0,,,
51214,5,,,,,,,
51216,4,2.0,0.0,7.0,,,,
51217,2,4.0,,,,,,
51218,5,0.0,2.0,3.0,,,,
51219,2,0.0,1.0,,,,,
51220,0,1.0,2.0,6.0,7.0,,,
51221,5,2.0,0.0,3.0,1.0,,,
51222,5,2.0,0.0,,,,,
51223,6,0.0,5.0,1.0,2.0,,,
51224,4,3.0,5.0,2.0,7.0,,,
51225,0,2.0,3.0,1.0,4.0,,,
51226,2,1.0,3.0,4.0,7.0,,,
51228,3,5.0,2.0,1.0,0.0,,,
51229,4,6.0,1.0,3.0,7.0,,,
51230,0,5.0,3.0,4.0,2.0,,,
51232,2,3.0,,,,,,
51234,2,,,,,,,
51235,2,0.0,3.0,1.0,7.0,,,
51237,2,6.0,1.0,4.0,,,,
51238,4,0.0,2.0,6.0,3.0,,,
51239,3,,,,,,,
51240,2,0.0,,,,,,
51243,0,2.0,3.0,,,,,
51244,0,2.0,6.0,1.0,,,,
51245,2,5.0,6.0,0.0,,,,
51246,0,6.0,7.0,5.0,2.0,,,
51247,1,0.0,,,,,,
51248,0,6.0,4.0,,,,,
51249,5,3.0,,,,,,
51250,6,4.0,,,,,,
51251,2,0.0,,,,,,
51255,5,0.0,2.0,3.0,6.0,,,
51257,0,2.0,7.0,5.0,,,,
51258,0,6.0,1.0,,,,,
51260,0,,,,,,,
51262,0,,,,,,,
51263,0,3.0,6.0,1.0,5.0,,,
51264,2,5.0,0.0,,,,,
51265,2,,,,,,,
51266,5,,,,,,,
51267,0,2.0,,,,,,
51268,0,3.0,7.0,5.0,,,,
51269,2,1.0,3.0,7.0,4.0,,,
51270,5,2.0,0.0,4.0,7.0,,,
51271,2,,,,,,,
51273,2,0.0,,,,,,
51274,5,6.0,1.0,4.0,2.0,,,
51276,0,2.0,,,,,,
51277,2,6.0,5.0,3.0,,,,
51278,2,,,,,,,
51280,2,0.0,4.0,,,,,
51281,7,,,,,,,
51282,2,4.0,1.0,3.0,5.0,,,
51284,0,2.0,3.0,4.0,1.0,,,
51286,5,6.0,2.0,1.0,,,,
51288,0,2.0,3.0,1.0,4.0,,,
51291,0,,,,,,,
51292,5,0.0,,,,,,
51294,3,0.0,,,,,,
51295,0,5.0,4.0,2.0,1.0,,,
51296,0,,,,,,,
51298,2,3.0,,,,,,
51299,5,4.0,,,,,,
51300,4,2.0,0.0,7.0,5.0,,,
51301,0,4.0,6.0,7.0,5.0,,,
51303,0,,,,,,,
51304,0,2.0,5.0,,,,,
51305,2,,,,,,,
51306,0,,,,,,,
51308,0,5.0,,,,,,
51309,2,4.0,5.0,,,,,
51310,4,3.0,2.0,7.0,5.0,,,
51311,5,2.0,4.0,6.0,,,,
51312,2,0.0,4.0,,,,,
51313,0,2.0,7.0,,,,,
51314,0,,,,,,,
51316,2,,,,,,,
51317,2,0.0,5.0,7.0,6.0,,,
51318,0,,,,,,,
51320,0,,,,,,,
51321,0,4.0,2.0,1.0,3.0,,,
51322,7,,,,,,,
51323,5,0.0,,,,,,
51324,2,3.0,0.0,1.0,5.0,,,
51325,3,1.0,0.0,7.0,,,,
51326,0,4.0,3.0,1.0,,,,
51327,0,2.0,,,,,,
51328,3,4.0,0.0,5.0,1.0,,,
51329,0,2.0,3.0,5.0,6.0,,,
51330,7,0.0,,,,,,
51333,2,5.0,0.0,1.0,,,,
51334,2,6.0,5.0,,,,,
51335,3,,,,,,,
51336,5,4.0,0.0,2.0,6.0,,,
51337,0,,,,,,,
51339,0,6.0,2.0,5.0,3.0,,,
51340,1,2.0,0.0,,,,,
51341,2,0.0,,,,,,
51342,0,2.0,5.0,6.0,3.0,,,
51343,2,0.0,7.0,3.0,4.0,,,
51344,2,5.0,1.0,0.0,4.0,,,
51345,2,4.0,6.0,0.0,7.0,,,
51346,2,1.0,,,,,,
51348,5,2.0,0.0,3.0,6.0,,,
51664,2,5.0,,,,,,
51665,0,5.0,3.0,4.0,2.0,,,
51666,0,4.0,2.0,3.0,7.0,,,
51668,2,3.0,7.0,1.0,,,,
51669,0,2.0,3.0,6.0,1.0,,,
51670,2,5.0,3.0,0.0,4.0,,,
51671,0,7.0,,,,,,
51672,2,,,,,,,
51673,2,,,,,,,
51674,2,,,,,,,
51675,2,1.0,0.0,3.0,4.0,,,
51677,0,,,,,,,
51678,0,3.0,,,,,,
51679,3,2.0,0.0,1.0,4.0,,,
51681,0,,,,,,,
51683,3,2.0,4.0,1.0,5.0,,,
51684,3,2.0,,,,,,
51685,4,2.0,,,,,,
51688,2,,,,,,,
51690,0,4.0,3.0,6.0,,,,
51691,0,4.0,2.0,,,,,
51692,7,3.0,2.0,1.0,0.0,,,
51693,2,7.0,,,,,,
51694,5,6.0,3.0,,,,,
51695,0,2.0,,,,,,
51696,6,,,,,,,
51697,0,5.0,2.0,,,,,
51698,2,0.0,,,,,,
51699,0,5.0,4.0,,,,,
51700,0,7.0,2.0,5.0,1.0,,,
51703,0,1.0,,,,,,
51704,2,,,,,,,
51705,0,2.0,5.0,6.0,,,,
51706,1,2.0,7.0,,,,,
51707,0,2.0,4.0,7.0,5.0,,,
51709,2,,,,,,,
51712,7,,,,,,,
51713,5,1.0,2.0,0.0,7.0,,,
51714,2,0.0,4.0,5.0,1.0,,,
51715,0,6.0,7.0,,,,,
51718,2,0.0,5.0,,,,,
51719,0,,,,,,,
51720,2,5.0,6.0,0.0,,,,
51722,0,,,,,,,
51723,1,2.0,0.0,3.0,6.0,,,
51725,1,0.0,2.0,3.0,7.0,,,
51726,4,2.0,7.0,0.0,3.0,,,
51727,4,,,,,,,
51728,0,,,,,,,
51729,3,,,,,,,
51730,3,0.0,5.0,2.0,,,,
51731,0,2.0,3.0,,,,,
51732,0,4.0,,,,,,
51733,2,,,,,,,
51735,0,7.0,2.0,,,,,
51736,2,0.0,,,,,,
51737,0,,,,,,,
51738,7,2.0,0.0,1.0,,,,
51739,4,1.0,7.0,6.0,2.0,,,
51741,0,,,,,,,
51743,0,,,,,,,
51744,0,2.0,6.0,5.0,3.0,,,
51746,2,0.0,,,,,,
51747,2,,,,,,,
51748,0,4.0,1.0,5.0,,,,
51749,5,3.0,4.0,1.0,7.0,,,
