,0,1,2,3,4,5
9328,2,4.0,1.0,,,
9330,4,,,,,
9331,4,2.0,,,,
9332,2,1.0,0.0,,,
9333,2,,,,,
9334,0,3.0,4.0,1.0,5.0,
9335,2,,,,,
9336,2,4.0,,,,
9337,2,,,,,
9338,2,4.0,5.0,0.0,3.0,
9339,1,2.0,0.0,,,
9340,1,2.0,4.0,3.0,5.0,
9341,2,3.0,,,,
9343,2,3.0,5.0,1.0,,
9344,5,2.0,,,,
9345,2,,,,,
9346,2,,,,,
9639,5,2.0,0.0,,,
9640,1,,,,,
9641,2,,,,,
9642,1,2.0,3.0,5.0,0.0,
9643,0,1.0,4.0,2.0,,
9644,2,1.0,0.0,,,
10378,0,1.0,4.0,2.0,3.0,
10379,1,,,,,
10380,1,,,,,
10381,2,0.0,4.0,1.0,,
10382,1,4.0,,,,
10383,2,,,,,
10384,2,1.0,5.0,4.0,0.0,
10385,2,,,,,
10386,1,0.0,4.0,,,
10630,1,0.0,2.0,5.0,3.0,
10631,2,1.0,5.0,3.0,0.0,
10632,2,1.0,,,,
10633,4,1.0,,,,
10634,2,3.0,1.0,,,
10636,4,3.0,2.0,,,
10637,1,0.0,4.0,,,
10707,2,1.0,,,,
10708,2,1.0,5.0,,,
10709,2,,,,,
10710,4,2.0,1.0,5.0,0.0,
10711,2,4.0,,,,
10712,2,1.0,4.0,0.0,3.0,
10713,2,,,,,
10714,2,,,,,
10715,3,2.0,4.0,5.0,0.0,
10716,1,2.0,3.0,4.0,,
10948,2,1.0,0.0,4.0,3.0,
10949,2,1.0,0.0,4.0,3.0,
10950,2,1.0,,,,
10951,2,1.0,0.0,3.0,5.0,
10952,2,1.0,4.0,3.0,0.0,
10953,2,,,,,
10954,2,1.0,,,,
11235,2,4.0,0.0,1.0,3.0,
11238,2,1.0,,,,
11239,1,4.0,,,,
11240,1,,,,,
11241,2,4.0,1.0,0.0,3.0,
11242,2,,,,,
11243,2,,,,,
11244,4,3.0,,,,
11572,2,,,,,
11573,2,4.0,1.0,5.0,,
11574,1,5.0,3.0,0.0,4.0,
11575,1,5.0,0.0,2.0,4.0,
11576,2,0.0,3.0,5.0,,
11577,2,0.0,1.0,,,
11578,2,3.0,4.0,1.0,,
11579,2,4.0,1.0,5.0,,
11580,2,1.0,,,,
11611,2,,,,,
11612,1,,,,,
11874,1,2.0,0.0,,,
11875,2,4.0,0.0,1.0,5.0,
11876,3,,,,,
11877,4,0.0,,,,
11878,2,,,,,
11935,3,5.0,4.0,2.0,0.0,
11936,4,1.0,2.0,,,
11937,1,,,,,
11938,1,3.0,4.0,2.0,,
11939,5,0.0,,,,
12187,2,,,,,
12188,1,2.0,4.0,5.0,0.0,
12189,2,3.0,5.0,4.0,1.0,
12190,1,4.0,0.0,2.0,5.0,
12191,1,4.0,0.0,2.0,5.0,
12192,2,,,,,
12193,2,,,,,
12194,2,1.0,,,,
12195,0,2.0,1.0,4.0,3.0,
12374,5,,,,,
12375,5,2.0,0.0,3.0,4.0,
12376,5,,,,,
12377,5,0.0,,,,
12378,5,4.0,0.0,,,
12379,5,0.0,2.0,4.0,3.0,
12380,5,,,,,
12381,5,0.0,4.0,,,
12382,2,0.0,3.0,4.0,,
12383,5,4.0,1.0,3.0,2.0,
12384,1,2.0,0.0,,,
12385,5,0.0,2.0,3.0,4.0,
12386,5,0.0,2.0,3.0,4.0,
12387,5,3.0,0.0,2.0,4.0,
12388,4,2.0,3.0,1.0,5.0,
12389,5,,,,,
12390,5,,,,,
12391,5,0.0,,,,
12392,5,,,,,
12393,5,,,,,
12394,5,2.0,4.0,1.0,0.0,
12395,5,4.0,3.0,2.0,0.0,
12396,5,2.0,1.0,0.0,4.0,
12397,2,5.0,1.0,0.0,3.0,
12398,5,0.0,4.0,,,
12399,5,4.0,3.0,2.0,0.0,
12400,5,,,,,
12401,5,0.0,2.0,3.0,4.0,
12402,5,3.0,0.0,,,
12403,5,2.0,4.0,0.0,3.0,
12404,5,2.0,0.0,4.0,3.0,
12405,5,0.0,,,,
12406,5,0.0,2.0,3.0,4.0,
12407,2,1.0,4.0,0.0,,
12408,5,3.0,2.0,0.0,,
12409,5,0.0,,,,
12410,3,2.0,4.0,5.0,1.0,
12411,0,1.0,4.0,2.0,3.0,
12412,5,0.0,4.0,,,
12413,5,4.0,3.0,2.0,0.0,
12414,2,5.0,1.0,0.0,4.0,
12415,1,,,,,
12416,5,0.0,,,,
12417,5,0.0,4.0,,,
12418,5,4.0,3.0,2.0,0.0,
12419,5,,,,,
12420,5,0.0,,,,
12421,5,4.0,3.0,2.0,0.0,
12422,5,,,,,
12423,5,,,,,
12424,5,2.0,0.0,4.0,3.0,
12425,5,0.0,4.0,,,
12426,5,2.0,0.0,3.0,4.0,
12471,2,1.0,5.0,0.0,,
12472,2,,,,,
12473,2,1.0,4.0,0.0,,
12474,2,4.0,,,,
12475,2,3.0,1.0,0.0,5.0,
12476,2,4.0,,,,
12477,5,3.0,2.0,1.0,,
12478,2,,,,,
12479,2,,,,,
12480,1,4.0,2.0,,,
12481,2,1.0,0.0,4.0,5.0,
12571,5,0.0,,,,
12572,5,0.0,,,,
12573,4,2.0,1.0,5.0,0.0,
12574,4,1.0,2.0,0.0,,
12575,5,4.0,3.0,2.0,0.0,
12576,5,4.0,0.0,1.0,3.0,
12577,5,4.0,0.0,1.0,3.0,
12578,5,,,,,
12579,1,0.0,5.0,4.0,3.0,
12580,2,,,,,
12581,2,1.0,,,,
12582,2,3.0,1.0,,,
12583,2,5.0,1.0,,,
12584,2,1.0,,,,
12585,1,,,,,
12586,2,1.0,4.0,0.0,,
12587,2,4.0,1.0,0.0,,
12588,2,,,,,
12635,2,1.0,4.0,5.0,0.0,
12636,2,0.0,1.0,3.0,5.0,
12637,2,,,,,
12638,5,2.0,1.0,,,
12639,2,,,,,
12640,5,2.0,1.0,,,
12641,2,,,,,
12642,0,1.0,2.0,4.0,5.0,
12643,0,1.0,2.0,5.0,,
12645,2,,,,,
12646,4,2.0,,,,
12664,1,2.0,,,,
12923,2,1.0,0.0,5.0,,
12924,4,0.0,5.0,2.0,1.0,
12925,1,3.0,,,,
12926,2,1.0,,,,
12927,4,0.0,5.0,2.0,1.0,
13042,5,0.0,4.0,,,
13043,5,0.0,4.0,,,
13044,5,0.0,,,,
13045,5,0.0,,,,
13046,5,,,,,
13047,5,,,,,
13048,5,,,,,
13049,5,0.0,,,,
13050,5,0.0,,,,
13051,5,0.0,,,,
13052,5,,,,,
13053,1,4.0,2.0,0.0,3.0,
13054,1,0.0,4.0,3.0,5.0,
13350,2,1.0,4.0,5.0,,
13351,5,3.0,2.0,0.0,4.0,
13352,5,0.0,,,,
13353,5,2.0,3.0,4.0,0.0,
13354,5,0.0,,,,
13355,5,0.0,2.0,4.0,3.0,
13356,5,,,,,
13357,5,0.0,,,,
13358,5,,,,,
13359,5,4.0,3.0,2.0,0.0,
13360,5,,,,,
13361,5,,,,,
13362,5,,,,,
13363,5,0.0,,,,
13364,1,5.0,3.0,2.0,4.0,
13365,2,1.0,5.0,,,
13366,5,0.0,,,,
13367,5,0.0,,,,
13368,5,,,,,
13369,5,4.0,0.0,3.0,1.0,
13370,5,,,,,
13371,2,,,,,
13372,5,0.0,4.0,,,
13373,5,4.0,3.0,2.0,0.0,
13374,5,0.0,4.0,,,
13375,5,0.0,4.0,,,
13376,5,0.0,4.0,,,
13377,1,0.0,2.0,4.0,5.0,
13378,2,,,,,
13379,5,0.0,4.0,,,
13380,5,,,,,
13454,2,0.0,5.0,1.0,3.0,
13455,2,1.0,4.0,,,
13456,3,1.0,4.0,,,
13457,2,1.0,4.0,,,
13458,2,1.0,4.0,3.0,0.0,
13459,2,1.0,0.0,,,
13460,5,0.0,,,,
13461,5,0.0,4.0,,,
13462,5,0.0,4.0,3.0,2.0,
13463,5,,,,,
13464,5,,,,,
13465,5,0.0,4.0,,,
13466,5,0.0,4.0,,,
13467,5,4.0,0.0,,,
13468,5,0.0,,,,
13469,5,,,,,
13470,5,,,,,
13471,5,0.0,4.0,,,
13472,5,0.0,4.0,,,
13473,5,,,,,
13474,5,2.0,0.0,,,
13475,5,0.0,,,,
13476,5,,,,,
13477,5,0.0,,,,
13478,5,0.0,4.0,,,
13479,5,,,,,
13480,5,,,,,
13481,5,,,,,
13482,5,0.0,4.0,,,
13483,5,0.0,4.0,2.0,3.0,
13484,5,,,,,
13485,5,0.0,4.0,,,
13486,5,,,,,
13487,5,0.0,,,,
13488,5,0.0,,,,
13489,5,,,,,
13490,5,0.0,,,,
13491,5,0.0,4.0,,,
13492,5,0.0,2.0,3.0,4.0,
13493,5,0.0,4.0,,,
13494,5,0.0,4.0,,,
13495,5,0.0,4.0,3.0,2.0,
13496,5,0.0,,,,
13497,5,0.0,4.0,,,
13498,5,0.0,,,,
13499,5,0.0,,,,
13500,5,0.0,,,,
13501,5,0.0,4.0,,,
13502,5,0.0,4.0,,,
13503,2,5.0,1.0,0.0,4.0,
13504,5,0.0,4.0,,,
13505,2,,,,,
13506,1,2.0,4.0,0.0,3.0,
13507,5,,,,,
13508,5,,,,,
13509,5,,,,,
13510,5,0.0,4.0,,,
13511,5,0.0,4.0,,,
13512,5,0.0,4.0,,,
13513,5,,,,,
13514,2,5.0,,,,
13515,5,0.0,4.0,,,
13516,5,,,,,
13517,2,1.0,4.0,0.0,3.0,
13518,2,5.0,,,,
13519,5,0.0,,,,
13520,5,0.0,4.0,,,
13521,5,0.0,4.0,,,
13522,5,0.0,4.0,,,
13523,5,,,,,
13524,5,,,,,
13525,5,,,,,
13526,5,,,,,
13527,5,0.0,4.0,,,
13528,5,,,,,
13529,5,,,,,
13530,5,0.0,4.0,,,
13531,5,,,,,
13532,5,0.0,4.0,,,
14094,0,1.0,4.0,5.0,,
14095,1,3.0,5.0,2.0,0.0,
14096,2,,,,,
14097,1,,,,,
14098,2,1.0,5.0,0.0,3.0,
14099,0,1.0,4.0,5.0,,
14232,2,5.0,3.0,,,
14234,2,1.0,,,,
14235,2,,,,,
14236,2,4.0,,,,
14237,1,2.0,,,,
14238,1,2.0,5.0,0.0,,
14239,2,1.0,,,,
14240,2,,,,,
14241,2,1.0,0.0,4.0,3.0,
14242,5,,,,,
14243,2,,,,,
14244,4,,,,,
14245,1,0.0,,,,
14246,2,5.0,0.0,4.0,1.0,
14343,2,1.0,4.0,0.0,5.0,
14428,2,4.0,1.0,3.0,0.0,
14430,4,,,,,
14431,1,2.0,3.0,,,
14432,5,0.0,,,,
14433,0,5.0,,,,
14434,2,3.0,5.0,1.0,,
14497,2,1.0,4.0,0.0,5.0,
14498,1,,,,,
14499,2,1.0,4.0,0.0,5.0,
14500,1,,,,,
14501,1,2.0,,,,
14502,2,1.0,4.0,0.0,5.0,
14503,0,,,,,
14504,2,,,,,
14505,2,0.0,1.0,4.0,,
14733,2,,,,,
14734,4,2.0,1.0,0.0,5.0,
14735,2,,,,,
14737,1,4.0,2.0,0.0,5.0,
14738,4,1.0,5.0,0.0,3.0,
14741,2,1.0,,,,
14742,2,3.0,5.0,1.0,4.0,
14743,1,0.0,5.0,2.0,,
14744,2,1.0,3.0,0.0,4.0,
14750,2,,,,,
14751,0,3.0,2.0,4.0,5.0,
14752,2,5.0,4.0,1.0,0.0,
14753,2,0.0,,,,
14754,2,3.0,4.0,0.0,5.0,
14809,5,0.0,4.0,,,
14810,5,0.0,4.0,,,
14811,5,0.0,4.0,,,
14812,5,0.0,2.0,3.0,4.0,
14814,5,0.0,4.0,2.0,3.0,
14815,5,,,,,
14816,5,0.0,,,,
14817,5,,,,,
14818,5,0.0,4.0,,,
14819,5,2.0,4.0,3.0,0.0,
14820,5,0.0,4.0,2.0,3.0,
14821,5,0.0,4.0,,,
14822,5,0.0,,,,
14823,1,4.0,5.0,0.0,2.0,
14824,5,0.0,4.0,,,
14825,5,0.0,4.0,3.0,2.0,
14826,5,0.0,4.0,,,
14827,5,0.0,4.0,,,
14829,1,4.0,2.0,5.0,0.0,
14830,5,,,,,
14831,1,4.0,5.0,0.0,2.0,
14832,5,2.0,4.0,3.0,0.0,
14833,5,0.0,,,,
14834,5,0.0,,,,
14835,5,2.0,4.0,3.0,0.0,
14836,5,0.0,,,,
14837,5,,,,,
14838,5,0.0,4.0,,,
14840,5,0.0,4.0,,,
14841,4,0.0,2.0,3.0,5.0,
14842,5,0.0,4.0,,,
14843,5,0.0,4.0,2.0,1.0,
14844,5,0.0,2.0,3.0,4.0,
14845,5,0.0,4.0,,,
14846,5,2.0,1.0,0.0,4.0,
14847,2,,,,,
14848,5,,,,,
14849,1,,,,,
14925,5,,,,,
14927,4,,,,,
14928,1,4.0,5.0,3.0,2.0,
14929,5,,,,,
14930,5,,,,,
14931,0,1.0,4.0,2.0,3.0,
14932,0,1.0,4.0,2.0,3.0,
14933,1,2.0,,,,
14934,0,1.0,4.0,2.0,3.0,
15015,2,3.0,4.0,0.0,5.0,
15016,5,,,,,
15017,5,,,,,
15018,2,4.0,5.0,,,
15019,2,,,,,
15020,5,0.0,,,,
15021,5,0.0,,,,
15022,5,0.0,,,,
15023,5,0.0,,,,
15024,5,0.0,,,,
15025,5,0.0,,,,
15026,5,0.0,4.0,,,
15027,1,0.0,4.0,,,
15028,5,1.0,3.0,2.0,0.0,
15029,1,,,,,
15030,5,0.0,,,,
15031,5,4.0,3.0,2.0,0.0,
15032,5,4.0,1.0,3.0,2.0,
15033,1,2.0,3.0,4.0,0.0,
15034,5,0.0,2.0,3.0,,
15035,2,1.0,0.0,3.0,4.0,
15036,5,0.0,4.0,,,
15037,2,3.0,1.0,4.0,0.0,
15038,4,0.0,1.0,,,
15039,5,,,,,
15040,5,0.0,,,,
15041,5,3.0,2.0,0.0,4.0,
15042,5,0.0,4.0,,,
15043,5,0.0,4.0,,,
15044,5,,,,,
15045,1,0.0,2.0,4.0,5.0,
15046,1,,,,,
15047,5,0.0,,,,
15048,2,3.0,1.0,,,
15049,5,,,,,
15050,2,4.0,1.0,3.0,5.0,
15051,5,3.0,4.0,2.0,0.0,
15053,5,0.0,,,,
15054,5,,,,,
15055,5,,,,,
15056,5,0.0,4.0,,,
15057,5,,,,,
15598,2,1.0,0.0,3.0,5.0,
15601,0,,,,,
15602,2,5.0,4.0,0.0,,
15603,4,0.0,2.0,1.0,5.0,
15604,2,,,,,
15605,2,3.0,5.0,1.0,0.0,
15741,3,,,,,
15742,5,0.0,,,,
15857,3,2.0,,,,
15858,1,,,,,
15859,1,5.0,2.0,0.0,3.0,
15860,2,3.0,1.0,,,
15861,0,1.0,2.0,4.0,3.0,
15862,2,1.0,3.0,4.0,5.0,
15863,1,0.0,4.0,5.0,2.0,
15864,1,,,,,
15865,0,1.0,4.0,3.0,2.0,
15890,5,,,,,
15891,5,1.0,,,,
15892,1,5.0,,,,
15893,1,2.0,,,,
15894,2,1.0,,,,
15895,0,2.0,1.0,4.0,,
15897,1,2.0,,,,
15898,5,,,,,
15899,5,,,,,
15900,2,0.0,1.0,5.0,4.0,
15901,2,3.0,5.0,1.0,,
15902,2,3.0,0.0,5.0,,
15903,0,2.0,1.0,4.0,3.0,
15904,2,,,,,
15905,5,2.0,,,,
15906,1,2.0,5.0,,,
15907,2,1.0,,,,
15908,3,1.0,2.0,5.0,4.0,
16339,5,0.0,,,,
16405,1,2.0,3.0,0.0,4.0,
16412,5,,,,,
16466,5,,,,,
16467,5,,,,,
16468,5,0.0,4.0,,,
16469,5,0.0,4.0,,,
16470,5,0.0,4.0,,,
16471,5,0.0,4.0,,,
16472,5,,,,,
16473,5,,,,,
16474,5,,,,,
16475,5,0.0,4.0,,,
16476,5,,,,,
16477,5,,,,,
16478,5,0.0,,,,
16479,5,0.0,,,,
16480,5,0.0,,,,
16481,5,,,,,
16482,5,,,,,
16483,5,0.0,,,,
16484,5,0.0,,,,
16486,5,,,,,
16487,5,0.0,4.0,,,
16488,5,0.0,,,,
16489,5,,,,,
16490,5,0.0,4.0,,,
16491,5,0.0,4.0,,,
16492,5,,,,,
16493,2,4.0,,,,
16494,5,,,,,
16495,5,,,,,
16496,5,,,,,
16497,5,0.0,4.0,,,
16499,5,0.0,,,,
16500,5,0.0,4.0,,,
16501,5,,,,,
16502,5,0.0,,,,
16503,5,0.0,,,,
16504,5,,,,,
16505,5,,,,,
16506,5,0.0,4.0,,,
16507,5,0.0,4.0,,,
16508,5,,,,,
16509,5,,,,,
16510,5,0.0,4.0,,,
16511,5,,,,,
16512,5,,,,,
16513,5,0.0,4.0,,,
16514,5,0.0,4.0,,,
16515,5,0.0,4.0,,,
16516,5,,,,,
16517,5,,,,,
16518,5,0.0,,,,
16519,5,0.0,,,,
16520,5,0.0,4.0,,,
16521,5,,,,,
16522,5,0.0,4.0,,,
16523,5,,,,,
16524,5,0.0,4.0,,,
16525,5,0.0,4.0,,,
16526,5,0.0,4.0,,,
16527,5,,,,,
16528,5,0.0,,,,
16529,5,0.0,4.0,,,
16530,5,0.0,,,,
16531,5,0.0,4.0,,,
16532,5,0.0,4.0,,,
16533,5,,,,,
16534,5,0.0,4.0,,,
16535,5,,,,,
16536,5,,,,,
16537,5,0.0,4.0,,,
16538,5,,,,,
16539,5,0.0,4.0,,,
16540,5,,,,,
16541,5,0.0,4.0,,,
16542,5,,,,,
16543,5,0.0,4.0,,,
16544,5,,,,,
16545,5,0.0,,,,
16546,5,0.0,4.0,,,
16547,5,,,,,
16548,5,,,,,
16549,5,1.0,2.0,0.0,3.0,
16550,5,,,,,
16551,5,1.0,0.0,2.0,3.0,
16552,5,,,,,
16553,5,,,,,
16554,1,5.0,,,,
16555,5,,,,,
16556,5,0.0,4.0,,,
16557,5,,,,,
16558,5,,,,,
16559,5,,,,,
16560,5,0.0,4.0,,,
16561,5,0.0,,,,
16562,5,,,,,
16563,5,0.0,4.0,,,
16564,5,0.0,4.0,,,
16565,5,0.0,,,,
16566,5,,,,,
16567,5,0.0,4.0,,,
16568,5,0.0,4.0,,,
16569,5,,,,,
16570,5,,,,,
16571,5,,,,,
16572,5,0.0,4.0,,,
16573,5,,,,,
16574,5,0.0,4.0,,,
16575,5,,,,,
16576,5,0.0,4.0,,,
16577,5,0.0,4.0,,,
16578,5,,,,,
16579,5,,,,,
16580,5,,,,,
16581,5,0.0,4.0,,,
16582,5,,,,,
16583,5,,,,,
16584,5,0.0,,,,
16585,5,,,,,
16586,5,0.0,,,,
16587,5,0.0,,,,
16588,5,,,,,
16589,5,,,,,
16590,5,1.0,,,,
16591,5,,,,,
16592,5,,,,,
16593,5,1.0,2.0,3.0,4.0,
16594,5,0.0,4.0,,,
16595,5,0.0,4.0,,,
16596,5,2.0,,,,
16597,5,0.0,4.0,,,
16598,5,0.0,4.0,,,
16599,5,,,,,
16600,5,0.0,,,,
16601,5,,,,,
16602,5,,,,,
16603,5,,,,,
16604,1,,,,,
16605,5,0.0,4.0,,,
16606,5,,,,,
16607,5,0.0,4.0,,,
16734,5,,,,,
16735,2,1.0,,,,
16736,2,3.0,4.0,1.0,0.0,
16737,5,,,,,
16738,2,5.0,0.0,3.0,,
16739,2,1.0,,,,
16740,5,,,,,
16741,2,0.0,1.0,3.0,4.0,
16742,2,,,,,
16743,1,,,,,
16744,2,,,,,
16745,2,0.0,1.0,3.0,5.0,
16746,2,4.0,1.0,0.0,,
16771,1,0.0,3.0,5.0,2.0,
16772,1,0.0,4.0,5.0,2.0,
16773,1,0.0,3.0,2.0,,
16774,3,0.0,1.0,4.0,,
16775,3,,,,,
16776,5,0.0,,,,
17065,1,2.0,5.0,0.0,,
17066,5,0.0,,,,
17067,5,0.0,,,,
17068,5,2.0,1.0,3.0,4.0,
17069,5,0.0,,,,
17070,5,0.0,,,,
17071,2,1.0,4.0,5.0,0.0,
17072,1,2.0,0.0,4.0,,
17145,1,,,,,
17146,4,2.0,0.0,3.0,5.0,
17195,2,,,,,
17196,1,4.0,5.0,0.0,3.0,
17197,2,5.0,4.0,,,
17198,2,5.0,1.0,,,
17199,1,0.0,5.0,4.0,3.0,
17335,5,,,,,
17336,5,,,,,
17337,5,,,,,
17338,5,0.0,2.0,3.0,4.0,
17339,2,1.0,3.0,5.0,4.0,
17341,1,4.0,2.0,3.0,0.0,
17342,2,0.0,3.0,4.0,5.0,
17343,5,0.0,1.0,3.0,4.0,
17344,1,2.0,,,,
17345,2,,,,,
17346,2,1.0,0.0,5.0,4.0,
17347,2,,,,,
17514,3,0.0,5.0,2.0,1.0,
17515,2,,,,,
17516,2,,,,,
17517,1,4.0,3.0,5.0,2.0,
17518,2,1.0,4.0,5.0,0.0,
17577,2,,,,,
17578,1,2.0,,,,
17579,4,,,,,
17580,4,5.0,2.0,0.0,1.0,
17581,2,,,,,
17582,2,,,,,
17583,2,0.0,1.0,4.0,3.0,
17584,1,0.0,3.0,4.0,2.0,
17585,1,,,,,
17623,2,1.0,0.0,5.0,3.0,
17624,1,,,,,
17625,1,2.0,,,,
17626,1,4.0,2.0,0.0,,
17627,1,0.0,3.0,4.0,2.0,
17628,0,,,,,
17650,5,,,,,
17651,1,0.0,4.0,,,
17652,5,2.0,3.0,0.0,4.0,
17653,5,3.0,0.0,2.0,4.0,
17654,2,1.0,3.0,5.0,0.0,
17655,5,1.0,2.0,,,
17656,5,0.0,4.0,2.0,3.0,
17657,4,2.0,0.0,1.0,5.0,
17658,1,4.0,0.0,,,
17732,5,0.0,,,,
17733,5,0.0,,,,
17734,5,0.0,,,,
17735,5,0.0,,,,
17736,2,5.0,,,,
17737,5,,,,,
17738,5,,,,,
17739,5,,,,,
17740,5,,,,,
17741,5,0.0,,,,
17742,5,,,,,
17743,2,5.0,1.0,3.0,,
17744,2,,,,,
17745,5,2.0,,,,
17746,5,,,,,
17747,5,,,,,
17748,5,,,,,
17749,0,4.0,5.0,1.0,2.0,
17750,5,3.0,2.0,0.0,4.0,
17751,5,2.0,,,,
17752,5,,,,,
17910,2,1.0,3.0,4.0,,
17911,1,5.0,2.0,0.0,4.0,
17912,5,0.0,,,,
17913,5,,,,,
18115,2,,,,,
18116,2,1.0,0.0,,,
18117,2,5.0,,,,
18282,2,3.0,0.0,4.0,5.0,
18283,2,1.0,4.0,5.0,3.0,
18284,2,1.0,4.0,0.0,5.0,
18285,0,2.0,5.0,4.0,1.0,
18286,2,,,,,
18287,2,5.0,1.0,4.0,3.0,
18480,1,2.0,4.0,5.0,3.0,
18481,0,1.0,4.0,2.0,5.0,
18482,1,2.0,,,,
18483,1,2.0,4.0,0.0,5.0,
18485,0,1.0,,,,
18486,2,,,,,
18487,4,5.0,2.0,3.0,0.0,
18729,2,0.0,5.0,4.0,3.0,
18730,1,,,,,
18731,2,1.0,0.0,3.0,4.0,
18732,1,2.0,0.0,4.0,,
18733,1,2.0,5.0,3.0,0.0,
18734,3,1.0,5.0,2.0,0.0,
18735,2,,,,,
18736,1,3.0,4.0,0.0,2.0,
18737,1,2.0,0.0,,,
18853,2,,,,,
18854,2,,,,,
18855,2,3.0,1.0,4.0,5.0,
18856,2,1.0,4.0,0.0,,
18857,2,1.0,3.0,,,
18867,2,,,,,
18868,2,1.0,4.0,0.0,5.0,
18869,2,4.0,1.0,,,
18870,3,2.0,0.0,,,
18871,1,,,,,
18872,2,,,,,
18873,2,,,,,
18874,2,,,,,
19081,4,1.0,,,,
19082,2,,,,,
19083,5,,,,,
19111,1,2.0,0.0,4.0,5.0,
19112,0,1.0,,,,
19113,0,1.0,,,,
19347,5,,,,,
19348,5,0.0,4.0,,,
19349,1,2.0,0.0,4.0,5.0,
19350,5,,,,,
19351,5,0.0,,,,
19352,2,3.0,1.0,5.0,0.0,
19353,2,1.0,,,,
19354,4,2.0,0.0,1.0,5.0,
19355,2,1.0,0.0,4.0,5.0,
19356,2,3.0,1.0,5.0,0.0,
19357,2,1.0,5.0,0.0,4.0,
19358,2,3.0,1.0,4.0,,
19359,2,3.0,0.0,,,
19360,2,0.0,1.0,5.0,4.0,
19361,1,,,,,
19362,2,3.0,1.0,5.0,0.0,
19363,0,2.0,3.0,1.0,,
19364,0,,,,,
19365,2,3.0,0.0,4.0,1.0,
19366,1,,,,,
19367,1,,,,,
19501,1,2.0,,,,
19502,1,,,,,
19503,1,,,,,
19504,0,2.0,1.0,3.0,4.0,
19505,2,,,,,
19506,1,4.0,,,,
19507,1,2.0,5.0,,,
19509,0,2.0,4.0,5.0,,
19510,2,3.0,4.0,,,
19511,2,3.0,,,,
19512,1,4.0,,,,
19513,1,3.0,,,,
19514,1,3.0,,,,
19702,2,1.0,3.0,,,
19703,1,,,,,
19704,2,4.0,,,,
19705,2,,,,,
19706,5,0.0,,,,
19707,0,1.0,,,,
19731,1,0.0,2.0,,,
19732,5,,,,,
19733,0,5.0,4.0,,,
19734,1,,,,,
19735,0,5.0,4.0,,,
19736,1,0.0,2.0,,,
19737,5,0.0,,,,
19738,0,5.0,4.0,1.0,2.0,
