ic, 0.5117715209484036
mallows_001, 0.4797076653644079
mallows_01, 0.46221339081234003
mallows_05, 0.38631550586016433
mallows_1, 0.3002061161255557
mallows_25, 0.08072477434999326
mallows_5, 0.18683551124882122
mallows_75, 0.37428667654587094
mallows_95, 0.4935578607032197
mallows_99, 0.51041492657955
mallows_999, 0.5125272800754412
spoc_conitzer, 0.5120786743904082
walsh, 0.5120382594638286
sc, 0.5114872692981275
urn_01, 0.42605685033005525
urn_02, 0.4063101172032871
urn_05, 0.325031658359154
urn_1, 0.2859153980870268
urn_2, 0.2747083389465176
urn_5, 0.2811491310790785
5d_sphere, 0.4581395662131214
2d_sphere, 0.511079078539674
3d_sphere, 0.46771655664825545
csp, 0.5104742018052001
1d_interval, 0.24391890071399705
2d_square, 0.27393506668462886
3d_cube, 0.28637612825003367
5d_cube, 0.2504742018052001
10d_cube, 0.2900377205981409
20d_cube, 0.30028829314293415
