ic, 0.12572040707016602
mallows_001, 0.8642349580432066
mallows_01, 0.8463256561328334
mallows_05, 0.7709623281556864
mallows_1, 0.6842599535797179
mallows_25, 0.46491519371540796
mallows_5, 0.19863774326013212
mallows_75, 0.010830208891269417
mallows_95, 0.10741831815747187
mallows_99, 0.12591680057132654
mallows_999, 0.1258918050348152
spoc_conitzer, 0.12624709873236922
walsh, 0.12655597214783074
sc, 0.12610426709516157
urn_01, 0.07078914479557222
urn_02, 0.07468487770041063
urn_05, 0.109046598821639
urn_1, 0.15834315300839136
urn_2, 0.25261560435636493
urn_5, 0.3771719335832887
5d_sphere, 0.08461346188180681
2d_sphere, 0.12666131048027138
3d_sphere, 0.0868166398857347
csp, 0.12648455632922692
1d_interval, 0.2000785574004642
2d_square, 0.21365648991251562
3d_cube, 0.21120871272986966
5d_cube, 0.23694875915015176
10d_cube, 0.18956079271558648
20d_cube, 0.14166041778253882
