ic, 0.33143428419088244
mallows_001, 0.656475606504932
mallows_01, 0.6389736070381231
mallows_05, 0.5635243934950679
mallows_1, 0.47713409757398023
mallows_25, 0.2588643028525726
mallows_5, 0.01075713143161825
mallows_75, 0.20072513996267666
mallows_95, 0.3143668355105306
mallows_99, 0.3309757398027193
mallows_999, 0.33185817115435884
spoc_conitzer, 0.33299120234604107
walsh, 0.33260730471874167
sc, 0.3329672087443349
urn_01, 0.25877632631298325
urn_02, 0.22838443081844845
urn_05, 0.18015729138896297
urn_1, 0.17060517195414557
urn_2, 0.1671367635297254
urn_5, 0.23635297254065582
5d_sphere, 0.283345774460144
2d_sphere, 0.33230871767528664
3d_sphere, 0.29417222074113575
csp, 0.33195681151692885
1d_interval, 0.21649160223940284
2d_square, 0.1964809384164223
3d_cube, 0.1907144761396961
5d_cube, 0.1836390295921088
10d_cube, 0.1638176486270328
20d_cube, 0.18439616102372702
