ic, 5.751131386861313
mallows_001, 11.167131386861312
mallows_01, 11.057777372262773
mallows_05, 10.558737226277373
mallows_1, 9.901821167883211
mallows_25, 7.727182481751825
mallows_5, 3.764302919708029
mallows_75, 1.9748576642335767
mallows_95, 5.082850364963503
mallows_99, 5.6926897810218975
mallows_999, 5.751427007299269
spoc_conitzer, 5.755930656934306
walsh, 4.293310218978102
sc, 3.9906058394160584
urn_01, 4.866832116788321
urn_02, 4.507576642335766
urn_05, 4.057923357664233
urn_1, 3.9746788321167883
urn_2, 4.172010948905109
urn_5, 5.68779197080292
5d_sphere, 5.440832116788321
2d_sphere, 5.889806569343065
3d_sphere, 5.614507299270072
csp, 5.692908759124087
1d_interval, 5.693591240875913
2d_square, 4.190540145985401
3d_cube, 3.616766423357664
5d_cube, 3.286310218978102
10d_cube, 3.0873649635036498
20d_cube, 3.0688722627737226
