ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3
02750_00000_356260,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.",skipped,skipped
02750_00000_416675,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,skipped,skipped,skipped
02750_00000_419564,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,skipped,"Stedman, Bert K.",skipped
02750_00000_478787,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.",skipped,skipped
02750_00000_484010,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,skipped,skipped,skipped
02750_00000_502054,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,skipped,skipped,skipped
02750_00000_513576,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.",skipped,skipped
02750_00000_560639,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.","Sheldon, Mike",skipped
02750_00000_581116,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.",skipped,skipped
02750_00000_627396,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.",skipped,skipped
02750_00000_639409,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.",skipped,skipped
02750_00000_641952,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Sheldon, Mike",skipped,skipped
02750_00000_658766,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.",skipped,skipped
02750_00000_692829,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.","Sheldon, Mike",skipped
02750_00000_720401,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.",skipped,skipped
02750_00000_737327,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Sheldon, Mike","Stedman, Bert K.",skipped
02750_00000_744831,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.",skipped,skipped
02750_00000_752249,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Sheldon, Mike",skipped,skipped
02750_00000_791994,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.",skipped,skipped
02750_00000_814588,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.",skipped,skipped
02750_00000_880158,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.",skipped,skipped
02750_00000_922308,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Sheldon, Mike","Stedman, Bert K.",skipped
02750_00000_940920,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.",skipped,skipped
02750_00000_959748,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-750 Pelican-Elfin Cove,02-750 Pelican-Elfin Cove,Region I,"Stedman, Bert K.",skipped,skipped
902735_00001_4629757,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-735 Kasaan,02-735 Kasaan,Region I,"Stedman, Bert K.",skipped,skipped
902735_00001_7014136,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-735 Kasaan,02-735 Kasaan,Region I,"Sheldon, Mike",skipped,skipped
93600_00014_000001,Ballot 1 - Type 1,Early Voting,Judicial District 1,Judicial,District 1 - Early Voting,District 1 - Early Voting,Region III,"Stedman, Bert K.","Sheldon, Mike",skipped
93600_00015_000001,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Sheldon, Mike","Stedman, Bert K.",skipped
93600_00015_000002,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Stedman, Bert K.","Sheldon, Mike",skipped
93600_00015_000003,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Sheldon, Mike","Stedman, Bert K.",skipped
93600_00015_000004,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,skipped,skipped,skipped
93600_00015_000005,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Stedman, Bert K.","Sheldon, Mike",skipped
93600_00015_000006,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Stedman, Bert K.","Sheldon, Mike",skipped
93600_00015_000007,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Stedman, Bert K.",skipped,skipped
93600_00015_000008,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,skipped,skipped,skipped
93600_00015_000009,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Stedman, Bert K.","Sheldon, Mike",skipped
93600_00015_000010,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Stedman, Bert K.","Sheldon, Mike",skipped
93600_00015_000011,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Sheldon, Mike","Stedman, Bert K.",skipped
93600_00015_000012,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region III,"Stedman, Bert K.","Sheldon, Mike",skipped
92900_00018_000001,Ballot 1 - Type 1,Early Voting,Judicial District 1,Judicial,District 1 - Early Voting,District 1 - Early Voting,Region II,"Stedman, Bert K.",skipped,skipped
92900_00019_000001,Ballot 3 - Type 3,Early Voting,Judicial District 1,Judicial,District 2 - Early Voting,District 2 - Early Voting,Region II,"Stedman, Bert K.",skipped,skipped
02780_00000_006896,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_011187,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_012018,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike","Sheldon, Mike","Stedman, Bert K."
02780_00000_025029,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike","Stedman, Bert K.",skipped
02780_00000_031008,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike","Stedman, Bert K.",skipped
02780_00000_034197,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike","Stedman, Bert K.",skipped
02780_00000_037875,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_049611,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_050865,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_053909,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.","Sheldon, Mike",skipped
02780_00000_068152,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
