ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3
92506_00018_000021,Ballot 24 - Type 24,Question,Judicial District 3,Judicial,District 23  - Question,District 23  - Question,Region II,"Merrick, Kelly R.",skipped,skipped
92506_00018_000022,Ballot 24 - Type 24,Question,Judicial District 3,Judicial,District 23  - Question,District 23  - Question,Region II,"Merrick, Kelly R.",skipped,skipped
92506_00018_000023,Ballot 24 - Type 24,Question,Judicial District 3,Judicial,District 23  - Question,District 23  - Question,Region II,"McCarty, Ken",skipped,skipped
92506_00018_000024,Ballot 24 - Type 24,Question,Judicial District 3,Judicial,District 23  - Question,District 23  - Question,Region II,"McCarty, Ken",skipped,skipped
92506_00018_000025,Ballot 24 - Type 24,Question,Judicial District 3,Judicial,District 23  - Question,District 23  - Question,Region II,"McCarty, Ken",skipped,skipped
92506_00018_000026,Ballot 24 - Type 24,Question,Judicial District 3,Judicial,District 23  - Question,District 23  - Question,Region II,"Merrick, Kelly R.",skipped,skipped
92506_00018_000027,Ballot 24 - Type 24,Question,Judicial District 3,Judicial,District 23  - Question,District 23  - Question,Region II,"Merrick, Kelly R.","McCarty, Ken",skipped
92506_00018_000028,Ballot 24 - Type 24,Question,Judicial District 3,Judicial,District 23  - Question,District 23  - Question,Region II,"McCarty, Ken",skipped,skipped
92506_00018_000029,Ballot 24 - Type 24,Question,Judicial District 3,Judicial,District 23  - Question,District 23  - Question,Region II,"Merrick, Kelly R.","McCarty, Ken",skipped
92506_00018_000030,Ballot 24 - Type 24,Question,Judicial District 3,Judicial,District 23  - Question,District 23  - Question,Region II,skipped,skipped,skipped
92506_00019_000001,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"Merrick, Kelly R.","McCarty, Ken",skipped
92506_00019_000002,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"Merrick, Kelly R.",skipped,skipped
92506_00019_000003,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"Merrick, Kelly R.",skipped,skipped
92506_00019_000004,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"McCarty, Ken",skipped,skipped
92506_00019_000005,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"Merrick, Kelly R.","McCarty, Ken",skipped
92506_00019_000006,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"Merrick, Kelly R.",skipped,skipped
92506_00019_000007,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"Merrick, Kelly R.",skipped,skipped
92506_00019_000008,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"McCarty, Ken",skipped,skipped
92506_00019_000009,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"McCarty, Ken","Merrick, Kelly R.",skipped
92506_00019_000010,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"Merrick, Kelly R.","McCarty, Ken",skipped
92506_00019_000011,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,skipped,skipped,skipped
92506_00019_000012,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"Merrick, Kelly R.",skipped,skipped
92506_00019_000013,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"Merrick, Kelly R.","McCarty, Ken",skipped
92506_00019_000014,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"Merrick, Kelly R.","McCarty, Ken",skipped
92506_00019_000015,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,Write-in,skipped,skipped
92506_00019_000016,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"Merrick, Kelly R.","McCarty, Ken",skipped
92506_00019_000017,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,skipped,skipped,skipped
92506_00019_000018,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"Merrick, Kelly R.",skipped,skipped
92506_00019_000019,Ballot 25 - Type 25,Question,Judicial District 3,Judicial,District 24  - Question,District 24  - Question,Region II,"Merrick, Kelly R.","McCarty, Ken",skipped
