ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4
07020_00000_128601,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman",skipped,skipped,skipped
07020_00000_129715,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman",skipped,skipped,skipped
07020_00000_131806,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_133039,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Cizek, Andy","Bjorkman, Jesse J.",skipped,skipped
07020_00000_134640,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Cizek, Andy","Babcock, Tuckerman",skipped
07020_00000_135567,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_136253,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,skipped,skipped,skipped,skipped
07020_00000_141469,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman","Bjorkman, Jesse J.",skipped,skipped
07020_00000_142375,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_146058,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_147736,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman","Cizek, Andy",skipped,skipped
07020_00000_148582,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Cizek, Andy","Bjorkman, Jesse J.","Babcock, Tuckerman",skipped
07020_00000_149117,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman","Bjorkman, Jesse J.",skipped,skipped
07020_00000_150363,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman",skipped,skipped,skipped
07020_00000_154816,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_155620,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_156049,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman","Bjorkman, Jesse J.",skipped,skipped
07020_00000_158557,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,skipped,skipped,skipped,skipped
07020_00000_160776,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_162592,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_167107,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman",skipped,skipped,skipped
07020_00000_169068,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman",skipped,skipped
07020_00000_170253,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman","Cizek, Andy",skipped
07020_00000_171527,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,skipped,skipped,skipped,skipped
07020_00000_172640,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman",skipped,skipped
07020_00000_174306,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Cizek, Andy",skipped,skipped,skipped
07020_00000_180197,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman",skipped,skipped,skipped
07020_00000_181582,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Cizek, Andy",skipped,skipped,skipped
07020_00000_182969,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_183726,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_187058,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman",Write-in,"Cizek, Andy"
07020_00000_188875,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Cizek, Andy","Bjorkman, Jesse J.","Babcock, Tuckerman",skipped
07020_00000_193122,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Cizek, Andy",skipped,skipped,skipped
07020_00000_195611,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman","Cizek, Andy",skipped
07020_00000_196705,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_198438,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman","Bjorkman, Jesse J.",skipped,skipped
07020_00000_199294,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_205065,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman",skipped,skipped
07020_00000_206976,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman",skipped,skipped
07020_00000_207687,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_208109,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman","Cizek, Andy",skipped,skipped
07020_00000_209518,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Cizek, Andy","Babcock, Tuckerman",skipped
07020_00000_210652,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",Write-in,"Cizek, Andy","Babcock, Tuckerman"
07020_00000_212148,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman","Bjorkman, Jesse J.","Cizek, Andy",skipped
