ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4
93200_00055_000014,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Kawasaki, Scott","Jafre, Alex N.","Matherly, Jim",skipped
93200_00055_000015,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Matherly, Jim",skipped,skipped,skipped
93200_00055_000016,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Matherly, Jim","Jafre, Alex N.",skipped,skipped
93200_00055_000017,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Matherly, Jim",skipped,skipped,skipped
93200_00055_000018,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Matherly, Jim","Jafre, Alex N.","Kawasaki, Scott",skipped
93200_00055_000019,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Jafre, Alex N.","Matherly, Jim","Kawasaki, Scott",skipped
93200_00055_000020,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,skipped,skipped,skipped,skipped
93200_00055_000021,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Kawasaki, Scott",skipped,skipped,skipped
93200_00055_000022,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Matherly, Jim","Jafre, Alex N.",skipped,skipped
93200_00055_000023,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Kawasaki, Scott",skipped,skipped,skipped
93200_00055_000024,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Kawasaki, Scott",skipped,skipped,skipped
93200_00055_000025,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Matherly, Jim","Jafre, Alex N.",skipped,skipped
93200_00055_000026,Ballot 34 - Type 34,Absentee,Judicial District 4,Judicial,District 32 - Absentee,District 32 - Absentee,Region III,"Kawasaki, Scott","Jafre, Alex N.","Matherly, Jim",skipped
