ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3
92506_00007_000016,Ballot 16 - Type 16,Question,Judicial District 3,Judicial,District 15  - Question,District 15  - Question,Region II,"Claman, Matt",skipped,skipped
92506_00007_000017,Ballot 16 - Type 16,Question,Judicial District 3,Judicial,District 15  - Question,District 15  - Question,Region II,"Claman, Matt",skipped,skipped
92506_00007_000018,Ballot 16 - Type 16,Question,Judicial District 3,Judicial,District 15  - Question,District 15  - Question,Region II,"Claman, Matt",Write-in,skipped
92506_00008_000001,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Claman, Matt",skipped,skipped
92506_00008_000002,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Claman, Matt","Costello, Mia",skipped
92506_00008_000003,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Claman, Matt",skipped,skipped
92506_00008_000004,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia","Claman, Matt",skipped
92506_00008_000005,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",Write-in,Write-in
92506_00008_000006,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Claman, Matt",skipped,skipped
92506_00008_000007,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Claman, Matt","Costello, Mia",skipped
92506_00008_000008,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000009,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000010,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000011,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000012,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia","Claman, Matt",Write-in
92506_00008_000013,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000014,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000015,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000016,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Claman, Matt",skipped,skipped
92506_00008_000017,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia","Claman, Matt",skipped
92506_00008_000018,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000019,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Claman, Matt",skipped,skipped
92506_00008_000020,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Claman, Matt","Costello, Mia",skipped
92506_00008_000021,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000022,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Claman, Matt","Costello, Mia",skipped
92506_00008_000023,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia","Claman, Matt",skipped
92506_00008_000024,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000025,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000026,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000027,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000028,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000029,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia","Claman, Matt",skipped
92506_00008_000030,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000031,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000032,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Claman, Matt",skipped,skipped
92506_00008_000033,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Claman, Matt","Costello, Mia",skipped
92506_00008_000034,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia",skipped,skipped
92506_00008_000035,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia","Claman, Matt",skipped
92506_00008_000036,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Claman, Matt","Costello, Mia",skipped
92506_00008_000037,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Claman, Matt",skipped,skipped
92506_00008_000038,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Costello, Mia","Claman, Matt",skipped
92506_00008_000039,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Claman, Matt",skipped,skipped
92506_00008_000040,Ballot 17 - Type 17,Question,Judicial District 3,Judicial,District 16  - Question,District 16  - Question,Region II,"Claman, Matt",skipped,skipped
