ic, 0.7092776437730101
mallows_001, 1.9386454233845372
mallows_01, 1.902682493335026
mallows_05, 1.7438212517455884
mallows_1, 1.5454233845372602
mallows_25, 0.9891557699631839
mallows_5, 0.3510333883458168
mallows_75, 0.3415602386695442
mallows_95, 0.6551783673987559
mallows_99, 0.7058804113241083
mallows_999, 0.7099301764631205
spoc_conitzer, 0.7094972705344675
walsh, 0.5775155516059414
sc, 0.5487749143074775
urn_01, 0.538679700393551
urn_02, 0.5057179129110068
urn_05, 0.4163095086962042
urn_1, 0.46590834073886
urn_2, 0.5988409292878
urn_5, 0.9049612796750032
5d_sphere, 0.582653294401422
2d_sphere, 0.6993500063475944
3d_sphere, 0.600639837501587
csp, 0.9083293131903009
1d_interval, 0.8287711057509205
2d_square, 0.5934137361939825
3d_cube, 0.5800495112352418
5d_cube, 0.5517392408277263
10d_cube, 0.45041513266472005
20d_cube, 0.4030201853497524
