0,1
,R
R,0.9951453199697223
P,0.38532300650532336
B,0.9484430644931526
H,0.6163987755874507
C,0.8581798795539249
M,0.8694207903235072
V,0.01780918678713065
b,0.13221502889649728
v,0.1100920729973784
