precincts,tally_type,ballotID,rank1,rank2,rank3
325110,Vote by Mail - 400C,000006743,skipped,skipped,skipped
325110,Vote by Mail - 400C,000006744,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325110,Vote by Mail - 400C,000006745,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325110,Vote by Mail - 400C,000006746,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
325110,Vote by Mail - 400C,000006747,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325110,Vote by Mail - 400C,000006748,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325110,Vote by Mail - 400C,000006749,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325110,Vote by Mail - 400C,000006750,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325110,Vote by Mail - 400C,000006751,skipped,skipped,skipped
325110,Vote by Mail - 400C,000006752,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325110,Vote by Mail - 400C,000006753,LYNETTE GIBSON MCELHANEY,skipped,skipped
325110,Vote by Mail - 400C,000006754,LYNETTE GIBSON MCELHANEY,skipped,skipped
325110,Vote by Mail - 400C,000006755,LYNETTE GIBSON MCELHANEY,skipped,skipped
325110,Vote by Mail - 400C,000006756,NONI D. SESSION,skipped,skipped
325110,Vote by Mail - 400C,000006757,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
325110,Vote by Mail - 400C,000006758,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325110,Vote by Mail - 400C,000006759,NONI D. SESSION,skipped,skipped
325110,Vote by Mail - 400C,000006760,NONI D. SESSION,skipped,skipped
325110,Vote by Mail - 400C,000006761,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325110,Vote by Mail - 400C,000006762,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325110,Vote by Mail - 400C,000006763,LYNETTE GIBSON MCELHANEY,skipped,skipped
325110,Vote by Mail - 400C,000006764,skipped,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325110,Vote by Mail - 400C,000006765,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325110,Vote by Mail - 400C,000006766,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325110,Vote by Mail - 400C,000006767,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325110,Vote by Mail - 400C,000006768,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325110,Vote by Mail - 400C,000006769,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325110,Vote by Mail - 400C,000006770,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325110,Vote by Mail - 400C,000006771,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325110,Vote by Mail - 400C,000006772,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325110,Vote by Mail - 400C,000006773,LYNETTE GIBSON MCELHANEY,skipped,skipped
325110,Vote by Mail - 400C,000006774,NONI D. SESSION,skipped,skipped
325110,Vote by Mail - 400C,000006775,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
325110,Vote by Mail - 400C,000006776,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325110,Vote by Mail - 400C,000006777,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,NONI D. SESSION
325110,Vote by Mail - 400C,000006778,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
325110,Vote by Mail - 400C,000006779,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,NONI D. SESSION
325110,Vote by Mail - 400C,000006780,skipped,skipped,skipped
325110,Vote by Mail - 400C,000006781,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
325110,Vote by Mail - 400C,000006782,NONI D. SESSION,NONI D. SESSION,NONI D. SESSION
325110,Vote by Mail - 400C,000006783,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,NONI D. SESSION
325110,Vote by Mail - 400C,000006784,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325110,Vote by Mail - 400C,000006785,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,NONI D. SESSION
325110,Vote by Mail - 400C,000006786,NONI D. SESSION,NONI D. SESSION,NONI D. SESSION
325110,Vote by Mail - 400C,000006787,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325110,Vote by Mail - 400C,000006788,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325110,Vote by Mail - 400C,000006789,LYNETTE GIBSON MCELHANEY,skipped,skipped
325110,Vote by Mail - 400C,000006790,skipped,skipped,skipped
325110,Vote by Mail - 400C,000006791,NONI D. SESSION,skipped,skipped
325110,Vote by Mail - 400C,000006792,LYNETTE GIBSON MCELHANEY,skipped,skipped
325110,Vote by Mail - 400C,000006793,NONI D. SESSION,skipped,skipped
325110,Vote by Mail - 400C,000006794,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
325110,Vote by Mail - 400C,000006795,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325110,Vote by Mail - 400C,000006796,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,NONI D. SESSION
325110,Vote by Mail - 400C,000006797,skipped,skipped,skipped
325110,Vote by Mail - 400C,000006798,NONI D. SESSION,NONI D. SESSION,NONI D. SESSION
325110,Vote by Mail - 400C,000006799,NONI D. SESSION,NONI D. SESSION,NONI D. SESSION
325110,Vote by Mail - 400C,000006800,skipped,skipped,skipped
325200,Vote by Mail - 400C,000006801,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325200,Vote by Mail - 400C,000006802,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325200,Vote by Mail - 400C,000006803,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325200,Vote by Mail - 400C,000006804,LYNETTE GIBSON MCELHANEY,skipped,skipped
325200,Vote by Mail - 400C,000006805,LYNETTE GIBSON MCELHANEY,skipped,skipped
325200,Vote by Mail - 400C,000006806,skipped,skipped,skipped
325200,Vote by Mail - 400C,000006807,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325200,Vote by Mail - 400C,000006808,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325200,Vote by Mail - 400C,000006809,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325200,Vote by Mail - 400C,000006810,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
325200,Vote by Mail - 400C,000006811,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325200,Vote by Mail - 400C,000006812,skipped,skipped,skipped
325200,Vote by Mail - 400C,000006813,LYNETTE GIBSON MCELHANEY,skipped,skipped
325200,Vote by Mail - 400C,000006814,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325200,Vote by Mail - 400C,000006815,LYNETTE GIBSON MCELHANEY,skipped,skipped
325200,Vote by Mail - 400C,000006816,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
325200,Vote by Mail - 400C,000006817,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325200,Vote by Mail - 400C,000006818,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325200,Vote by Mail - 400C,000006819,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325200,Vote by Mail - 400C,000006820,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325200,Vote by Mail - 400C,000006821,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,NONI D. SESSION
325200,Vote by Mail - 400C,000006822,NONI D. SESSION,skipped,skipped
325200,Vote by Mail - 400C,000006823,LYNETTE GIBSON MCELHANEY,skipped,skipped
325200,Vote by Mail - 400C,000006824,LYNETTE GIBSON MCELHANEY,skipped,skipped
325200,Vote by Mail - 400C,000006825,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325200,Vote by Mail - 400C,000006826,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325200,Vote by Mail - 400C,000006827,LYNETTE GIBSON MCELHANEY,skipped,skipped
325200,Vote by Mail - 400C,000006828,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325200,Vote by Mail - 400C,000006829,skipped,skipped,skipped
325200,Vote by Mail - 400C,000006830,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325200,Vote by Mail - 400C,000006831,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,NONI D. SESSION
325200,Vote by Mail - 400C,000006832,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325200,Vote by Mail - 400C,000006833,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325200,Vote by Mail - 400C,000006834,skipped,skipped,skipped
325200,Vote by Mail - 400C,000006835,NONI D. SESSION,NONI D. SESSION,NONI D. SESSION
325200,Vote by Mail - 400C,000006836,LYNETTE GIBSON MCELHANEY,skipped,skipped
325200,Vote by Mail - 400C,000006837,NONI D. SESSION,skipped,skipped
325200,Vote by Mail - 400C,000006838,NONI D. SESSION,skipped,skipped
325200,Vote by Mail - 400C,000006839,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325200,Vote by Mail - 400C,000006840,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325200,Vote by Mail - 400C,000006841,skipped,skipped,skipped
325200,Vote by Mail - 400C,000006842,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325200,Vote by Mail - 400C,000006843,NONI D. SESSION,skipped,skipped
325200,Vote by Mail - 400C,000006844,NONI D. SESSION,skipped,skipped
325200,Vote by Mail - 400C,000006845,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325200,Vote by Mail - 400C,000006846,LYNETTE GIBSON MCELHANEY,skipped,skipped
325200,Vote by Mail - 400C,000006847,NONI D. SESSION,NONI D. SESSION,NONI D. SESSION
325200,Vote by Mail - 400C,000006848,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325200,Vote by Mail - 400C,000006849,NONI D. SESSION,skipped,skipped
325200,Vote by Mail - 400C,000006850,NONI D. SESSION,skipped,skipped
325200,Vote by Mail - 400C,000006851,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325200,Vote by Mail - 400C,000006852,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325200,Vote by Mail - 400C,000006853,LYNETTE GIBSON MCELHANEY,skipped,skipped
325200,Vote by Mail - 400C,000006854,LYNETTE GIBSON MCELHANEY,skipped,skipped
325200,Vote by Mail - 400C,000006855,NONI D. SESSION,skipped,skipped
325200,Vote by Mail - 400C,000006856,NONI D. SESSION,NONI D. SESSION,NONI D. SESSION
325200,Vote by Mail - 400C,000006857,NONI D. SESSION,NONI D. SESSION,NONI D. SESSION
325200,Vote by Mail - 400C,000006858,NONI D. SESSION,skipped,skipped
325200,Vote by Mail - 400C,000006859,NONI D. SESSION,NONI D. SESSION,NONI D. SESSION
325300,Vote by Mail - 400C,000006860,skipped,skipped,skipped
325300,Vote by Mail - 400C,000006861,NONI D. SESSION,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006862,NONI D. SESSION,skipped,skipped
325300,Vote by Mail - 400C,000006863,NONI D. SESSION,skipped,skipped
325300,Vote by Mail - 400C,000006864,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006865,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325300,Vote by Mail - 400C,000006866,skipped,skipped,skipped
325300,Vote by Mail - 400C,000006867,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006868,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006869,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006870,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,skipped
325300,Vote by Mail - 400C,000006871,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,NONI D. SESSION
325300,Vote by Mail - 400C,000006872,NONI D. SESSION,skipped,skipped
325300,Vote by Mail - 400C,000006873,skipped,skipped,skipped
325300,Vote by Mail - 400C,000006874,skipped,skipped,skipped
325300,Vote by Mail - 400C,000006875,LYNETTE GIBSON MCELHANEY,skipped,skipped
325300,Vote by Mail - 400C,000006876,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006877,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006878,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006879,LYNETTE GIBSON MCELHANEY,skipped,skipped
325300,Vote by Mail - 400C,000006880,NONI D. SESSION,skipped,skipped
325300,Vote by Mail - 400C,000006881,LYNETTE GIBSON MCELHANEY,skipped,skipped
325300,Vote by Mail - 400C,000006882,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006883,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325300,Vote by Mail - 400C,000006884,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006885,skipped,skipped,skipped
325300,Vote by Mail - 400C,000006886,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006887,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006888,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006889,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006890,LYNETTE GIBSON MCELHANEY,skipped,skipped
325300,Vote by Mail - 400C,000006891,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006892,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006893,LYNETTE GIBSON MCELHANEY,skipped,skipped
325300,Vote by Mail - 400C,000006894,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006895,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,NONI D. SESSION
325300,Vote by Mail - 400C,000006896,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,NONI D. SESSION
325300,Vote by Mail - 400C,000006897,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006898,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006899,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006900,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006901,skipped,skipped,skipped
325300,Vote by Mail - 400C,000006902,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325300,Vote by Mail - 400C,000006903,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006904,NONI D. SESSION,skipped,skipped
325300,Vote by Mail - 400C,000006905,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325300,Vote by Mail - 400C,000006906,skipped,skipped,skipped
325300,Vote by Mail - 400C,000006907,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006908,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,NONI D. SESSION
325300,Vote by Mail - 400C,000006909,LYNETTE GIBSON MCELHANEY,skipped,skipped
325300,Vote by Mail - 400C,000006910,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,NONI D. SESSION
325300,Vote by Mail - 400C,000006911,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006912,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006913,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325300,Vote by Mail - 400C,000006914,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006915,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006916,skipped,skipped,skipped
325300,Vote by Mail - 400C,000006917,LYNETTE GIBSON MCELHANEY,skipped,skipped
325300,Vote by Mail - 400C,000006918,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,NONI D. SESSION
325300,Vote by Mail - 400C,000006919,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006920,skipped,skipped,skipped
325300,Vote by Mail - 400C,000006921,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,NONI D. SESSION
325300,Vote by Mail - 400C,000006922,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006923,NONI D. SESSION,NONI D. SESSION,NONI D. SESSION
325300,Vote by Mail - 400C,000006924,LYNETTE GIBSON MCELHANEY,skipped,skipped
325300,Vote by Mail - 400C,000006925,skipped,skipped,skipped
325300,Vote by Mail - 400C,000006926,skipped,skipped,skipped
325300,Vote by Mail - 400C,000006927,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006928,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006929,NONI D. SESSION,skipped,skipped
325300,Vote by Mail - 400C,000006930,LYNETTE GIBSON MCELHANEY,skipped,skipped
325300,Vote by Mail - 400C,000006931,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006932,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006933,LYNETTE GIBSON MCELHANEY,skipped,skipped
325300,Vote by Mail - 400C,000006934,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006935,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325300,Vote by Mail - 400C,000006936,skipped,skipped,skipped
325300,Vote by Mail - 400C,000006937,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006938,LYNETTE GIBSON MCELHANEY,skipped,skipped
325300,Vote by Mail - 400C,000006939,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325300,Vote by Mail - 400C,000006940,skipped,skipped,skipped
325300,Vote by Mail - 400C,000006941,skipped,skipped,skipped
325300,Vote by Mail - 400C,000006942,LYNETTE GIBSON MCELHANEY,skipped,skipped
325500,Vote by Mail - 400C,000006943,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY
325500,Vote by Mail - 400C,000006944,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
325500,Vote by Mail - 400C,000006945,LYNETTE GIBSON MCELHANEY,skipped,skipped
325500,Vote by Mail - 400C,000006946,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped
325500,Vote by Mail - 400C,000006947,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped
325500,Vote by Mail - 400C,000006948,NONI D. SESSION,skipped,skipped
