precincts,tally_type,ballotID,rank1,rank2,rank3
214300,Vote by Mail - 400C,000030908,RICHARD RAYA,GORDON ''DON'' LINK,AMY LEMLEY
214300,Vote by Mail - 400C,000030909,LEN RAPHAEL,CRAIG BRANDT,DONALD MACLEAY
214300,Vote by Mail - 400C,000030910,AMY LEMLEY,AMY LEMLEY,AMY LEMLEY
214300,Vote by Mail - 400C,000030911,AMY LEMLEY,AMY LEMLEY,AMY LEMLEY
214300,Vote by Mail - 400C,000030912,GORDON ''DON'' LINK,AMY LEMLEY,RICHARD RAYA
214300,Vote by Mail - 400C,000030913,AMY LEMLEY,CRAIG BRANDT,LEN RAPHAEL
214300,Vote by Mail - 400C,000030914,AMY LEMLEY,RICHARD RAYA,DAN KALB
214300,Vote by Mail - 400C,000030915,DAN KALB,GORDON ''DON'' LINK,CRAIG BRANDT
214300,Vote by Mail - 400C,000030916,DAN KALB,RICHARD RAYA,LEN RAPHAEL
214300,Vote by Mail - 400C,000030917,RICHARD RAYA,AMY LEMLEY,LEN RAPHAEL
214300,Vote by Mail - 400C,000030918,LEN RAPHAEL,LEN RAPHAEL,LEN RAPHAEL
214300,Vote by Mail - 400C,000030919,LEN RAPHAEL,skipped,skipped
214300,Vote by Mail - 400C,000030920,DAN KALB,AMY LEMLEY,RICHARD RAYA
214300,Vote by Mail - 400C,000030921,DAN KALB,AMY LEMLEY,RICHARD RAYA
214300,Vote by Mail - 400C,000030922,GORDON ''DON'' LINK,GORDON ''DON'' LINK,GORDON ''DON'' LINK
214300,Vote by Mail - 400C,000030923,RICHARD RAYA,skipped,skipped
214300,Vote by Mail - 400C,000030924,DAN KALB,RICHARD RAYA,CRAIG BRANDT
214300,Vote by Mail - 400C,000030925,DAN KALB,DAN KALB,DAN KALB
214300,Vote by Mail - 400C,000030926,AMY LEMLEY,DAN KALB,RICHARD RAYA
214300,Vote by Mail - 400C,000030927,DAN KALB,skipped,skipped
214300,Vote by Mail - 400C,000030928,DAN KALB,skipped,skipped
214300,Vote by Mail - 400C,000030929,AMY LEMLEY,DAN KALB,skipped
214300,Vote by Mail - 400C,000030930,DAN KALB,AMY LEMLEY,skipped
214300,Vote by Mail - 400C,000030931,RICHARD RAYA,CRAIG BRANDT,AMY LEMLEY
214300,Vote by Mail - 400C,000030932,DAN KALB,AMY LEMLEY,skipped
214300,Vote by Mail - 400C,000030933,skipped,skipped,skipped
214300,Vote by Mail - 400C,000030934,AMY LEMLEY,DAN KALB,RICHARD RAYA
214300,Vote by Mail - 400C,000030935,AMY LEMLEY,skipped,skipped
214300,Vote by Mail - 400C,000030936,AMY LEMLEY,RICHARD RAYA,GORDON ''DON'' LINK
214300,Vote by Mail - 400C,000030937,DAN KALB,DAN KALB,DAN KALB
214300,Vote by Mail - 400C,000030938,RICHARD RAYA,AMY LEMLEY,DAN KALB
214300,Vote by Mail - 400C,000030939,skipped,skipped,skipped
214300,Vote by Mail - 400C,000030940,RICHARD RAYA,skipped,skipped
214300,Vote by Mail - 400C,000030941,DAN KALB,AMY LEMLEY,LEN RAPHAEL
214300,Vote by Mail - 400C,000030942,DAN KALB,RICHARD RAYA,skipped
