precincts,tally_type,ballotID,rank1,rank2,rank3
333210,Vote by Mail - 400C,000028212,NIKKI FORTUNATO BAS,ABEL GUILLÉN,KENZIE DONTE SMITH
333210,Vote by Mail - 400C,000028213,skipped,skipped,skipped
333210,Vote by Mail - 400C,000028214,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333210,Vote by Mail - 400C,000028215,ABEL GUILLÉN,skipped,NIKKI FORTUNATO BAS
333210,Vote by Mail - 400C,000028216,ABEL GUILLÉN,KENZIE DONTE SMITH,ABEL GUILLÉN
333210,Vote by Mail - 400C,000028217,NIKKI FORTUNATO BAS,ABEL GUILLÉN,KENZIE DONTE SMITH
333210,Vote by Mail - 400C,000028218,skipped,skipped,skipped
333210,Vote by Mail - 400C,000028219,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333210,Vote by Mail - 400C,000028220,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333210,Vote by Mail - 400C,000028221,skipped,skipped,skipped
333210,Vote by Mail - 400C,000028222,skipped,skipped,skipped
333210,Vote by Mail - 400C,000028223,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333210,Vote by Mail - 400C,000028224,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333210,Vote by Mail - 400C,000028225,ABEL GUILLÉN,KENZIE DONTE SMITH,NIKKI FORTUNATO BAS
333210,Vote by Mail - 400C,000028226,skipped,skipped,skipped
333210,Vote by Mail - 400C,000028227,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333210,Vote by Mail - 400C,000028228,NIKKI FORTUNATO BAS,ABEL GUILLÉN,KENZIE DONTE SMITH
333210,Vote by Mail - 400C,000028229,KENZIE DONTE SMITH,skipped,skipped
333210,Vote by Mail - 400C,000028230,ABEL GUILLÉN,ABEL GUILLÉN,ABEL GUILLÉN
333210,Vote by Mail - 400C,000028231,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333210,Vote by Mail - 400C,000028232,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333210,Vote by Mail - 400C,000028233,ABEL GUILLÉN,skipped,skipped
333210,Vote by Mail - 400C,000028234,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333210,Vote by Mail - 400C,000028235,skipped,skipped,skipped
333210,Vote by Mail - 400C,000028236,skipped,skipped,skipped
333210,Vote by Mail - 400C,000028237,ABEL GUILLÉN,KENZIE DONTE SMITH,NIKKI FORTUNATO BAS
333210,Vote by Mail - 400C,000028238,ABEL GUILLÉN,skipped,skipped
333210,Vote by Mail - 400C,000028239,ABEL GUILLÉN,skipped,KENZIE DONTE SMITH
333210,Vote by Mail - 400C,000028240,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333400,Vote by Mail - 400C,000028241,KENZIE DONTE SMITH,skipped,skipped
333400,Vote by Mail - 400C,000028242,NIKKI FORTUNATO BAS,ABEL GUILLÉN,skipped
333400,Vote by Mail - 400C,000028243,NIKKI FORTUNATO BAS,skipped,skipped
333400,Vote by Mail - 400C,000028244,NIKKI FORTUNATO BAS,skipped,skipped
333400,Vote by Mail - 400C,000028245,NIKKI FORTUNATO BAS,ABEL GUILLÉN,KENZIE DONTE SMITH
333400,Vote by Mail - 400C,000028246,KENZIE DONTE SMITH,NIKKI FORTUNATO BAS,ABEL GUILLÉN
333400,Vote by Mail - 400C,000028247,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH,skipped
333400,Vote by Mail - 400C,000028248,ABEL GUILLÉN,KENZIE DONTE SMITH,NIKKI FORTUNATO BAS
333400,Vote by Mail - 400C,000028249,KENZIE DONTE SMITH,ABEL GUILLÉN,KENZIE DONTE SMITH
333400,Vote by Mail - 400C,000028250,NIKKI FORTUNATO BAS,ABEL GUILLÉN,KENZIE DONTE SMITH
333400,Vote by Mail - 400C,000028251,NIKKI FORTUNATO BAS,ABEL GUILLÉN,KENZIE DONTE SMITH
333400,Vote by Mail - 400C,000028252,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS
333400,Vote by Mail - 400C,000028253,skipped,skipped,skipped
333400,Vote by Mail - 400C,000028254,KENZIE DONTE SMITH,ABEL GUILLÉN,NIKKI FORTUNATO BAS
333400,Vote by Mail - 400C,000028255,NIKKI FORTUNATO BAS,ABEL GUILLÉN,KENZIE DONTE SMITH
333400,Vote by Mail - 400C,000028256,ABEL GUILLÉN,NIKKI FORTUNATO BAS,skipped
333400,Vote by Mail - 400C,000028257,skipped,skipped,skipped
333400,Vote by Mail - 400C,000028258,ABEL GUILLÉN,ABEL GUILLÉN,ABEL GUILLÉN
333400,Vote by Mail - 400C,000028259,ABEL GUILLÉN,KENZIE DONTE SMITH,NIKKI FORTUNATO BAS
333400,Vote by Mail - 400C,000028260,ABEL GUILLÉN,ABEL GUILLÉN,ABEL GUILLÉN
333400,Vote by Mail - 400C,000028261,NIKKI FORTUNATO BAS,ABEL GUILLÉN,KENZIE DONTE SMITH
333400,Vote by Mail - 400C,000028262,NIKKI FORTUNATO BAS,ABEL GUILLÉN,skipped
333400,Vote by Mail - 400C,000028263,NIKKI FORTUNATO BAS,ABEL GUILLÉN,KENZIE DONTE SMITH
333400,Vote by Mail - 400C,000028264,NIKKI FORTUNATO BAS,ABEL GUILLÉN,ABEL GUILLÉN
333400,Vote by Mail - 400C,000028265,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS
333400,Vote by Mail - 400C,000028266,KENZIE DONTE SMITH,ABEL GUILLÉN,NIKKI FORTUNATO BAS
333400,Vote by Mail - 400C,000028267,KENZIE DONTE SMITH,KENZIE DONTE SMITH,KENZIE DONTE SMITH
333400,Vote by Mail - 400C,000028268,KENZIE DONTE SMITH,KENZIE DONTE SMITH,KENZIE DONTE SMITH
333400,Vote by Mail - 400C,000028269,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS
333400,Vote by Mail - 400C,000028270,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH,ABEL GUILLÉN
333400,Vote by Mail - 400C,000028271,KENZIE DONTE SMITH,NIKKI FORTUNATO BAS,ABEL GUILLÉN
333400,Vote by Mail - 400C,000028272,NIKKI FORTUNATO BAS,skipped,skipped
333400,Vote by Mail - 400C,000028273,ABEL GUILLÉN,ABEL GUILLÉN,ABEL GUILLÉN
333400,Vote by Mail - 400C,000028274,skipped,skipped,skipped
333400,Vote by Mail - 400C,000028275,ABEL GUILLÉN,ABEL GUILLÉN,ABEL GUILLÉN
333400,Vote by Mail - 400C,000028276,skipped,skipped,skipped
333400,Vote by Mail - 400C,000028277,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333400,Vote by Mail - 400C,000028278,skipped,skipped,skipped
333400,Vote by Mail - 400C,000028279,KENZIE DONTE SMITH,NIKKI FORTUNATO BAS,ABEL GUILLÉN
333400,Vote by Mail - 400C,000028280,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH,ABEL GUILLÉN
333400,Vote by Mail - 400C,000028281,ABEL GUILLÉN,ABEL GUILLÉN,ABEL GUILLÉN
333400,Vote by Mail - 400C,000028282,ABEL GUILLÉN,ABEL GUILLÉN,ABEL GUILLÉN
333900,Vote by Mail - 400C,000028343,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333900,Vote by Mail - 400C,000028344,ABEL GUILLÉN,KENZIE DONTE SMITH,NIKKI FORTUNATO BAS
333900,Vote by Mail - 400C,000028345,ABEL GUILLÉN,skipped,skipped
333900,Vote by Mail - 400C,000028346,ABEL GUILLÉN,ABEL GUILLÉN,ABEL GUILLÉN
333900,Vote by Mail - 400C,000028347,skipped,skipped,skipped
333900,Vote by Mail - 400C,000028348,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH,NIKKI FORTUNATO BAS
333900,Vote by Mail - 400C,000028349,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH,skipped
333900,Vote by Mail - 400C,000028350,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH,skipped
333900,Vote by Mail - 400C,000028351,KENZIE DONTE SMITH,KENZIE DONTE SMITH,KENZIE DONTE SMITH
333900,Vote by Mail - 400C,000028352,ABEL GUILLÉN,ABEL GUILLÉN,NIKKI FORTUNATO BAS
333900,Vote by Mail - 400C,000028353,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333900,Vote by Mail - 400C,000028354,KENZIE DONTE SMITH,KENZIE DONTE SMITH,KENZIE DONTE SMITH
333900,Vote by Mail - 400C,000028355,ABEL GUILLÉN,ABEL GUILLÉN,ABEL GUILLÉN
333900,Vote by Mail - 400C,000028356,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333900,Vote by Mail - 400C,000028357,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH,ABEL GUILLÉN
333900,Vote by Mail - 400C,000028358,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH,ABEL GUILLÉN
333900,Vote by Mail - 400C,000028359,NIKKI FORTUNATO BAS,ABEL GUILLÉN,KENZIE DONTE SMITH
333900,Vote by Mail - 400C,000028360,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333900,Vote by Mail - 400C,000028361,KENZIE DONTE SMITH,KENZIE DONTE SMITH,KENZIE DONTE SMITH
333900,Vote by Mail - 400C,000028362,KENZIE DONTE SMITH,KENZIE DONTE SMITH,KENZIE DONTE SMITH
333900,Vote by Mail - 400C,000028363,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333900,Vote by Mail - 400C,000028364,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
333900,Vote by Mail - 400C,000028365,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH,ABEL GUILLÉN
333900,Vote by Mail - 400C,000028366,ABEL GUILLÉN,NIKKI FORTUNATO BAS,skipped
334100,Vote by Mail - 400C,000028367,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS
334100,Vote by Mail - 400C,000028368,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH,ABEL GUILLÉN
334100,Vote by Mail - 400C,000028369,ABEL GUILLÉN,skipped,skipped
334100,Vote by Mail - 400C,000028370,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
334100,Vote by Mail - 400C,000028371,skipped,skipped,skipped
