precincts,tally_type,ballotID,rank1,rank2,rank3
213400,Election Day - Insight,000075847,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM
213400,Election Day - Insight,000075848,ANNIE CAMPBELL WASHINGTON,skipped,skipped
213400,Election Day - Insight,000075849,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON
213400,Election Day - Insight,000075850,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,skipped
213400,Election Day - Insight,000075851,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM
213400,Election Day - Insight,000075852,JILL BROADHURST,skipped,skipped
213400,Election Day - Insight,000075853,PAUL LIM,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON
213400,Election Day - Insight,000075854,ANNIE CAMPBELL WASHINGTON,PAUL LIM,JILL BROADHURST
213400,Election Day - Insight,000075855,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped
213400,Election Day - Insight,000075856,skipped,skipped,skipped
213400,Election Day - Insight,000075857,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,PAUL LIM
213400,Election Day - Insight,000075858,JILL BROADHURST,JILL BROADHURST,JILL BROADHURST
213400,Election Day - Insight,000075859,skipped,skipped,skipped
213400,Election Day - Insight,000075860,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM
213400,Election Day - Insight,000075861,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped
213400,Election Day - Insight,000075862,ANNIE CAMPBELL WASHINGTON,PAUL LIM,skipped
213400,Election Day - Insight,000075863,JILL BROADHURST,skipped,skipped
213400,Election Day - Insight,000075864,JILL BROADHURST,PAUL LIM,ANNIE CAMPBELL WASHINGTON
213400,Election Day - Insight,000075865,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON
213400,Election Day - Insight,000075866,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped
213400,Election Day - Insight,000075867,ANNIE CAMPBELL WASHINGTON,PAUL LIM,JILL BROADHURST
213400,Election Day - Insight,000075868,ANNIE CAMPBELL WASHINGTON,PAUL LIM,JILL BROADHURST
213400,Election Day - Insight,000075869,skipped,skipped,skipped
213400,Election Day - Insight,000075870,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM
213400,Election Day - Insight,000075871,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped
213400,Election Day - Insight,000075872,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped
213400,Election Day - Insight,000075873,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM
213400,Election Day - Insight,000075874,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped
213400,Election Day - Insight,000075875,JILL BROADHURST,skipped,skipped
213400,Election Day - Insight,000075876,ANNIE CAMPBELL WASHINGTON,skipped,skipped
213400,Election Day - Insight,000075877,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM
213400,Election Day - Insight,000075878,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped
213400,Election Day - Insight,000075879,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,skipped
213400,Election Day - Insight,000075880,skipped,skipped,skipped
213400,Election Day - Insight,000075881,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM
213400,Election Day - Insight,000075882,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,PAUL LIM
213400,Election Day - Insight,000075883,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,PAUL LIM
213400,Election Day - Insight,000075884,ANNIE CAMPBELL WASHINGTON,PAUL LIM,skipped
213400,Election Day - Insight,000075885,JILL BROADHURST,PAUL LIM,skipped
213400,Election Day - Insight,000075886,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,PAUL LIM
213400,Election Day - Insight,000075887,JILL BROADHURST,PAUL LIM,ANNIE CAMPBELL WASHINGTON
213400,Election Day - Insight,000075888,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,PAUL LIM
213400,Election Day - Insight,000075889,ANNIE CAMPBELL WASHINGTON,skipped,skipped
213400,Election Day - Insight,000075890,ANNIE CAMPBELL WASHINGTON,skipped,skipped
213400,Election Day - Insight,000075891,JILL BROADHURST,skipped,skipped
213400,Election Day - Insight,000075892,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST
213400,Election Day - Insight,000075893,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM
213400,Election Day - Insight,000075894,skipped,skipped,skipped
213400,Election Day - Insight,000075895,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped
213400,Election Day - Insight,000075896,ANNIE CAMPBELL WASHINGTON,skipped,skipped
213400,Election Day - Insight,000075897,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,skipped
213400,Election Day - Insight,000075898,ANNIE CAMPBELL WASHINGTON,skipped,skipped
213400,Election Day - Insight,000075899,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON
213400,Election Day - Insight,000075900,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,PAUL LIM
213400,Election Day - Insight,000075901,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM
213400,Election Day - Insight,000075902,ANNIE CAMPBELL WASHINGTON,skipped,skipped
213400,Election Day - Insight,000075903,PAUL LIM,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST
213400,Election Day - Insight,000075904,PAUL LIM,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON
213400,Election Day - Insight,000075905,ANNIE CAMPBELL WASHINGTON,PAUL LIM,ANNIE CAMPBELL WASHINGTON
213400,Election Day - Insight,000075906,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,PAUL LIM
213400,Election Day - Insight,000075907,JILL BROADHURST,PAUL LIM,ANNIE CAMPBELL WASHINGTON
213400,Election Day - Insight,000075908,ANNIE CAMPBELL WASHINGTON,skipped,skipped
213400,Election Day - Insight,000075909,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM
213400,Election Day - Insight,000075910,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped
213400,Election Day - Insight,000075911,skipped,skipped,skipped
213400,Election Day - Insight,000075912,skipped,skipped,skipped
213400,Election Day - Insight,000075913,skipped,skipped,skipped
213400,Election Day - Insight,000075914,ANNIE CAMPBELL WASHINGTON,PAUL LIM,JILL BROADHURST
213400,Election Day - Insight,000075915,ANNIE CAMPBELL WASHINGTON,skipped,skipped
213400,Election Day - Insight,000075916,JILL BROADHURST,PAUL LIM,ANNIE CAMPBELL WASHINGTON
213400,Election Day - Insight,000075917,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM
213400,Election Day - Insight,000075918,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM
213400,Election Day - Insight,000075919,PAUL LIM,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON
213400,Election Day - Insight,000075920,ANNIE CAMPBELL WASHINGTON,skipped,skipped
213400,Election Day - Insight,000075921,JILL BROADHURST,PAUL LIM,ANNIE CAMPBELL WASHINGTON
213400,Election Day - Insight,000075922,ANNIE CAMPBELL WASHINGTON,skipped,skipped
213400,Election Day - Insight,000075923,ANNIE CAMPBELL WASHINGTON,PAUL LIM,skipped
213400,Election Day - Insight,000075924,PAUL LIM,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON
213400,Election Day - Insight,000075925,JILL BROADHURST,JILL BROADHURST,PAUL LIM
213400,Election Day - Insight,000075926,JILL BROADHURST,JILL BROADHURST,JILL BROADHURST
213400,Election Day - Insight,000075927,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,PAUL LIM
213400,Election Day - Insight,000075928,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped
213400,Election Day - Insight,000075929,ANNIE CAMPBELL WASHINGTON,PAUL LIM,skipped
213400,Election Day - Insight,000075930,skipped,skipped,skipped
213400,Election Day - Insight,000075931,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,PAUL LIM
213400,Election Day - Insight,000075932,skipped,skipped,skipped
213400,Election Day - Insight,000075933,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON
213400,Election Day - Insight,000075934,PAUL LIM,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST
213400,Election Day - Insight,000075935,ANNIE CAMPBELL WASHINGTON,PAUL LIM,JILL BROADHURST
213400,Election Day - Insight,000075936,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM
213600,Election Day - Insight,000076035,ANNIE CAMPBELL WASHINGTON,PAUL LIM,JILL BROADHURST
213600,Election Day - Insight,000076036,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON
213600,Election Day - Insight,000076037,ANNIE CAMPBELL WASHINGTON,PAUL LIM,JILL BROADHURST
213600,Election Day - Insight,000076038,ANNIE CAMPBELL WASHINGTON,PAUL LIM,JILL BROADHURST
213600,Election Day - Insight,000076039,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM
213600,Election Day - Insight,000076040,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON
213600,Election Day - Insight,000076041,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,PAUL LIM
213600,Election Day - Insight,000076042,ANNIE CAMPBELL WASHINGTON,skipped,skipped
213600,Election Day - Insight,000076043,ANNIE CAMPBELL WASHINGTON,skipped,skipped
213600,Election Day - Insight,000076044,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped
213600,Election Day - Insight,000076045,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM
