precincts,tally_type,ballotID,rank1,rank2,rank3
244100,Vote by Mail - 400C,000012307,LIBBY SCHAAF,CLINTON KILLIAN,RALPH KANZ
344200,Vote by Mail - 400C,000012313,JASON GILLEN,LIBBY SCHAAF,DANIEL SWAFFORD
244100,Vote by Mail - 400C,000012769,LIBBY SCHAAF,DANIEL SWAFFORD,skipped
244100,Vote by Mail - 400C,000012770,RALPH KANZ,DANIEL SWAFFORD,JASON GILLEN
244100,Vote by Mail - 400C,000012771,LIBBY SCHAAF,DANIEL SWAFFORD,RALPH KANZ
244100,Vote by Mail - 400C,000012772,DANIEL SWAFFORD,CLINTON KILLIAN,skipped
244100,Vote by Mail - 400C,000012773,skipped,skipped,skipped
244100,Vote by Mail - 400C,000012774,LIBBY SCHAAF,skipped,skipped
244100,Vote by Mail - 400C,000012775,DANIEL SWAFFORD,CLINTON KILLIAN,skipped
244100,Vote by Mail - 400C,000012776,LIBBY SCHAAF,RALPH KANZ,DANIEL SWAFFORD
244100,Vote by Mail - 400C,000012777,RALPH KANZ,RALPH KANZ,RALPH KANZ
244100,Vote by Mail - 400C,000012778,LIBBY SCHAAF,JILL BROADHURST,DANIEL SWAFFORD
244100,Vote by Mail - 400C,000012779,CLINTON KILLIAN,MELANIE SHELBY,JASON GILLEN
244100,Vote by Mail - 400C,000012780,LIBBY SCHAAF,DANIEL SWAFFORD,skipped
244100,Vote by Mail - 400C,000012781,LIBBY SCHAAF,JILL BROADHURST,skipped
244100,Vote by Mail - 400C,000012782,LIBBY SCHAAF,JILL BROADHURST,DANIEL SWAFFORD
244100,Vote by Mail - 400C,000012783,LIBBY SCHAAF,skipped,skipped
244100,Vote by Mail - 400C,000012784,LIBBY SCHAAF,JILL BROADHURST,CLINTON KILLIAN
244100,Vote by Mail - 400C,000012785,LIBBY SCHAAF,skipped,skipped
244100,Vote by Mail - 400C,000012786,skipped,skipped,skipped
244100,Vote by Mail - 400C,000012787,JASON GILLEN,JILL BROADHURST,DANIEL SWAFFORD
244100,Vote by Mail - 400C,000012788,LIBBY SCHAAF,JILL BROADHURST,MELANIE SHELBY
244100,Vote by Mail - 400C,000012789,LIBBY SCHAAF,CLINTON KILLIAN,MELANIE SHELBY
244100,Vote by Mail - 400C,000012790,LIBBY SCHAAF,DANIEL SWAFFORD,JILL BROADHURST
244100,Vote by Mail - 400C,000012791,LIBBY SCHAAF,skipped,skipped
244100,Vote by Mail - 400C,000012792,LIBBY SCHAAF,CLINTON KILLIAN,JILL BROADHURST
244100,Vote by Mail - 400C,000012793,skipped,skipped,skipped
244100,Vote by Mail - 400C,000012794,JILL BROADHURST,LIBBY SCHAAF,DANIEL SWAFFORD
244100,Vote by Mail - 400C,000012795,JILL BROADHURST,JASON GILLEN,DANIEL SWAFFORD
244100,Vote by Mail - 400C,000012796,JILL BROADHURST,DANIEL SWAFFORD,JASON GILLEN
244100,Vote by Mail - 400C,000012797,LIBBY SCHAAF,DANIEL SWAFFORD,JASON GILLEN
244100,Vote by Mail - 400C,000012798,JILL BROADHURST,MELANIE SHELBY,LIBBY SCHAAF
244100,Vote by Mail - 400C,000012799,JILL BROADHURST,JASON GILLEN,RALPH KANZ
244100,Vote by Mail - 400C,000012800,LIBBY SCHAAF,JILL BROADHURST,JASON GILLEN
244100,Vote by Mail - 400C,000012801,CLINTON KILLIAN,skipped,skipped
244100,Vote by Mail - 400C,000012802,LIBBY SCHAAF,JILL BROADHURST,RALPH KANZ
244100,Vote by Mail - 400C,000012803,LIBBY SCHAAF,skipped,skipped
244100,Vote by Mail - 400C,000012804,skipped,skipped,skipped
244100,Vote by Mail - 400C,000012805,LIBBY SCHAAF,MELANIE SHELBY,CLINTON KILLIAN
244100,Vote by Mail - 400C,000012806,MELANIE SHELBY,skipped,skipped
244100,Vote by Mail - 400C,000012807,DANIEL SWAFFORD,JILL BROADHURST,skipped
244100,Vote by Mail - 400C,000012808,LIBBY SCHAAF,MELANIE SHELBY,DANIEL SWAFFORD
244100,Vote by Mail - 400C,000012809,RALPH KANZ,JASON GILLEN,JASON GILLEN
244100,Vote by Mail - 400C,000012810,LIBBY SCHAAF,skipped,skipped
244100,Vote by Mail - 400C,000012811,JASON GILLEN,RALPH KANZ,JILL BROADHURST
244100,Vote by Mail - 400C,000012812,LIBBY SCHAAF,skipped,skipped
244100,Vote by Mail - 400C,000012813,LIBBY SCHAAF,CLINTON KILLIAN,JILL BROADHURST
244100,Vote by Mail - 400C,000012814,RALPH KANZ,JILL BROADHURST,LIBBY SCHAAF
244100,Vote by Mail - 400C,000012815,LIBBY SCHAAF,skipped,skipped
244100,Vote by Mail - 400C,000012816,CLINTON KILLIAN,LIBBY SCHAAF,JILL BROADHURST
244100,Vote by Mail - 400C,000012817,JILL BROADHURST,CLINTON KILLIAN,DANIEL SWAFFORD
244100,Vote by Mail - 400C,000012818,LIBBY SCHAAF,skipped,skipped
244100,Vote by Mail - 400C,000012819,LIBBY SCHAAF,JILL BROADHURST,MELANIE SHELBY
244100,Vote by Mail - 400C,000012820,LIBBY SCHAAF,skipped,skipped
244100,Vote by Mail - 400C,000012821,LIBBY SCHAAF,DANIEL SWAFFORD,JASON GILLEN
244100,Vote by Mail - 400C,000012822,JASON GILLEN,CLINTON KILLIAN,JASON GILLEN
244100,Vote by Mail - 400C,000012823,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF
244100,Vote by Mail - 400C,000012824,LIBBY SCHAAF,MELANIE SHELBY,CLINTON KILLIAN
244100,Vote by Mail - 400C,000012825,RALPH KANZ,JILL BROADHURST,LIBBY SCHAAF
244100,Vote by Mail - 400C,000012826,skipped,skipped,skipped
244100,Vote by Mail - 400C,000012827,LIBBY SCHAAF,JILL BROADHURST,skipped
244100,Vote by Mail - 400C,000012828,LIBBY SCHAAF,DANIEL SWAFFORD,MELANIE SHELBY
244100,Vote by Mail - 400C,000012829,DANIEL SWAFFORD,MELANIE SHELBY,CLINTON KILLIAN
244100,Vote by Mail - 400C,000012830,CLINTON KILLIAN,MELANIE SHELBY,JASON GILLEN
244100,Vote by Mail - 400C,000012831,LIBBY SCHAAF,DANIEL SWAFFORD,skipped
244100,Vote by Mail - 400C,000012832,LIBBY SCHAAF,JILL BROADHURST,DANIEL SWAFFORD
244100,Vote by Mail - 400C,000012833,RALPH KANZ,skipped,skipped
244100,Vote by Mail - 400C,000012834,CLINTON KILLIAN,JILL BROADHURST,LIBBY SCHAAF
244100,Vote by Mail - 400C,000012835,MELANIE SHELBY,RALPH KANZ,JASON GILLEN
244100,Vote by Mail - 400C,000012836,JILL BROADHURST,skipped,skipped
244100,Vote by Mail - 400C,000012837,JILL BROADHURST,LIBBY SCHAAF,JASON GILLEN
244100,Vote by Mail - 400C,000012838,skipped,skipped,LIBBY SCHAAF
244100,Vote by Mail - 400C,000012839,LIBBY SCHAAF,RALPH KANZ,JILL BROADHURST
244100,Vote by Mail - 400C,000012840,DANIEL SWAFFORD,CLINTON KILLIAN,MELANIE SHELBY
244100,Vote by Mail - 400C,000012841,JILL BROADHURST,LIBBY SCHAAF,CLINTON KILLIAN
244100,Vote by Mail - 400C,000012842,RALPH KANZ,DANIEL SWAFFORD,LIBBY SCHAAF
244100,Vote by Mail - 400C,000012843,skipped,skipped,skipped
244100,Vote by Mail - 400C,000012844,CLINTON KILLIAN,skipped,skipped
244100,Vote by Mail - 400C,000012845,LIBBY SCHAAF,JASON GILLEN,JILL BROADHURST
244100,Vote by Mail - 400C,000012846,skipped,skipped,skipped
244100,Vote by Mail - 400C,000012847,JILL BROADHURST,DANIEL SWAFFORD,LIBBY SCHAAF
244100,Vote by Mail - 400C,000012848,DANIEL SWAFFORD,JILL BROADHURST,skipped
244100,Vote by Mail - 400C,000012849,skipped,skipped,skipped
244100,Vote by Mail - 400C,000012850,CLINTON KILLIAN,JILL BROADHURST,MELANIE SHELBY
244100,Vote by Mail - 400C,000012851,JILL BROADHURST,LIBBY SCHAAF,skipped
244100,Vote by Mail - 400C,000012852,JILL BROADHURST,DANIEL SWAFFORD,JASON GILLEN
244100,Vote by Mail - 400C,000012853,LIBBY SCHAAF,CLINTON KILLIAN,RALPH KANZ
244100,Vote by Mail - 400C,000012854,LIBBY SCHAAF,skipped,skipped
244100,Vote by Mail - 400C,000012855,CLINTON KILLIAN,RALPH KANZ,MELANIE SHELBY
244100,Vote by Mail - 400C,000012856,LIBBY SCHAAF,skipped,skipped
244100,Vote by Mail - 400C,000012857,JILL BROADHURST,MELANIE SHELBY,CLINTON KILLIAN
244100,Vote by Mail - 400C,000012858,MELANIE SHELBY,JILL BROADHURST,JASON GILLEN
244100,Vote by Mail - 400C,000012859,JASON GILLEN,MELANIE SHELBY,CLINTON KILLIAN
244100,Vote by Mail - 400C,000012860,skipped,skipped,skipped
244100,Vote by Mail - 400C,000012861,RALPH KANZ,DANIEL SWAFFORD,LIBBY SCHAAF
244100,Vote by Mail - 400C,000012862,CLINTON KILLIAN,skipped,skipped
244100,Vote by Mail - 400C,000012863,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF
244100,Vote by Mail - 400C,000012864,DANIEL SWAFFORD,LIBBY SCHAAF,JILL BROADHURST
244100,Vote by Mail - 400C,000012865,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF
244100,Vote by Mail - 400C,000012866,CLINTON KILLIAN,skipped,skipped
244100,Vote by Mail - 400C,000012867,JILL BROADHURST,MELANIE SHELBY,CLINTON KILLIAN
244100,Vote by Mail - 400C,000012868,LIBBY SCHAAF,JILL BROADHURST,RALPH KANZ
