precincts,tally_type,ballotID,rank1,rank2,rank3
373900,Vote by Mail - 400C,000033982,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
373900,Vote by Mail - 400C,000033983,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
373900,Vote by Mail - 400C,000033984,LARRY E. REID,BEVERLY WILLIAMS,skipped
373900,Vote by Mail - 400C,000033985,LARRY E. REID,LARRY E. REID,LARRY E. REID
373900,Vote by Mail - 400C,000033986,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON
373900,Vote by Mail - 400C,000033987,SHERYL WALTON,BEVERLY WILLIAMS,SHERYL WALTON
373900,Vote by Mail - 400C,000033988,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
373900,Vote by Mail - 400C,000033989,LARRY E. REID,BEVERLY WILLIAMS,BEVERLY WILLIAMS
373900,Vote by Mail - 400C,000033990,LARRY E. REID,skipped,skipped
373900,Vote by Mail - 400C,000033991,SHERYL WALTON,LARRY E. REID,skipped
373900,Vote by Mail - 400C,000033992,BEVERLY WILLIAMS,LARRY E. REID,SHERYL WALTON
373900,Vote by Mail - 400C,000033993,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
373900,Vote by Mail - 400C,000033994,BEVERLY WILLIAMS,BEVERLY WILLIAMS,BEVERLY WILLIAMS
373900,Vote by Mail - 400C,000033995,LARRY E. REID,LARRY E. REID,LARRY E. REID
373900,Vote by Mail - 400C,000033996,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
373900,Vote by Mail - 400C,000033997,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
373900,Vote by Mail - 400C,000033998,LARRY E. REID,LARRY E. REID,BEVERLY WILLIAMS
373900,Vote by Mail - 400C,000033999,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
373900,Vote by Mail - 400C,000034000,LARRY E. REID,LARRY E. REID,LARRY E. REID
373900,Vote by Mail - 400C,000034001,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON
373900,Vote by Mail - 400C,000034002,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
373900,Vote by Mail - 400C,000034003,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
373900,Vote by Mail - 400C,000034004,LARRY E. REID,LARRY E. REID,LARRY E. REID
373900,Vote by Mail - 400C,000034005,SHERYL WALTON,LARRY E. REID,skipped
373900,Vote by Mail - 400C,000034006,LARRY E. REID,LARRY E. REID,LARRY E. REID
373900,Vote by Mail - 400C,000034007,BEVERLY WILLIAMS,SHERYL WALTON,LARRY E. REID
373900,Vote by Mail - 400C,000034008,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
373900,Vote by Mail - 400C,000034009,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
373900,Vote by Mail - 400C,000034010,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
373900,Vote by Mail - 400C,000034011,LARRY E. REID,skipped,skipped
373900,Vote by Mail - 400C,000034012,LARRY E. REID,BEVERLY WILLIAMS,LARRY E. REID
373900,Vote by Mail - 400C,000034013,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
373900,Vote by Mail - 400C,000034014,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON
373900,Vote by Mail - 400C,000034015,LARRY E. REID,SHERYL WALTON,SHERYL WALTON
373900,Vote by Mail - 400C,000034016,LARRY E. REID,LARRY E. REID,LARRY E. REID
373900,Vote by Mail - 400C,000034017,LARRY E. REID,BEVERLY WILLIAMS,BEVERLY WILLIAMS
373900,Vote by Mail - 400C,000034018,SHERYL WALTON,LARRY E. REID,BEVERLY WILLIAMS
373900,Vote by Mail - 400C,000034019,LARRY E. REID,LARRY E. REID,LARRY E. REID
373900,Vote by Mail - 400C,000034020,BEVERLY WILLIAMS,SHERYL WALTON,LARRY E. REID
373900,Vote by Mail - 400C,000034021,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
373900,Vote by Mail - 400C,000034022,SHERYL WALTON,LARRY E. REID,skipped
373900,Vote by Mail - 400C,000034023,BEVERLY WILLIAMS,LARRY E. REID,SHERYL WALTON
373900,Vote by Mail - 400C,000034024,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
373900,Vote by Mail - 400C,000034025,BEVERLY WILLIAMS,LARRY E. REID,SHERYL WALTON
373900,Vote by Mail - 400C,000034026,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
373900,Vote by Mail - 400C,000034027,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
373900,Vote by Mail - 400C,000034028,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
373900,Vote by Mail - 400C,000034029,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
373900,Vote by Mail - 400C,000034030,SHERYL WALTON,LARRY E. REID,BEVERLY WILLIAMS
373900,Vote by Mail - 400C,000034031,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
373900,Vote by Mail - 400C,000034032,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
373900,Vote by Mail - 400C,000034033,SHERYL WALTON,BEVERLY WILLIAMS,skipped
373900,Vote by Mail - 400C,000034034,skipped,skipped,skipped
373900,Vote by Mail - 400C,000034035,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
373900,Vote by Mail - 400C,000034036,LARRY E. REID,LARRY E. REID,LARRY E. REID
373900,Vote by Mail - 400C,000034037,LARRY E. REID,LARRY E. REID,LARRY E. REID
373900,Vote by Mail - 400C,000034038,LARRY E. REID,LARRY E. REID,LARRY E. REID
373900,Vote by Mail - 400C,000034039,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
373900,Vote by Mail - 400C,000034040,LARRY E. REID,LARRY E. REID,LARRY E. REID
373900,Vote by Mail - 400C,000034041,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
373900,Vote by Mail - 400C,000034042,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
373900,Vote by Mail - 400C,000034043,LARRY E. REID,skipped,skipped
373900,Vote by Mail - 400C,000034044,LARRY E. REID,SHERYL WALTON,writein
373900,Vote by Mail - 400C,000034045,LARRY E. REID,skipped,skipped
373900,Vote by Mail - 400C,000034046,BEVERLY WILLIAMS,SHERYL WALTON,BEVERLY WILLIAMS
373900,Vote by Mail - 400C,000034047,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON
373900,Vote by Mail - 400C,000034048,LARRY E. REID,LARRY E. REID,LARRY E. REID
373900,Vote by Mail - 400C,000034049,BEVERLY WILLIAMS,SHERYL WALTON,LARRY E. REID
373900,Vote by Mail - 400C,000034050,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
373900,Vote by Mail - 400C,000034051,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
400100,Vote by Mail - 400C,000034052,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
400400,Vote by Mail - 400C,000034053,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034054,LARRY E. REID,skipped,skipped
400400,Vote by Mail - 400C,000034055,SHERYL WALTON,skipped,skipped
400400,Vote by Mail - 400C,000034056,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034057,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
400400,Vote by Mail - 400C,000034058,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034059,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034060,LARRY E. REID,SHERYL WALTON,skipped
400400,Vote by Mail - 400C,000034061,LARRY E. REID,LARRY E. REID,LARRY E. REID
400400,Vote by Mail - 400C,000034062,skipped,skipped,skipped
400400,Vote by Mail - 400C,000034063,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
400400,Vote by Mail - 400C,000034064,SHERYL WALTON,BEVERLY WILLIAMS,SHERYL WALTON
400400,Vote by Mail - 400C,000034065,LARRY E. REID,LARRY E. REID,LARRY E. REID
400400,Vote by Mail - 400C,000034066,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034067,LARRY E. REID,LARRY E. REID,LARRY E. REID
400400,Vote by Mail - 400C,000034068,LARRY E. REID,skipped,skipped
400400,Vote by Mail - 400C,000034069,SHERYL WALTON,BEVERLY WILLIAMS,skipped
400400,Vote by Mail - 400C,000034070,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034071,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
400400,Vote by Mail - 400C,000034072,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
400400,Vote by Mail - 400C,000034073,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034074,SHERYL WALTON,LARRY E. REID,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034075,SHERYL WALTON,skipped,skipped
400400,Vote by Mail - 400C,000034076,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
400400,Vote by Mail - 400C,000034077,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
400400,Vote by Mail - 400C,000034078,LARRY E. REID,LARRY E. REID,LARRY E. REID
400400,Vote by Mail - 400C,000034079,LARRY E. REID,BEVERLY WILLIAMS,SHERYL WALTON
400400,Vote by Mail - 400C,000034080,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034081,SHERYL WALTON,LARRY E. REID,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034082,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034083,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034084,LARRY E. REID,LARRY E. REID,LARRY E. REID
400400,Vote by Mail - 400C,000034085,LARRY E. REID,LARRY E. REID,LARRY E. REID
400400,Vote by Mail - 400C,000034086,LARRY E. REID,skipped,skipped
400400,Vote by Mail - 400C,000034087,SHERYL WALTON,BEVERLY WILLIAMS,LARRY E. REID
400400,Vote by Mail - 400C,000034088,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034089,LARRY E. REID,LARRY E. REID,LARRY E. REID
400400,Vote by Mail - 400C,000034090,SHERYL WALTON,skipped,skipped
400400,Vote by Mail - 400C,000034091,LARRY E. REID,skipped,skipped
400400,Vote by Mail - 400C,000034092,LARRY E. REID,LARRY E. REID,LARRY E. REID
400400,Vote by Mail - 400C,000034093,SHERYL WALTON,skipped,skipped
400400,Vote by Mail - 400C,000034094,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034095,SHERYL WALTON,LARRY E. REID,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034096,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON
400400,Vote by Mail - 400C,000034097,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034098,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
400400,Vote by Mail - 400C,000034099,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
361300,Vote by Mail - 400C,000037980,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
361300,Vote by Mail - 400C,000037981,LARRY E. REID,skipped,skipped
361300,Vote by Mail - 400C,000037982,LARRY E. REID,skipped,skipped
361300,Vote by Mail - 400C,000037983,SHERYL WALTON,SHERYL WALTON,writein
361300,Vote by Mail - 400C,000037984,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON
361300,Vote by Mail - 400C,000037985,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
361300,Vote by Mail - 400C,000037986,LARRY E. REID,SHERYL WALTON,BEVERLY WILLIAMS
361300,Vote by Mail - 400C,000037987,LARRY E. REID,LARRY E. REID,SHERYL WALTON
361300,Vote by Mail - 400C,000037988,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON
361300,Vote by Mail - 400C,000037989,LARRY E. REID,LARRY E. REID,LARRY E. REID
