precincts,tally_type,ballotID,rank1,rank2,rank3
323000,Vote by Mail - 400C,000031861,SEAN SULLIVAN,ALEX MILLER-COLE,"LARRY LIONEL YOUNG, JR."
323000,Vote by Mail - 400C,000031862,NYEISHA DEWITT,DERRICK MUHAMMAD,LYNETTE GIBSON-MCELHANEY
323000,Vote by Mail - 400C,000031863,SEAN SULLIVAN,ALEX MILLER-COLE,"LARRY LIONEL YOUNG, JR."
323000,Vote by Mail - 400C,000031864,NYEISHA DEWITT,DERRICK MUHAMMAD,LYNETTE GIBSON-MCELHANEY
323000,Vote by Mail - 400C,000031865,"LARRY LIONEL YOUNG, JR.",SEAN SULLIVAN,DERRICK MUHAMMAD
323000,Vote by Mail - 400C,000031866,DERRICK MUHAMMAD,"LARRY LIONEL YOUNG, JR.",ALEX MILLER-COLE
323000,Vote by Mail - 400C,000031867,NYEISHA DEWITT,DERRICK MUHAMMAD,ALEX MILLER-COLE
323000,Vote by Mail - 400C,000031868,skipped,skipped,skipped
323000,Vote by Mail - 400C,000031869,LYNETTE GIBSON-MCELHANEY,ALEX MILLER-COLE,NYEISHA DEWITT
323000,Vote by Mail - 400C,000031870,skipped,skipped,skipped
323000,Vote by Mail - 400C,000031871,"LARRY LIONEL YOUNG, JR.",NYEISHA DEWITT,LYNETTE GIBSON-MCELHANEY
323000,Vote by Mail - 400C,000031872,LYNETTE GIBSON-MCELHANEY,skipped,skipped
323000,Vote by Mail - 400C,000031873,ALEX MILLER-COLE,NYEISHA DEWITT,SEAN SULLIVAN
323000,Vote by Mail - 400C,000031874,SEAN SULLIVAN,LYNETTE GIBSON-MCELHANEY,DERRICK MUHAMMAD
323000,Vote by Mail - 400C,000031875,SEAN SULLIVAN,DERRICK MUHAMMAD,"LARRY LIONEL YOUNG, JR."
323000,Vote by Mail - 400C,000031876,skipped,skipped,skipped
323000,Vote by Mail - 400C,000031877,SEAN SULLIVAN,LYNETTE GIBSON-MCELHANEY,ALEX MILLER-COLE
323000,Vote by Mail - 400C,000031878,DERRICK MUHAMMAD,SEAN SULLIVAN,"LARRY LIONEL YOUNG, JR."
323000,Vote by Mail - 400C,000031879,NYEISHA DEWITT,skipped,skipped
323000,Vote by Mail - 400C,000031880,NYEISHA DEWITT,ALEX MILLER-COLE,LYNETTE GIBSON-MCELHANEY
323000,Vote by Mail - 400C,000031881,SEAN SULLIVAN,ALEX MILLER-COLE,"LARRY LIONEL YOUNG, JR."
323000,Vote by Mail - 400C,000031882,SEAN SULLIVAN,ALEX MILLER-COLE,skipped
323000,Vote by Mail - 400C,000031883,DERRICK MUHAMMAD,SEAN SULLIVAN,"LARRY LIONEL YOUNG, JR."
323000,Vote by Mail - 400C,000031884,LYNETTE GIBSON-MCELHANEY,DERRICK MUHAMMAD,ALEX MILLER-COLE
323000,Vote by Mail - 400C,000031885,DERRICK MUHAMMAD,SEAN SULLIVAN,DERRICK MUHAMMAD
323000,Vote by Mail - 400C,000031886,skipped,skipped,skipped
323000,Vote by Mail - 400C,000031887,SEAN SULLIVAN,ALEX MILLER-COLE,DERRICK MUHAMMAD
323000,Vote by Mail - 400C,000031888,skipped,skipped,skipped
323000,Vote by Mail - 400C,000031889,ALEX MILLER-COLE,"LARRY LIONEL YOUNG, JR.",DERRICK MUHAMMAD
323000,Vote by Mail - 400C,000031890,SEAN SULLIVAN,LYNETTE GIBSON-MCELHANEY,"LARRY LIONEL YOUNG, JR."
323000,Vote by Mail - 400C,000031891,SEAN SULLIVAN,DERRICK MUHAMMAD,"LARRY LIONEL YOUNG, JR."
323000,Vote by Mail - 400C,000031892,ALEX MILLER-COLE,NYEISHA DEWITT,"LARRY LIONEL YOUNG, JR."
323000,Vote by Mail - 400C,000031893,SEAN SULLIVAN,SEAN SULLIVAN,SEAN SULLIVAN
323000,Vote by Mail - 400C,000031894,"LARRY LIONEL YOUNG, JR.",DERRICK MUHAMMAD,LYNETTE GIBSON-MCELHANEY
323000,Vote by Mail - 400C,000031895,LYNETTE GIBSON-MCELHANEY,NYEISHA DEWITT,ALEX MILLER-COLE
323000,Vote by Mail - 400C,000031896,NYEISHA DEWITT,NYEISHA DEWITT,NYEISHA DEWITT
323000,Vote by Mail - 400C,000031897,skipped,skipped,skipped
323000,Vote by Mail - 400C,000031898,SEAN SULLIVAN,ALEX MILLER-COLE,LYNETTE GIBSON-MCELHANEY
323000,Vote by Mail - 400C,000031899,SEAN SULLIVAN,ALEX MILLER-COLE,NYEISHA DEWITT
323000,Vote by Mail - 400C,000031900,LYNETTE GIBSON-MCELHANEY,skipped,skipped
323000,Vote by Mail - 400C,000031901,SEAN SULLIVAN,NYEISHA DEWITT,LYNETTE GIBSON-MCELHANEY
325100,Vote by Mail - 400C,000031902,"LARRY LIONEL YOUNG, JR.",DERRICK MUHAMMAD,LYNETTE GIBSON-MCELHANEY
325100,Vote by Mail - 400C,000031903,ALEX MILLER-COLE,NYEISHA DEWITT,skipped
325100,Vote by Mail - 400C,000031904,LYNETTE GIBSON-MCELHANEY,SEAN SULLIVAN,NYEISHA DEWITT
