ic, 7.687052173913043
mallows_001, 20.977310144927536
mallows_01, 20.831446376811595
mallows_05, 20.16470434782609
mallows_1, 19.277915942028987
mallows_25, 16.364907246376813
mallows_5, 10.52175652173913
mallows_75, 3.7937826086956523
mallows_95, 6.2035768115942025
mallows_99, 7.527889855072463
mallows_999, 7.692417391304347
spoc_conitzer, 7.6922724637681155
walsh, 10.376878260869566
sc, 8.18191304347826
urn_01, 6.141852173913043
urn_02, 5.5981971014492755
urn_05, 5.147513043478261
urn_1, 5.5017826086956525
urn_2, 6.814759420289855
urn_5, 10.25859420289855
5d_sphere, 7.1843536231884055
2d_sphere, 7.806052173913043
3d_sphere, 7.397678260869565
csp, 7.438573913043478
1d_interval, 8.18600579710145
2d_square, 5.792785507246377
3d_cube, 5.280463768115942
5d_cube, 4.902524637681159
10d_cube, 4.419878260869565
20d_cube, 4.234597101449276
