,0,1,2,3
1,Write-In cells: 81,,,
2,Overvote cells: 8,,,
3,Jeremiah Ellison: 0,,,
4,Raeisha (RA) Williams: 1,,,
5,Cathy Spann: 2,,,
6,Blong Yang: 3,,,
7,0,1.0,2.0,
8,0,2.0,3.0,
9,2,0.0,3.0,
10,3,,,
11,3,2.0,0.0,
12,0,1.0,2.0,
13,3,,,
14,2,0.0,3.0,
15,0,1.0,2.0,
16,0,3.0,,
17,0,,,
18,3,,,
19,0,3.0,,
20,0,1.0,2.0,
21,0,1.0,3.0,
22,3,,,
23,3,,,
24,1,,,
25,2,3.0,0.0,
27,0,,,
28,3,0.0,2.0,
29,3,,,
30,3,,,
31,0,,,
32,3,2.0,1.0,
33,0,3.0,2.0,
34,0,1.0,3.0,
35,3,,,
36,0,1.0,2.0,
37,0,,,
38,3,0.0,2.0,
39,0,2.0,1.0,
40,3,,,
41,3,,,
42,3,,,
43,0,1.0,,
44,3,0.0,,
45,3,,,
46,0,1.0,2.0,
47,0,1.0,3.0,
48,0,1.0,,
49,3,0.0,1.0,
50,3,,,
51,0,2.0,1.0,
52,3,,,
53,0,,,
54,0,,,
55,3,,,
56,3,0.0,1.0,
57,3,0.0,1.0,
58,0,1.0,3.0,
59,3,,,
60,3,,,
61,3,2.0,0.0,
62,0,3.0,,
63,0,,,
64,1,0.0,2.0,
65,1,,,
66,3,2.0,1.0,
67,0,,,
68,0,3.0,,
70,0,1.0,3.0,
71,0,1.0,3.0,
72,0,3.0,1.0,
73,3,,,
74,0,,,
75,0,1.0,2.0,
76,0,1.0,,
77,0,1.0,,
78,0,,,
79,2,0.0,3.0,
80,0,,,
81,0,2.0,1.0,
82,0,1.0,2.0,
83,0,2.0,1.0,
84,3,1.0,0.0,
85,3,,,
86,3,,,
87,3,,,
88,0,3.0,1.0,
89,3,,,
90,3,2.0,1.0,
91,3,2.0,1.0,
92,0,2.0,1.0,
93,0,1.0,3.0,
94,0,2.0,1.0,
95,0,2.0,1.0,
96,3,,,
97,3,0.0,,
98,3,0.0,,
99,0,1.0,2.0,
100,0,1.0,3.0,
101,3,,,
102,3,0.0,1.0,
103,3,,,
104,3,,,
105,1,2.0,3.0,
106,3,,,
107,3,2.0,,
108,0,3.0,1.0,
109,3,,,
110,0,2.0,1.0,
111,0,2.0,,
112,0,1.0,3.0,
113,0,,,
114,0,3.0,,
115,2,1.0,0.0,
116,0,1.0,,
117,3,,,
118,3,0.0,1.0,
119,3,1.0,0.0,
120,3,2.0,1.0,
121,3,1.0,,
122,0,2.0,1.0,
123,1,3.0,2.0,
124,0,1.0,2.0,
125,1,,,
126,0,1.0,3.0,
127,0,3.0,,
128,0,1.0,3.0,
129,1,0.0,3.0,
130,1,3.0,2.0,
131,0,,,
132,3,0.0,1.0,
133,3,0.0,1.0,
134,0,3.0,,
135,2,1.0,0.0,
136,0,1.0,3.0,
137,1,2.0,0.0,
138,2,0.0,1.0,
139,3,2.0,,
140,0,,,
141,3,0.0,1.0,
142,3,,,
143,1,0.0,,
144,3,,,
145,3,0.0,,
146,0,1.0,,
147,0,,,
148,3,2.0,0.0,
149,0,1.0,2.0,
150,3,1.0,0.0,
151,0,3.0,1.0,
152,3,,,
153,0,3.0,,
154,0,3.0,,
155,3,,,
156,3,1.0,0.0,
157,3,0.0,2.0,
158,3,2.0,0.0,
159,3,,,
160,3,2.0,1.0,
161,3,,,
162,3,,,
163,3,2.0,0.0,
164,3,2.0,1.0,
165,3,,,
166,3,,,
167,3,,,
168,3,,,
169,3,,,
170,3,1.0,0.0,
171,3,0.0,,
172,3,,,
173,2,0.0,3.0,
174,0,3.0,,
175,3,0.0,1.0,
176,3,0.0,2.0,
177,3,0.0,2.0,
178,3,0.0,1.0,
179,3,2.0,1.0,
180,3,2.0,1.0,
181,3,0.0,2.0,
182,0,3.0,,
183,0,1.0,2.0,
184,0,2.0,1.0,
185,3,2.0,0.0,
186,0,2.0,1.0,
187,3,2.0,1.0,
188,3,0.0,,
189,0,2.0,1.0,
190,0,1.0,2.0,
191,3,0.0,,
192,0,2.0,1.0,
193,3,1.0,0.0,
194,3,,,
195,1,0.0,3.0,
196,0,,,
197,3,,,
198,0,3.0,1.0,
199,3,,,
200,3,,,
201,3,,,
202,3,,,
203,3,,,
204,3,,,
205,3,,,
206,3,0.0,,
207,0,1.0,2.0,
208,3,,,
209,0,3.0,1.0,
210,0,1.0,2.0,
211,0,3.0,1.0,
212,3,1.0,0.0,
213,0,3.0,1.0,
214,3,1.0,2.0,
215,0,1.0,,
216,3,,,
217,3,0.0,2.0,
218,3,,,
219,3,,,
220,3,0.0,2.0,
221,0,1.0,3.0,
222,1,0.0,2.0,
223,3,,,
224,0,1.0,3.0,
225,1,2.0,0.0,
226,3,2.0,0.0,
227,3,,,
228,3,,,
229,0,,,
230,3,0.0,1.0,
231,3,2.0,,
232,3,,,
233,0,3.0,,
234,3,1.0,2.0,
235,3,,,
236,0,3.0,2.0,
237,3,,,
238,0,3.0,,
239,0,1.0,,
240,1,0.0,2.0,
241,3,0.0,2.0,
242,3,,,
243,0,2.0,,
244,0,,,
245,3,0.0,2.0,
246,0,1.0,2.0,
247,3,0.0,1.0,
248,3,,,
249,3,0.0,,
250,3,,,
251,1,2.0,3.0,
252,3,1.0,0.0,
253,0,3.0,1.0,
254,3,0.0,,
255,0,1.0,3.0,
256,3,0.0,2.0,
257,3,,,
258,3,,,
259,1,3.0,0.0,
260,0,1.0,2.0,
261,3,2.0,1.0,
262,0,2.0,,
263,3,,,
264,0,3.0,,
265,0,3.0,2.0,
266,0,3.0,1.0,
267,0,1.0,3.0,
268,0,,,
269,0,3.0,1.0,
270,3,,,
271,0,,,
272,3,2.0,1.0,
273,0,3.0,,
274,3,,,
275,3,,,
276,3,1.0,0.0,
277,0,1.0,3.0,
278,0,3.0,,
279,3,,,
280,3,0.0,1.0,
281,1,,,
282,3,,,
283,0,,,
284,0,1.0,3.0,
285,0,,,
286,2,,,
287,1,,,
288,2,3.0,0.0,
289,0,1.0,2.0,
290,2,3.0,0.0,
291,0,,,
292,3,,,
293,3,0.0,1.0,
294,0,,,
295,1,0.0,3.0,
296,2,3.0,0.0,
297,3,,,
298,3,0.0,1.0,
