,0,1,2,3
1,Write-In cells: 222,,,
2,Overvote cells: 22,,,
3,Abdi Warsame: 0,,,
4,Mohamud Noor: 1,,,
5,Fadumo Yusuf: 2,,,
6,Tiffini Forslund: 3,,,
7,0,,,
8,0,,,
9,1,0.0,,
10,1,,,
11,0,,,
12,1,0.0,,
13,1,0.0,,
14,1,,,
15,0,,,
16,1,0.0,2.0,
17,0,,,
18,0,,,
19,0,,,
20,0,,,
21,0,,,
22,1,,,
23,1,0.0,,
24,0,,,
25,0,,,
26,2,1.0,0.0,
27,0,1.0,,
28,0,,,
29,1,,,
30,0,1.0,2.0,
31,0,,,
32,0,,,
33,0,,,
34,0,,,
35,0,1.0,,
36,1,,,
37,1,2.0,,
38,0,,,
39,0,,,
40,1,,,
41,0,,,
42,0,,,
44,1,,,
45,1,0.0,,
46,0,,,
47,1,0.0,,
48,1,,,
49,1,0.0,2.0,
50,0,,,
51,2,,,
52,1,0.0,2.0,
53,1,,,
54,1,2.0,0.0,
55,1,,,
56,0,,,
57,0,,,
58,1,,,
59,1,,,
60,0,,,
61,0,,,
62,0,,,
63,0,1.0,,
64,1,0.0,,
65,0,,,
66,0,,,
67,1,0.0,,
68,0,,,
69,1,,,
70,0,,,
71,0,,,
72,0,1.0,,
73,1,,,
74,0,,,
76,0,,,
77,1,,,
78,1,,,
79,1,0.0,,
80,0,,,
81,0,,,
82,1,0.0,,
83,0,,,
84,1,0.0,,
85,1,,,
86,0,,,
87,1,0.0,,
88,0,,,
89,0,,,
90,0,,,
91,1,,,
92,1,,,
93,1,0.0,,
94,1,0.0,,
95,1,0.0,,
96,0,,,
97,0,,,
98,0,,,
99,1,,,
100,0,1.0,,
101,1,,,
102,0,,,
103,0,,,
104,0,1.0,,
105,0,,,
106,0,,,
108,0,,,
109,0,,,
110,1,,,
111,1,,,
112,1,0.0,,
113,0,,,
114,1,,,
115,0,,,
116,0,,,
117,1,0.0,,
118,1,0.0,,
120,1,,,
121,1,,,
122,0,,,
123,1,,,
124,0,,,
125,0,,,
126,1,,,
127,1,0.0,,
128,0,1.0,2.0,
129,1,,,
130,0,,,
131,1,,,
132,1,0.0,,
133,0,,,
134,1,,,
135,1,,,
136,0,,,
137,0,,,
138,0,1.0,,
139,0,,,
140,1,,,
141,1,,,
142,0,,,
143,0,1.0,,
144,0,,,
145,1,,,
146,1,,,
147,1,,,
148,0,1.0,2.0,
149,0,,,
150,0,,,
151,0,,,
152,1,,,
153,0,,,
154,1,,,
155,0,1.0,,
156,0,,,
157,1,,,
158,1,0.0,,
159,0,,,
160,0,,,
161,0,,,
162,1,,,
163,0,,,
164,1,0.0,,
165,1,,,
166,0,,,
167,1,,,
168,0,1.0,,
169,1,,,
170,0,,,
