,0,1,2,3,4,5
1,Write-In cells: 129,,,,,
2,Overvote cells: 6,,,,,
3,TY MOORE: 0,,,,,
4,ALONDRA CANO: 1,,,,,
5,CHARLES CURTIS: 2,,,,,
6,ABDI ABDULLE: 3,,,,,
7,PAT FLEETHAM: 4,,,,,
8,GREGORY MCDONALD: 5,,,,,
252,3,2.0,4.0,,,
253,0,1.0,2.0,,,
254,2,4.0,3.0,,,
255,1,,,,,
256,0,1.0,5.0,,,
257,1,0.0,,,,
258,0,1.0,,,,
259,0,2.0,1.0,,,
260,1,3.0,0.0,,,
261,1,0.0,,,,
262,1,0.0,2.0,,,
263,1,,,,,
264,0,3.0,1.0,,,
265,1,0.0,,,,
266,1,0.0,4.0,,,
267,1,0.0,2.0,,,
268,0,1.0,3.0,,,
269,1,0.0,,,,
270,1,,,,,
271,0,1.0,,,,
272,1,0.0,2.0,,,
273,2,,,,,
274,0,3.0,1.0,,,
275,3,,,,,
276,1,4.0,5.0,,,
277,1,0.0,4.0,,,
278,1,,,,,
279,0,1.0,3.0,,,
281,1,0.0,,,,
282,1,3.0,4.0,,,
283,1,,,,,
284,0,1.0,,,,
286,0,1.0,,,,
287,5,4.0,1.0,,,
288,1,0.0,4.0,,,
289,1,,,,,
290,1,3.0,2.0,,,
291,0,,,,,
292,1,0.0,2.0,,,
293,0,1.0,,,,
294,3,4.0,5.0,,,
295,1,0.0,3.0,,,
296,1,,,,,
297,0,1.0,4.0,,,
298,1,3.0,4.0,,,
299,0,1.0,2.0,,,
300,0,1.0,,,,
301,1,0.0,,,,
302,0,1.0,3.0,,,
303,1,0.0,3.0,,,
304,0,1.0,3.0,,,
305,1,,,,,
306,0,1.0,2.0,,,
307,0,4.0,1.0,,,
308,3,,,,,
309,1,4.0,,,,
310,1,,,,,
311,1,,,,,
312,1,0.0,4.0,,,
313,1,0.0,,,,
314,0,1.0,,,,
315,1,2.0,5.0,,,
316,4,1.0,5.0,,,
317,4,,,,,
318,2,,,,,
319,1,3.0,0.0,,,
320,0,3.0,1.0,,,
321,2,,,,,
322,0,1.0,2.0,,,
323,0,,,,,
324,3,0.0,,,,
325,1,4.0,0.0,,,
326,0,1.0,2.0,,,
327,1,0.0,,,,
328,0,5.0,3.0,,,
329,2,0.0,3.0,,,
330,1,5.0,4.0,,,
331,1,0.0,,,,
332,0,1.0,2.0,,,
333,0,2.0,,,,
334,1,,,,,
335,0,,,,,
336,1,4.0,2.0,,,
337,0,1.0,,,,
338,1,4.0,5.0,,,
339,2,0.0,1.0,,,
340,0,1.0,,,,
341,0,3.0,5.0,,,
342,0,2.0,1.0,,,
343,0,4.0,1.0,,,
344,0,,,,,
345,0,3.0,1.0,,,
346,0,3.0,1.0,,,
347,2,0.0,1.0,,,
348,0,1.0,,,,
349,0,1.0,3.0,,,
350,1,3.0,5.0,,,
351,0,3.0,1.0,,,
352,0,,,,,
353,1,3.0,2.0,,,
354,3,1.0,0.0,,,
355,1,0.0,,,,
356,5,1.0,,,,
357,0,1.0,,,,
358,0,3.0,1.0,,,
359,5,3.0,,,,
360,3,0.0,,,,
361,1,0.0,,,,
362,4,2.0,0.0,,,
363,4,2.0,1.0,,,
364,1,4.0,,,,
365,3,,,,,
366,1,0.0,,,,
367,1,,,,,
368,1,4.0,3.0,,,
369,2,4.0,1.0,,,
370,0,4.0,,,,
371,1,0.0,,,,
372,1,0.0,,,,
373,1,0.0,3.0,,,
374,0,1.0,5.0,,,
375,2,,,,,
376,1,0.0,3.0,,,
377,1,,,,,
378,3,0.0,2.0,,,
379,0,2.0,1.0,,,
380,1,2.0,0.0,,,
381,1,3.0,0.0,,,
382,1,3.0,0.0,,,
383,1,2.0,,,,
384,1,5.0,4.0,,,
385,1,,,,,
387,1,0.0,3.0,,,
388,0,2.0,1.0,,,
389,0,3.0,4.0,,,
390,1,4.0,5.0,,,
391,0,1.0,,,,
392,0,1.0,3.0,,,
393,1,0.0,4.0,,,
394,0,2.0,1.0,,,
395,3,,,,,
396,0,1.0,,,,
397,1,0.0,3.0,,,
398,1,5.0,3.0,,,
399,3,2.0,1.0,,,
400,0,1.0,,,,
401,0,1.0,,,,
402,0,1.0,4.0,,,
403,1,2.0,5.0,,,
404,0,1.0,2.0,,,
405,0,1.0,3.0,,,
406,0,1.0,5.0,,,
407,1,,,,,
408,0,1.0,2.0,,,
409,1,,,,,
410,1,0.0,4.0,,,
411,1,4.0,0.0,,,
412,2,0.0,,,,
413,0,1.0,,,,
414,3,,,,,
415,2,5.0,4.0,,,
416,0,,,,,
417,1,0.0,5.0,,,
418,0,3.0,5.0,,,
419,0,,,,,
420,1,4.0,,,,
421,0,1.0,,,,
422,1,3.0,0.0,,,
423,1,,,,,
424,2,0.0,1.0,,,
425,0,1.0,4.0,,,
426,1,0.0,,,,
427,1,4.0,0.0,,,
428,1,,,,,
429,1,,,,,
430,0,3.0,2.0,,,
431,3,4.0,5.0,,,
432,1,2.0,0.0,,,
433,1,2.0,3.0,,,
434,1,0.0,2.0,,,
435,4,5.0,1.0,,,
436,5,4.0,3.0,,,
