,0,1,2,3
1,Write-In cells: 66,,,
2,Overvote cells: 5,,,
3,BLONG YANG: 0,,,
4,IAN ALEXANDER: 1,,,
5,BRETT BUCKNER: 2,,,
6,KALE R. SEVERSON: 3,,,
7,0,1.0,2.0,
8,2,0.0,1.0,
9,1,,,
10,2,,,
11,1,2.0,3.0,
12,0,,,
13,2,0.0,1.0,
14,2,,,
15,1,2.0,0.0,
16,0,,,
17,1,2.0,0.0,
18,1,3.0,2.0,
19,0,,,
20,1,0.0,,
21,0,1.0,2.0,
22,0,1.0,2.0,
23,0,1.0,,
24,2,,,
25,2,0.0,1.0,
26,2,,,
27,1,0.0,2.0,
28,0,1.0,2.0,
29,0,1.0,2.0,
30,0,1.0,2.0,
31,1,2.0,3.0,
32,0,2.0,3.0,
33,1,0.0,3.0,
34,0,2.0,1.0,
35,0,2.0,,
36,2,0.0,,
37,1,2.0,,
38,1,2.0,0.0,
39,1,0.0,2.0,
40,2,0.0,3.0,
41,0,,,
42,2,0.0,3.0,
43,3,0.0,1.0,
44,0,,,
46,0,2.0,1.0,
47,0,1.0,3.0,
48,1,0.0,2.0,
49,2,,,
50,0,1.0,3.0,
51,0,,,
52,1,2.0,3.0,
53,0,3.0,2.0,
54,0,2.0,3.0,
55,1,2.0,0.0,
56,0,,,
57,0,3.0,1.0,
58,0,,,
59,0,2.0,,
60,1,0.0,2.0,
61,1,3.0,2.0,
62,2,1.0,,
63,0,1.0,2.0,
64,0,2.0,3.0,
65,1,0.0,2.0,
66,1,0.0,2.0,
67,0,2.0,1.0,
68,1,0.0,2.0,
69,1,0.0,,
70,2,,,
71,1,0.0,2.0,
72,3,0.0,1.0,
73,0,,,
74,0,,,
75,1,0.0,2.0,
76,2,1.0,3.0,
77,1,0.0,2.0,
78,0,2.0,1.0,
79,2,1.0,0.0,
80,3,,,
81,0,,,
82,0,2.0,1.0,
83,0,,,
84,3,,,
85,1,2.0,3.0,
86,3,1.0,0.0,
87,1,0.0,,
88,1,0.0,2.0,
89,2,0.0,1.0,
90,0,2.0,3.0,
91,2,1.0,3.0,
92,0,1.0,2.0,
93,1,,,
94,2,1.0,3.0,
95,0,,,
96,0,2.0,1.0,
97,0,3.0,2.0,
98,0,3.0,1.0,
100,2,0.0,1.0,
101,1,0.0,2.0,
102,3,2.0,,
103,0,2.0,1.0,
104,0,,,
105,0,,,
106,0,2.0,,
107,0,1.0,,
108,0,3.0,2.0,
109,3,,,
110,2,0.0,1.0,
112,0,1.0,,
113,0,1.0,2.0,
114,0,2.0,1.0,
115,1,0.0,,
116,1,0.0,2.0,
117,0,2.0,1.0,
118,1,0.0,2.0,
119,1,2.0,0.0,
120,1,,,
121,0,1.0,3.0,
122,2,1.0,0.0,
123,2,1.0,0.0,
124,1,0.0,2.0,
